mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
25440391;0;1;0;0;-38,7386931;-72,588745
25440404;0;1;0;0;-45,5819988;-72,0381184
25440414;0;0;1;0;-23,5582081;-70,3887353
25440422;0;0;0;0;-36,8089551;-73,065911
25440462;0;0;1;0;-33,0702925;-71,4142626
25440489;0;1;1;0;-33,7434802;-70,7576693
25440563;0;1;0;0;-33,4683178;-70,7023704
25440704;0;0;1;0;-41,3316679;-72,9724637
25440818;0;0;1;0;-33,5873034;-70,6715994
25440887;0;1;0;0;-33,5915197;-70,5774703
25440920;0;1;0;0;-33,5799803;-70,667038
25441041;0;0;1;0;-33,5180564;-70,6301582
25441084;0;0;1;0;-23,6184801;-70,3735018
25441301;0;1;0;0;-35,9638679;-72,3153708
25441439;0;1;1;0;-33,4491665;-71,6526553
25441452;0;0;0;0;-33,5766758;-70,5969012
25441491;0;1;1;0;-33,6323202;-70,6216155
25441537;0;1;1;0;-20,248411;-70,1309175
25441679;1;0;1;0;-20,2826105;-70,085775
25441711;0;1;0;0;-33,0466017;-71,6203379
25442024;0;0;0;0;-33,5007535;-70,763208
25442048;0;1;0;0;-33,5937942;-70,580012
25442225;0;1;0;0;-33,4712399;-70,5846167
25442314;0;1;0;0;-33,4750084;-70,5405852
25442391;0;1;1;0;-42,4363029;-73,7556733
25442586;0;0;1;0;-33,4078196;-70,742418
25442716;0;0;1;0;-33,7383915;-70,7464521
25442745;0;0;0;0;-38,7558493;-72,6596822
25442765;0;1;1;0;-34,0663269;-70,7317454
25442901;0;0;0;0;-33,2857244;-70,8802942
25442953;0;1;1;0;-23,6174886;-70,3768652
25442978;0;1;0;0;-35,9475703;-72,3483485
25443019;0;1;0;0;-33,5530276;-70,7626296
25443026;0;0;1;0;-33,5049012;-70,6456437
25443106;0;0;0;0;-33,5015798;-70,6373974
25443180;0;0;0;0;-34,9925873;-71,2415831
25443233;0;1;0;0;-33,4728033;-70,7176896
25443284;0;1;1;0;-32,8684337;-71,2431363
25443288;0;1;0;0;-53,1611292;-70,9074269
25443349;0;1;0;0;-33,0120494;-71,2631277
25443360;0;0;1;0;-33,3714477;-70,6360882
25443371;0;0;0;0;-33,6128509;-70,6849763
25443479;0;0;1;0;-33,4891432;-70,6286358
25443523;0;0;0;0;-34,3968277;-71,1709284
25443525;0;1;1;0;-33,4121643;-70,6231762
25443681;0;0;0;0;-18,475292;-70,2879615
25443828;0;0;1;0;-33,6066271;-70,5924792
25444030;0;1;0;0;-33,5051532;-70,7144476
25444048;0;0;1;0;-34,0583354;-70,7233358
25444128;0;0;0;0;-36,8218867;-73,0662815
25444161;0;1;1;0;-33,4385628;-70,701598
25444186;0;0;0;0;-33,7185522;-70,8866829
25444249;0;1;0;0;-30,5911283;-71,1996082
25444258;0;0;0;0;-33,5025983;-70,7399179
25444399;0;0;0;0;-33,3642637;-70,5075986
25444424;0;1;1;0;-33,5066286;-70,5624777
25444425;0;1;0;0;-33,4407207;-70,6717647
25444462;0;0;0;0;-32,8324169;-71,2256278
25444592;0;1;0;0;-33,5137486;-70,7605663
25444597;0;1;1;0;-33,4957049;-70,6255263
25444658;0;0;0;0;-33,5244478;-70,6384408
25444707;0;0;0;0;-33,4892619;-70,601748
25444736;0;0;0;0;-38,7650931;-72,5962428
25444775;0;0;1;0;-36,6116917;-72,09142
25444839;0;1;1;0;-33,5463999;-71,60572
25445056;0;1;0;0;-39,8738992;-71,8970098
25445104;0;1;1;0;-35,2444308;-71,1849364
25445120;0;1;0;0;-33,5951096;-70,5434526
25445161;0;1;1;0;-36,7412225;-72,9959387
25445182;0;1;0;0;-37,3721157;-72,3657087
25445208;0;0;0;0;-36,6295856;-71,8340906
25445217;0;0;0;0;-33,5691145;-70,6584253
25445246;0;0;0;0;-33,5001922;-70,6539536
25445281;0;0;1;0;-33,5134947;-70,6881012
25445352;0;0;0;0;-33,4543451;-70,5962231
25445407;0;0;1;0;-33,5137448;-70,5868001
25445432;0;1;1;0;-33,3990838;-70,6498645
25445446;0;1;0;0;-36,6027767;-72,9639423
25445468;0;0;1;0;-32,82762;-70,607355
25445538;0;1;1;0;-33,5015968;-70,5682792
25445631;0;1;1;0;-39,8140204;-73,2235367
25445686;0;1;0;0;-33,6292524;-70,6131041
25445775;0;0;1;0;-33,684684;-71,2151728
25445935;0;1;1;0;-33,563831;-70,6731662
25446094;0;1;1;0;-34,9613771;-71,2079291
25446103;0;1;0;0;-37,4979291;-72,6767895
25446138;0;0;0;0;-23,5340835;-70,3987068
25446298;0;1;1;0;-33,1281761;-71,6739165
25446407;0;0;1;0;-18,4812804;-70,3073249
25446567;0;1;0;0;-33,4270736;-70,7684176
25446613;0;0;0;0;-33,5713742;-70,8104812
25446875;0;0;1;0;-33,8195015;-70,7401309
25447013;0;1;0;0;-23,6190313;-70,3811881
25447073;0;0;1;0;-33,5570398;-70,6406708
25447357;0;0;0;0;-38,2447343;-72,3284072
25447434;0;0;0;0;-33,4113872;-70,6298501
25447494;0;1;1;0;-36,7122594;-73,1350153
25447587;0;0;0;0;-36,6177203;-72,9573172
25447781;0;0;0;0;-54,9335131;-67,6019196
25447813;0;1;1;0;-32,8288294;-71,2260033
25447855;0;0;0;0;-33,5628801;-70,5780391
25447868;0;1;1;0;-38,4219837;-72,3805649
25447871;0;1;0;0;-36,980521;-73,1567086
25447883;0;0;0;0;-36,8775582;-73,1295667
25447939;0;0;1;0;-33,2718961;-70,741226
25448023;0;0;0;0;-33,7510094;-70,8762414
25448111;0;1;0;0;-20,2709545;-70,1005997
25448114;0;1;0;0;-33,6881102;-71,007455
25448134;0;1;1;0;-33,4786194;-70,723892
25448154;0;1;0;0;-32,9992826;-71,5157038
25448172;0;0;1;0;-34,6378204;-71,3527837
25448182;0;0;1;0;-33,4310049;-70,7443177
25448483;0;0;1;0;-27,389424;-70,3230399
25448507;0;1;1;0;-33,0439315;-71,6204626
25448565;0;0;1;0;-32,5107466;-71,4283565
25448758;0;0;0;0;-40,5843186;-73,7315405
25448875;0;1;1;0;-33,3404691;-70,4722993
25448910;0;0;1;0;-38,7549184;-72,6387326
25449106;0;1;1;0;-33,4900952;-70,7276393
25449127;0;0;0;0;-18,4444968;-70,2885749
25449289;0;0;1;0;-36,6161946;-72,0899338
25449339;0;0;0;0;-30,5923579;-71,2037424
25449355;0;0;1;0;-28,5770264;-70,7613735
25449396;0;0;0;0;-32,8956738;-71,2337077
25449438;0;0;1;0;-36,7455894;-72,2967696
25449456;0;0;0;0;-33,7292932;-70,7640747
25449587;0;0;1;0;-38,6317561;-73,3162035
25449588;0;1;1;0;-39,813513;-73,2462512
25449692;0;0;1;0;-33,1143518;-71,5547172
25449781;0;1;0;0;-33,6078818;-70,8995474
25449821;0;0;0;0;-29,9762929;-71,3042903
25449864;0;1;0;0;-39,6419861;-72,3343243
25449880;0;0;1;0;-35,4160462;-71,6385978
25449893;0;0;0;0;-33,4203395;-70,5538092
25450020;0;0;0;0;-33,0674589;-71,5802068
25450130;0;0;0;0;-33,4629179;-70,6001442
25450138;0;0;0;0;-33,3366288;-70,7706828
25450168;0;1;0;0;-33,5079888;-70,7533798
25450238;0;0;0;0;-33,4574554;-70,5331316
25450305;0;0;1;0;-33,4075006;-71,136881
25450353;0;1;0;0;-32,9401409;-71,2803218
25450394;0;0;1;0;-36,9261342;-73,0243237
25450643;0;1;0;0;-33,5662669;-70,6102298
25450668;0;0;1;0;-33,0030443;-71,5376102
25450740;0;1;0;0;-53,1522055;-70,9438142
25450858;0;1;0;0;-36,7863856;-73,0851019
25450901;0;1;0;0;-43,1206397;-73,6493839
25450903;0;1;0;0;-41,352935;-72,7680871
25450980;0;1;1;0;-32,7521094;-70,6979024
25451036;0;0;0;0;-36,9734451;-73,1396856
25451135;0;1;1;0;-33,4021249;-70,6447357
25451152;0;1;1;0;-41,7635924;-73,1544457
25451195;0;1;1;0;-33,5687505;-71,6057598
25451204;0;0;1;0;-38,3439133;-73,4920024
25451251;0;0;1;0;-33,0258697;-71,5538498
25451328;0;0;1;0;-38,9608681;-72,6258162
25451586;0;0;0;0;-33,3275952;-70,7515301
25451590;0;1;0;0;-38,7689222;-72,5943965
25451638;0;0;0;0;-40,5757083;-73,1368178
25451707;0;0;1;0;-20,2712266;-70,1044431
25451741;0;0;0;0;-38,7222858;-72,6271497
25451873;0;0;0;0;-33,7258381;-70,5547169
25451912;0;0;1;0;-39,8143305;-73,2489664
25452261;0;0;1;0;-33,4546683;-70,6924441
25452390;0;1;0;0;-33,5435182;-70,6327858
25452400;0;0;0;0;-33,4619549;-70,6191407
25452427;0;1;0;0;-33,5485089;-70,6884085
25452436;0;0;0;0;-40,5947294;-73,1467039
25452520;0;1;1;0;-30,5928231;-71,2005433
25452726;0;1;1;0;-33,4426502;-70,6987689
25452874;0;1;0;0;-33,4365608;-70,6305435
25452947;0;0;0;0;-40,5932106;-73,1196939
25453316;0;1;0;0;-33,3993231;-70,6470785
25453341;0;0;0;0;-33,6649514;-70,9320727
25453392;0;1;1;0;-32,7897997;-71,1952188
25453447;0;1;1;0;-33,5576882;-70,5717512
25453480;0;1;1;0;-39,2953236;-72,2306055
25453612;0;0;0;0;-33,0646078;-71,6422905
25453693;0;0;1;0;-38,5333522;-72,4373878
25453767;0;0;0;0;-33,5190653;-70,6039525
25453768;0;1;1;0;-33,5171953;-70,6764718
25454005;0;0;1;0;-33,0523354;-71,6087173
25454015;0;1;0;0;-36,9983288;-73,1525963
25454072;0;1;1;0;-37,4923111;-72,3311425
25454107;0;0;1;0;-33,0451802;-71,6211957
25454140;0;1;0;0;-33,5463796;-70,7684298
25454191;0;0;0;0;-27,3604023;-70,3298664
25454212;0;1;0;0;-36,769456;-73,0867367
25454483;0;0;0;0;-20,2126645;-70,1536916
25454557;0;0;0;0;-38,2294061;-72,3398156
25454849;0;1;0;0;-33,4923813;-70,773739
25454865;0;0;0;0;-30,8338706;-71,2588616
25455012;0;1;0;0;-32,8394784;-71,1026444
25455049;0;1;1;0;-33,5410032;-70,5705737
25455058;0;1;1;0;-20,2957991;-70,1030226
25455204;0;1;1;0;-33,6138124;-70,6175571
25455247;0;1;1;0;-29,9520348;-71,2734386
25455406;0;0;1;0;-23,6050173;-70,3734693
25455630;0;0;0;0;-33,5491353;-70,5608665
25455636;0;0;0;0;-33,5109109;-70,7519721
25455720;0;0;1;0;-22,4623164;-68,9409668
25455736;0;1;0;0;-34,1698847;-70,7430846
25455744;0;1;0;0;-23,6511163;-70,3990601
25455958;0;0;1;0;-41,4483002;-72,9600953
25456001;0;1;1;0;-37,9495628;-72,4215946
25456027;0;1;0;0;-29,9645105;-71,2970991
25456112;0;1;0;0;-27,3892067;-70,3086877
25456160;0;1;0;0;-33,3699044;-70,6345643
25456237;0;0;1;0;-38,7715958;-72,7548003
25456270;0;0;1;0;-34,1734862;-70,7466875
25456296;0;0;1;0;-33,4577854;-70,5388884
25456363;0;1;0;0;-33,5387466;-70,6583409
25456596;0;0;0;0;-22,4645124;-68,9259985
25456769;2;1;1;0;-22,4675392;-68,9716662
25457010;3;0;0;0;-20,2276877;-70,1365637
25457228;6;1;0;1;-33,5520054;-70,8012978
25457417;5;0;0;0;-33,408223;-70,6889424
25457678;9;1;0;1;-23,6385663;-70,3950345
25458923;12;1;1;1;-33,5086452;-70,7339282
25459012;4;1;0;0;-23,6010492;-70,3774141
25459309;9;0;0;0;-33,4643817;-70,6461815
25459739;6;1;1;0;-32,8793922;-71,2381458
25460635;9;0;0;1;-20,218184;-70,1407636
25460688;9;1;1;0;-33,6818311;-71,2031232
25460693;9;0;1;0;-33,399762;-70,6609848
25460877;9;0;1;0;-33,4493402;-70,6918039
25461109;5;1;0;0;-32,7506725;-70,7276159
25461645;10;1;1;1;-33,396721;-70,6726705
25461683;9;0;0;0;-33,4047278;-70,7238297
25461722;11;1;0;0;-34,1694485;-70,7437986
25461957;3;0;0;0;-20,2265521;-70,1369779
25462016;9;0;0;0;-23,6202849;-70,3761476
25462160;-1;0;1;0;-36,977103;-72,9372355
25462220;7;0;0;1;-33,4881886;-70,5993679
25462241;7;0;0;0;-32,8800348;-71,2568725
25462368;7;0;0;1;-33,3958278;-70,6604011
25462385;4;0;0;0;-33,3700315;-70,7315935
25462515;8;1;0;0;-33,4035562;-70,6429008
25462662;6;0;1;0;-33,5261229;-70,5994436
25462678;12;0;0;0;-33,0623885;-71,5830027
25462723;7;0;0;0;-33,1979689;-70,6655986
25462885;9;1;1;1;-18,4909709;-70,3092712
25462919;9;0;0;1;-41,2562244;-73,0039178
25462936;5;1;0;1;-34,1706046;-70,7446118
25462989;9;0;1;0;-40,5692303;-73,1778728
25463141;5;0;1;0;-33,5201188;-70,5814007
25463222;3;1;1;0;-35,4288268;-71,6584978
25463260;9;0;1;0;-35,6978401;-71,4070453
25463459;7;0;0;0;-33,4481762;-70,5646534
25463624;9;0;1;1;-37,0124226;-73,1660282
25463654;9;0;0;0;-22,4585959;-68,9221185
25463856;9;1;1;1;-27,378309;-70,3086111
25464073;4;1;0;0;-33,5622648;-70,5945929
25464452;7;1;0;0;-33,5623093;-70,5924056
25466225;9;1;1;0;-33,504681;-70,6431242
25467035;8;0;0;0;-38,739621;-72,5902933
25467228;9;1;0;0;-33,4310316;-70,7513286
25467352;10;1;0;0;-33,4363161;-70,5429941
25467452;7;0;0;1;-23,666193;-70,3875209
25467661;4;0;0;0;-33,553258;-70,8006033
25467698;9;0;0;0;-33,1953399;-70,6856367
25467729;9;0;0;1;-23,636346;-70,3823415
25467771;9;0;0;0;-33,0113239;-71,5535791
25467797;9;1;0;0;-32,7517814;-70,7265133
25467995;3;0;0;0;-33,3259593;-70,7511388
25467997;0;1;0;0;-40,0258094;-72,8388171
25468009;0;0;1;0;-33,4004009;-70,6964149
25468036;0;0;1;0;-41,4726377;-72,9365325
25468061;0;1;1;0;-34,6308646;-71,0900669
25468073;0;1;0;0;-23,5791657;-70,3825552
25468118;0;0;1;0;-35,4249783;-71,6663075
25468248;0;0;0;0;-33,4545624;-70,7027398
25468280;0;1;0;0;-53,1693044;-70,9198576
25468322;0;1;1;0;-33,4879435;-70,7038919
25468380;0;0;1;0;-33,4549255;-70,6908033
25468387;0;1;0;0;-33,438584;-70,7046964
25468394;0;0;0;0;-23,1032684;-70,4442012
25468403;0;0;0;0;-33,4564906;-70,6357451
25468410;0;0;0;0;-37,7899638;-72,7006697
25468433;1;0;0;0;-20,2785565;-70,10152
25468442;0;0;1;0;-37,7979489;-72,7104778
25468599;0;1;0;0;-39,2815579;-72,2212262
25468606;0;1;0;0;-36,8278897;-73,1246913
25468629;1;1;1;0;-33,4277674;-70,6130501
25468669;0;0;0;0;-32,4257091;-71,0643813
25468675;0;0;0;0;-33,0550657;-71,3724423
25468720;0;1;1;0;-33,4985457;-70,6621977
25468752;0;1;0;0;-33,4977918;-70,7693058
25468795;0;1;0;0;-39,5382424;-72,9517855
25468824;0;1;0;0;-33,4534599;-70,7568842
25468873;0;1;1;0;-23,5422232;-70,3894753
25468901;0;1;1;0;-29,9329158;-71,2780855
25469023;0;1;1;0;-33,4082758;-71,6789832
25469045;0;1;1;0;-20,275805;-70,1008356
25469111;0;0;0;0;-33,4914267;-70,6707756
25469130;0;1;0;0;-33,4324046;-70,642514
25469157;0;1;0;0;-41,1561323;-73,4134399
25469161;0;1;0;0;-36,6108701;-72,0891333
25469170;0;0;0;0;-38,7498934;-72,6086614
25469195;0;0;0;0;-33,4300895;-70,6077869
25469366;0;0;0;0;-33,484212;-70,7222907
25469472;-1;1;1;0;-36,7389544;-73,0045714
25469618;0;0;0;0;-38,7096573;-72,6555294
25469698;0;0;0;0;-33,481721;-70,6022181
25469734;0;1;0;0;-32,7538788;-71,3432651
25469760;0;0;1;0;-33,4409775;-70,7366615
25469778;0;0;0;0;-33,4953468;-70,7414504
25469835;0;0;0;0;-32,7294384;-71,4110532
25469837;0;0;1;0;-33,3974521;-71,1277864
25469859;0;1;0;0;-33,3013235;-70,8792884
25469875;0;0;1;0;-20,2674371;-70,1003286
25469897;0;1;0;0;-39,848493;-73,2326701
25469915;0;1;1;0;-33,4787999;-70,5648228
25469920;2;1;0;0;-33,455379;-70,6952612
25469930;0;1;0;0;-33,6092828;-70,9014496
25469933;0;1;0;0;-39,2842468;-72,2258836
25469942;0;1;0;0;-33,7617213;-70,5544798
25469953;0;0;0;0;-40,5710422;-73,1014318
25469957;0;0;0;0;-33,4784585;-70,5763931
25469968;0;1;0;0;-36,6285606;-71,8245457
25470031;0;1;0;0;-39,8130422;-73,2255643
25470070;0;0;0;0;-42,4658487;-73,7829398
25470083;0;0;0;0;-37,4841322;-72,3753834
25470129;0;0;0;0;-33,3692144;-70,635783
25470147;0;1;1;0;-32,7506648;-70,7250475
25470159;0;0;0;0;-33,4546199;-70,6612894
25470170;0;0;0;0;-34,0704982;-70,728714
25470176;0;0;0;0;-33,4673654;-71,1162483
25470182;0;1;0;0;-33,3539595;-70,7146509
25470220;0;1;0;0;-36,5922043;-72,0901208
25470267;0;1;1;0;-33,275445;-70,8413234
25470305;0;0;1;0;-38,754074;-72,6180086
25470313;0;1;1;0;-53,1352591;-70,90067
25470416;0;0;1;0;-36,8010133;-73,034364
25470439;0;1;0;0;-33,3872051;-70,5604498
25470487;0;0;0;0;-33,4891294;-70,6474425
25470530;0;0;0;0;-53,1492315;-70,9394757
25470535;0;0;0;0;-33,6174766;-70,5285065
25470551;0;0;1;0;-34,4038192;-70,8468247
25470589;0;1;0;0;-37,4124759;-72,3457044
25470596;0;1;0;0;-33,6902012;-71,2170653
25470616;0;0;0;0;-35,4092602;-71,6389303
25471085;9;1;0;0;-33,4443916;-70,7130029
25471393;9;0;0;1;-33,4376854;-70,6735924
25471402;11;0;0;0;-20,2443947;-70,1310663
25471471;8;0;0;0;-29,9539907;-71,338637
25471723;9;0;0;0;-22,4621788;-68,9263808
25472385;9;1;0;1;-22,4391294;-68,9110562
25472397;9;1;0;0;-27,3503995;-70,3076268
25472861;7;1;1;0;-33,4120756;-70,6219733
25473051;9;0;1;1;-33,2048408;-70,6810695
25473127;3;0;0;0;-23,6390227;-70,3851639
25473140;9;1;0;0;-33,45242;-70,6897267
25473205;9;1;0;1;-33,4536079;-70,6548764
25473212;4;1;0;1;-33,5985453;-70,5854469
25473373;9;1;0;0;-27,3612415;-70,3274177
25473462;7;1;1;0;-33,5423219;-70,7691947
25473491;9;0;0;1;-33,421143;-70,6968239
25474125;9;1;0;0;-22,4393684;-68,9309507
25474233;6;1;0;0;-33,4234558;-70,7683373
25474287;9;1;0;0;-33,5699598;-70,6699475
25474331;9;1;1;0;-33,4575043;-70,6956406
25474410;9;0;1;0;-33,6558704;-71,2878854
25474668;6;0;0;0;-33,4184167;-70,6601991
25474749;10;0;0;0;-35,836702;-71,6133056
25474895;7;0;0;0;-33,5683167;-70,5934928
25475154;-1;1;0;0;-33,629822;-70,6256285
25475160;-1;0;1;0;-33,0518458;-71,5744894
25475193;-1;1;1;0;-53,16297;-70,9263361
25475217;0;0;0;0;-33,5214059;-70,6047291
25475233;0;1;1;0;-33,4656282;-70,5321757
25475306;4;0;0;1;-33,4511629;-70,7068115
25475324;0;1;0;0;-33,5172619;-70,5785894
25475460;0;1;0;0;-33,6849432;-71,2114189
25475472;0;1;1;0;-33,4297118;-70,724039
25475512;5;0;1;1;-20,2964725;-70,1034601
25475552;0;0;0;0;-33,52149;-70,6041845
25475555;-1;1;0;0;-33,4223453;-70,7652709
25475583;0;0;1;0;-35,780215;-71,5836735
25475617;0;1;0;0;-33,5908168;-70,7069188
25475634;-1;0;0;0;-44,7333369;-72,6808359
25475641;-1;1;1;0;-38,0604269;-72,3752751
25475668;0;1;1;0;-18,4439805;-70,2889138
25475728;0;0;1;0;-33,4213351;-70,6663345
25475760;-1;0;1;0;-33,0475021;-71,6222412
25475784;0;0;0;0;-33,4450298;-70,7441944
25475786;1;0;1;0;-33,4558306;-70,6822265
25475829;-1;0;0;0;-37,470784;-72,3681094
25475850;0;1;0;0;-33,3806569;-70,5388846
25475889;0;0;1;0;-33,5015221;-70,6708511
25475918;0;1;1;0;-41,1528143;-73,4220631
25476046;0;0;0;0;-33,4621283;-70,6390775
25476092;0;1;0;0;-33,4605775;-71,6447212
25476122;-1;0;0;0;-35,8454526;-71,5966119
25476152;0;1;0;0;-33,0299173;-71,5837569
25476195;0;1;0;0;-51,7274651;-72,4944387
25476212;0;0;0;0;-20,2107764;-70,1441726
25476215;1;1;0;0;-33,4593502;-70,6653019
25476221;0;0;0;0;-33,044999;-71,4458463
25476253;0;1;1;0;-33,2895695;-70,8709797
25476281;-1;1;0;0;-39,2814728;-72,2375119
25476344;0;0;0;0;-34,1508924;-70,7357061
25476379;-1;1;0;0;-33,2836582;-70,8806183
25476396;0;1;0;0;-39,8122655;-73,2473633
25476400;0;1;1;0;-33,6934802;-71,0284299
25476459;-1;0;0;0;-33,370857;-70,6309026
25476474;0;0;0;0;-23,648294;-70,3861389
25476518;0;0;0;0;-36,4251412;-71,9586164
25476523;-1;0;1;0;-33,4061858;-70,7306825
25476595;0;0;0;0;-30,6048299;-71,2016587
25476600;2;0;0;0;-33,3967457;-70,6747601
25476631;-1;0;1;0;-34,2916734;-71,3069042
25476722;-1;0;0;0;-33,6018133;-71,6162309
25476768;9;0;0;1;-33,4084568;-70,6250213
25476770;0;1;0;0;-31,6330154;-71,1667237
25476793;-1;0;0;0;-31,6323496;-71,1680501
25476974;-1;0;1;0;-34,9607963;-71,2021103
25476975;0;0;1;0;-23,5418436;-70,3889351
25477003;-1;1;0;0;-41,3179886;-72,9867682
25477064;-1;0;0;0;-23,640369;-70,3961638
25477140;0;1;1;0;-37,0950457;-73,1471532
25477141;4;0;0;0;-33,4885126;-70,7227157
25477181;10;1;1;0;-33,4365635;-70,6695736
25477182;0;0;1;0;-33,4197146;-70,767465
25477195;-1;0;0;0;-35,1057057;-71,2785857
25477337;-1;0;1;0;-35,8426859;-71,5945756
25477392;9;0;0;1;-33,3692322;-70,5015157
25477421;0;0;1;0;-27,3628152;-70,3157834
25477428;0;0;1;0;-33,0433951;-71,4446382
25477599;7;1;0;0;-20,2478584;-70,1266465
25477609;-1;1;1;0;-33,6842918;-71,230247
25477612;0;1;0;0;-33,4342698;-70,6133889
25477623;0;0;1;0;-35,5364242;-71,4834555
25477631;-1;0;1;0;-34,4073888;-70,8464305
25477712;1;1;0;0;-32,8405939;-70,9490394
25477725;0;1;0;0;-36,6070565;-72,1069561
25477756;9;1;1;1;-33,4384761;-70,7172795
25477781;-1;1;1;0;-35,4577787;-71,709559
25477821;-1;0;0;0;-33,3753025;-70,6301455
25477862;1;0;0;0;-35,4467915;-71,6756943
25477880;-1;0;0;0;-33,0251661;-71,5545046
25477882;9;0;1;1;-41,463758;-72,9709424
25477888;6;1;0;1;-33,407284;-70,6254489
25477944;0;0;0;0;-36,8820698;-73,1464804
25477975;0;0;0;0;-41,4704502;-72,939355
25478010;5;1;1;0;-33,4354687;-70,6494151
25478021;-1;1;1;0;-36,7850157;-73,1169134
25478034;0;1;0;0;-33,3683213;-70,7338846
25478079;0;1;0;0;-33,4819635;-70,6004595
25478122;0;1;0;0;-53,1631507;-70,9105809
25478134;-1;0;1;0;-34,9363745;-71,1925373
25478176;0;0;1;0;-33,4405172;-70,6732069
25478217;0;0;0;0;-37,4626371;-72,359589
25478228;-1;1;0;0;-53,1579085;-70,9342952
25478233;0;0;0;0;-23,6564811;-70,3861472
25478238;0;0;1;0;-30,7798704;-70,5618061
25478244;9;0;1;0;-18,497192;-70,3048483
25478266;0;1;0;0;-20,2737868;-70,1291853
25478339;9;0;0;0;-23,6843219;-70,4045874
25478343;11;0;0;0;-20,2385708;-70,1302301
25478389;0;1;0;0;-33,5103215;-70,7834725
25478419;-1;1;0;0;-35,4338343;-71,6540263
25478421;-1;0;1;0;-33,0337965;-71,6519162
25478456;0;0;1;0;-27,0781874;-70,8098431
25478457;-1;0;0;0;-33,4508447;-70,6506945
25478465;-1;1;0;0;-36,7942036;-73,0335515
25478477;0;1;0;0;-39,8226745;-73,2464982
25478616;0;1;0;0;-33,5180139;-70,6617573
25478627;0;1;0;0;-36,8014799;-73,0435039
25478655;-1;1;1;0;-36,6067632;-72,0654863
25478748;0;1;0;0;-33,4601027;-70,6349067
25478760;-1;0;1;0;-35,5232107;-71,6935487
25478789;0;1;0;0;-41,4522933;-72,998377
25478801;0;0;1;0;-36,6059066;-72,0616375
25478802;0;0;1;0;-23,6383634;-70,3965006
25478814;-1;1;1;0;-35,8326313;-71,5909217
25478864;-1;1;0;0;-36,6168035;-72,9587657
25478900;0;1;0;0;-33,3615217;-70,7356395
25479021;5;0;0;0;-33,4377459;-70,6580914
25479038;0;0;1;0;-38,772072;-72,5953809
25479050;0;1;0;0;-27,0654037;-70,821467
25479087;5;1;0;0;-33,489443;-70,7219092
25479130;7;0;0;0;-33,4941602;-70,6541557
25479296;9;0;1;0;-33,3487446;-70,7277384
25479380;7;0;1;0;-20,2708996;-70,1087014
25479535;6;0;1;1;-34,1935435;-70,7442418
25479782;5;0;0;0;-33,4468384;-70,6463734
25479990;9;0;1;0;-33,442559;-70,6162356
25480028;7;0;0;0;-33,4149149;-70,6661499
25480057;9;1;1;1;-23,6079626;-70,3836906
25480081;9;0;0;0;-33,2375109;-70,8074366
25480690;6;1;0;0;-33,4314758;-70,6397896
25480792;-1;0;0;0;-35,6057546;-71,7003083
25480809;-1;0;1;0;-40,9063553;-73,1577552
25480825;0;0;1;0;-36,1417939;-71,8215055
25480835;-1;0;0;0;-27,4087866;-70,2869955
25480909;-1;1;1;0;-40,9144923;-73,1598385
25480914;0;1;0;0;-34,1851359;-70,7763919
25480937;-1;1;1;0;-36,7859481;-73,1139708
25480976;0;0;0;0;-35,1027745;-71,3090111
25480992;-1;0;0;0;-38,724755;-72,6291339
25481001;-1;1;1;0;-33,4862945;-70,678123
25481025;-1;1;1;0;-33,5930269;-71,5938541
25481028;0;0;0;0;-33,5041839;-70,6601717
25481033;-1;0;1;0;-33,3789302;-70,6238427
25481040;-1;1;1;0;-33,5882854;-71,6010534
25481072;0;0;0;0;-39,8468988;-73,2271864
25481073;-1;0;1;0;-33,5869182;-70,6291181
25481095;0;1;0;0;-20,2700952;-70,1029242
25481099;-1;1;1;0;-36,4242964;-71,9569839
25481100;-1;0;1;0;-33,573516;-71,606997
25481110;-1;1;1;0;-38,4402916;-71,8714119
25481127;0;1;1;0;-35,3323797;-72,4151207
25481146;3;0;0;1;-33,2845478;-70,8774504
25481205;-1;0;1;0;-33,1903103;-70,6693981
25481244;-1;0;0;0;-27,3611164;-70,3276536
25481252;-1;0;1;0;-36,6172358;-72,0738365
25481276;-1;1;1;0;-42,4655154;-73,7881397
25481379;-1;1;0;0;-32,9399793;-71,2788326
25481383;-1;0;1;0;-38,7649245;-72,5887372
25481391;-1;1;1;0;-33,2047371;-70,6855575
25481402;-1;0;1;0;-30,5882272;-71,2004473
25481444;0;0;0;0;-32,8311879;-70,6000644
25481452;-1;1;0;0;-39,8516015;-73,2416731
25481468;-1;0;0;0;-33,4718086;-70,5619848
25481473;-1;0;1;0;-34,9177217;-71,2378506
25481496;-1;0;1;0;-33,0636495;-71,3596354
25481521;-1;1;0;0;-39,8511933;-73,2496952
25481541;0;0;1;0;-33,4087359;-70,7032925
25481555;0;1;0;0;-34,6391971;-71,3659524
25481611;-1;0;1;0;-40,9121431;-73,1574869
25481692;-1;1;1;0;-40,5726773;-73,1783606
25481702;-1;1;1;0;-39,8122446;-73,2459059
25481734;-1;0;1;0;-33,406594;-70,7460005
25481742;-1;1;0;0;-38,7538516;-72,6275612
25481787;-1;1;0;0;-33,5001597;-70,6747304
25481790;-1;0;0;0;-33,3645093;-70,7429138
