id_colegio,internado,politica_uniforme,orientacion_religiosa,alumnos_matriculados,alumnos_prom_curso,genero,actividades_extra,apoyo_academico,deportes,idioma,infraestructura,programas
8488,0,0,1,349,26,2,6,3,8,2,8,6
8489,0,0,1,466,29,2,1,5,2,2,9,7
8490,0,0,1,528,31,1,5,4,5,2,5,3
8491,0,0,1,1461,27,3,3,7,3,2,8,7
8492,0,1,1,705,28,3,4,7,4,2,7,7
8494,0,1,1,499,38,1,5,7,10,2,10,7
8495,0,1,1,298,33,1,5,6,1,1,7,3
8496,0,1,1,368,23,1,2,4,3,2,8,6
8497,0,0,1,1243,36,1,4,6,7,2,11,7
8498,0,1,1,1568,37,1,1,6,5,2,6,8
8499,1,0,1,1095,28,3,8,7,7,2,10,7
8500,0,0,1,729,31,1,4,7,6,1,9,6
8501,0,1,1,581,26,1,4,8,6,2,9,8
8502,0,1,1,639,35,1,5,6,7,1,9,7
8503,0,0,1,1296,35,1,3,6,7,2,7,8
8504,0,1,1,695,36,2,3,5,3,0,7,6
8505,0,1,1,863,26,2,5,4,3,1,7,7
8506,0,0,1,1014,40,1,6,2,4,1,9,4
8507,0,1,1,1087,31,1,6,6,7,1,10,8
8508,0,0,1,377,29,1,6,4,6,1,9,6
8510,0,1,1,317,31,2,7,7,8,1,7,7
8513,0,0,1,691,34,1,3,7,5,1,6,8
8514,0,1,1,1125,37,1,9,7,9,2,8,8
8515,0,1,1,313,34,1,1,4,3,1,4,5
8518,0,1,1,693,34,1,4,8,8,2,7,6
8519,0,1,1,322,32,1,3,6,5,1,6,7
8520,0,0,1,591,31,1,3,7,4,1,7,6
8521,0,1,1,1002,33,1,2,8,1,1,8,7
8522,0,0,1,700,36,1,5,8,4,1,5,8
8523,0,1,1,391,39,1,2,5,3,1,7,3
8530,0,1,1,886,36,1,6,7,3,1,7,7
8531,0,1,1,569,29,1,5,4,3,2,3,4
8532,0,1,1,387,29,1,4,7,5,1,7,4
8533,0,0,1,630,31,2,2,6,5,1,5,7
8535,0,1,1,506,36,1,7,8,7,2,7,5
8536,0,0,1,609,30,1,3,6,3,1,3,6
8537,0,0,1,703,35,1,2,5,3,1,6,7
8540,0,0,1,293,26,1,4,5,3,1,4,6
8542,0,0,1,936,42,1,3,5,7,2,7,8
8544,0,0,1,990,33,2,3,6,4,2,6,4
8546,0,1,1,1307,43,1,2,8,7,1,8,4
8547,0,1,1,392,39,1,6,5,7,1,7,7
8548,0,1,1,680,37,1,5,8,5,1,7,5
8549,0,1,1,394,39,1,2,6,3,1,9,5
8552,0,0,1,1192,32,3,2,7,2,1,7,7
8555,0,0,1,268,33,1,3,6,2,1,7,8
8556,0,1,1,681,35,1,7,7,9,1,10,7
8558,0,0,1,552,30,1,4,7,6,1,7,6
8561,0,0,1,347,34,1,1,8,1,1,5,5
8562,0,0,1,315,26,1,3,7,4,1,6,6
8563,0,1,1,659,34,1,6,7,3,1,5,7
8564,0,1,1,519,34,1,2,5,1,1,4,6
8569,0,1,1,652,32,2,2,5,3,1,3,4
8572,0,1,1,324,36,1,2,4,2,1,5,6
8576,0,1,1,288,28,1,3,8,2,1,3,7
8579,0,1,1,380,38,1,6,8,6,1,7,8
8581,0,0,1,310,31,1,0,3,1,1,6,6
8589,0,1,5,1851,44,1,7,8,8,2,9,8
8592,0,1,5,1025,42,2,5,4,4,2,9,8
8598,0,1,1,380,31,1,2,1,5,2,6,6
8601,0,0,1,120,30,1,5,3,1,1,5,8
8603,0,1,5,1716,39,3,4,7,8,2,9,8
8604,0,1,5,972,37,1,3,7,5,2,6,6
8611,0,1,5,1126,43,1,4,3,5,2,8,8
8613,0,0,5,443,36,2,3,3,1,2,10,6
8614,0,1,5,1081,38,2,9,6,4,2,8,8
8616,0,1,1,1011,34,1,3,5,5,0,9,5
8617,0,1,5,775,38,2,5,7,5,2,9,7
8620,0,0,5,473,36,1,2,1,5,2,6,4
8623,0,0,5,347,43,1,2,2,1,1,6,3
8625,0,0,5,957,38,1,3,4,8,2,8,5
8627,0,1,1,1908,34,1,2,3,5,2,9,6
8629,0,1,5,1112,42,2,4,7,6,2,6,7
8631,0,1,7,766,31,1,1,7,5,2,9,6
8632,0,1,1,1573,37,1,7,4,5,2,8,7
8634,0,0,5,982,35,3,3,5,7,2,8,9
8636,0,0,5,1592,44,1,4,7,5,2,9,8
8639,0,1,5,448,28,1,2,3,4,2,6,7
8643,0,0,5,709,39,2,3,4,5,2,9,9
8644,0,1,1,400,28,1,0,2,5,1,6,8
8645,0,1,5,1878,43,1,8,6,7,2,9,9
8649,0,0,5,554,39,1,5,7,3,2,7,7
8650,0,1,1,328,41,1,0,4,1,2,6,3
8652,0,1,5,1020,44,1,3,3,2,2,7,8
8654,0,0,1,321,35,1,1,1,2,1,5,1
8657,0,1,5,910,35,1,4,4,3,2,6,6
8658,0,0,1,1120,43,2,6,6,5,2,8,8
8659,0,0,1,700,43,1,3,6,7,1,7,7
8661,0,0,1,830,41,1,1,4,3,1,8,7
8663,0,1,5,1379,43,1,4,5,9,2,8,7
8665,0,1,5,372,37,1,0,7,1,1,6,7
8666,0,1,5,544,38,1,3,2,3,2,8,7
8671,0,1,5,535,38,1,3,6,3,2,6,8
8674,0,1,5,432,36,3,4,3,3,1,7,8
8675,0,1,5,991,35,2,5,7,1,2,8,5
8676,0,0,5,1064,35,1,5,5,5,2,6,7
8678,0,1,5,352,35,1,6,7,5,2,6,7
8680,0,1,7,588,32,1,1,3,5,2,6,8
8681,0,1,1,1312,36,1,6,4,3,2,6,6
8682,0,0,1,1241,44,1,5,5,6,2,8,7
8684,0,1,1,329,32,1,3,2,5,1,5,5
8685,0,1,1,841,28,1,5,6,9,2,10,7
8690,0,1,5,635,33,1,3,5,2,1,9,8
8697,0,1,5,1136,39,1,4,6,4,2,9,9
8699,0,1,1,363,30,1,3,2,6,1,4,4
8703,0,0,1,780,43,1,7,5,4,1,8,3
8706,0,1,1,351,35,1,0,4,1,2,6,6
8714,0,0,1,743,37,1,3,5,5,1,8,6
8715,0,1,1,397,28,1,3,4,6,2,7,6
8717,0,0,1,323,32,1,2,4,4,2,4,4
8718,0,0,1,246,24,1,2,6,2,1,4,4
8724,0,1,1,368,21,1,3,1,3,2,5,5
8726,0,1,1,513,32,1,6,2,7,1,8,6
8728,0,1,1,795,39,1,4,3,4,1,6,6
8739,0,1,1,552,29,1,1,1,1,1,3,0
8740,0,0,5,980,31,1,3,3,4,2,10,7
8756,0,1,1,1493,34,1,5,4,5,2,8,7
8780,0,1,1,351,39,1,4,3,3,2,6,5
8791,0,1,5,1005,38,1,4,4,4,2,7,7
8800,0,1,1,377,37,1,3,2,3,1,6,6
8811,0,0,1,772,40,1,1,3,3,1,8,6
8812,0,1,1,435,27,1,3,6,8,1,8,9
8813,0,1,1,801,33,1,6,5,6,1,9,7
8814,0,0,1,375,28,1,4,6,5,0,7,7
8815,0,1,1,962,34,1,8,8,10,2,10,9
8818,0,1,1,918,32,1,3,4,3,2,7,7
8819,0,0,1,880,31,1,4,5,8,2,9,7
8821,0,1,1,1352,32,1,8,7,7,2,9,8
8822,0,1,1,898,32,1,5,8,6,2,10,7
8825,0,1,1,1159,30,1,3,8,8,2,10,8
8827,0,1,1,978,34,1,7,5,8,2,8,8
8828,0,0,1,1306,31,1,5,6,10,2,10,6
8833,0,1,5,516,36,1,2,4,4,2,4,7
8835,0,1,1,816,29,1,6,8,9,2,10,9
8840,0,1,1,103,10,1,2,3,1,1,5,7
8841,0,1,5,1318,34,1,7,6,6,2,6,6
8845,0,0,1,83,10,1,0,5,2,1,4,2
8849,0,1,5,1134,40,1,8,5,5,2,10,8
8854,0,1,5,612,43,1,4,6,2,2,7,9
8925,0,0,1,988,39,1,6,6,5,2,10,8
8926,0,0,1,1259,41,1,2,7,3,2,9,9
8927,0,0,1,1738,43,2,3,4,6,2,7,8
8928,0,1,1,2587,39,1,6,6,6,2,9,6
8930,0,0,1,955,39,2,3,5,1,2,9,6
8931,0,1,1,485,32,2,3,6,2,1,4,5
8933,0,1,1,1027,34,1,5,8,9,2,8,8
8936,0,1,1,225,14,1,0,5,3,1,5,2
8938,0,1,1,478,29,1,2,3,4,2,8,7
8942,0,0,5,969,30,1,2,5,4,1,9,5
8944,0,1,5,931,35,1,7,6,5,2,9,8
8945,0,1,5,428,28,2,2,7,3,1,10,7
8954,0,1,5,993,32,2,5,6,2,2,10,8
8997,0,0,1,186,20,1,3,4,4,0,3,3
9006,0,1,1,812,26,1,3,8,5,2,7,6
9007,0,0,1,648,36,1,4,8,6,2,9,8
9008,0,0,1,700,38,1,5,8,7,2,8,7
9011,0,1,1,349,34,1,1,7,6,2,8,7
9012,0,0,1,548,32,1,3,6,5,1,8,8
9013,0,1,1,603,33,1,3,6,4,1,7,5
9017,0,1,5,380,38,1,5,4,4,1,9,8
9020,0,0,5,1011,36,1,3,7,2,2,8,7
9025,0,1,5,162,27,1,5,3,2,1,6,8
9032,0,1,1,134,16,1,3,0,2,1,2,3
9033,0,1,5,881,32,1,5,4,6,2,9,9
9036,0,1,1,977,39,1,2,2,5,1,8,6
9058,0,1,1,759,29,1,5,4,6,1,9,7
9060,0,1,1,542,25,1,6,7,8,1,10,9
9061,0,1,1,315,26,1,6,7,8,1,10,9
9063,0,0,1,941,33,1,4,4,7,1,11,6
9064,0,1,1,551,34,1,5,4,6,1,9,7
9065,0,1,1,548,34,1,2,6,6,1,6,7
9069,0,1,1,364,24,1,4,7,4,2,8,5
9070,0,1,1,598,33,1,6,4,5,2,9,7
9071,0,1,1,863,39,1,7,2,9,2,7,5
9072,0,1,1,514,27,1,7,7,6,2,10,7
9073,1,0,1,1458,33,1,9,8,11,2,8,7
9074,0,1,1,1301,38,1,2,8,5,2,8,4
9075,0,1,1,125,12,1,2,6,4,1,7,8
9077,0,1,1,604,40,1,7,6,9,2,10,7
9078,0,1,1,896,30,1,2,6,6,2,8,5
9082,0,1,1,696,34,1,3,7,7,1,8,7
9084,0,1,1,798,34,1,5,6,1,1,8,7
9085,0,1,1,569,37,1,8,6,4,1,7,6
9087,0,1,1,730,25,1,6,7,5,2,6,7
9088,0,1,1,1381,30,1,7,7,6,2,7,7
9089,0,0,1,643,30,1,5,7,4,1,5,7
9090,0,0,1,306,30,1,1,5,4,1,7,6
9091,0,1,1,419,38,1,7,7,4,1,7,7
9097,0,1,1,623,31,1,7,6,7,1,8,7
9098,0,1,1,557,24,1,1,8,4,1,10,7
9100,0,1,1,1988,36,1,3,7,6,2,8,6
9102,0,1,1,642,32,1,6,7,8,1,6,7
9103,0,1,1,524,27,1,3,7,4,1,7,7
9104,0,0,1,717,32,1,0,5,1,1,6,6
9105,0,1,1,768,29,1,3,8,4,2,10,7
9106,0,1,1,1097,31,1,2,6,8,2,9,6
9110,0,1,1,337,30,1,8,8,10,1,8,7
9111,0,0,1,458,32,1,5,6,5,2,9,7
9116,0,0,1,125,15,1,2,5,3,1,3,1
9117,0,0,1,632,27,1,5,6,4,2,7,8
9121,0,0,1,440,25,1,6,7,9,2,9,7
9122,0,1,1,588,32,1,5,7,4,1,7,6
9125,0,1,1,615,29,1,3,7,5,2,7,7
9127,0,1,1,528,24,1,4,6,2,2,4,5
9131,0,1,1,539,33,1,6,7,11,1,9,7
9140,0,1,1,622,36,1,3,5,4,2,8,7
9142,0,0,1,217,27,1,1,1,1,1,2,5
9144,0,0,1,565,29,1,3,1,1,1,6,5
9145,0,1,1,171,21,1,4,2,3,1,4,5
9147,0,1,1,937,39,1,6,8,4,2,9,8
9150,0,0,5,997,35,1,1,6,4,2,10,8
9151,0,1,1,278,23,1,0,3,4,2,5,4
9156,0,1,1,44,11,1,4,1,3,1,1,6
9158,0,1,1,1818,41,1,5,5,4,2,9,7
9159,0,1,1,181,30,1,3,6,5,2,6,7
9162,0,1,5,712,35,1,5,6,1,1,8,6
9164,0,1,5,680,37,1,8,6,8,2,10,8
9165,0,1,1,308,30,1,4,7,7,1,7,6
9168,0,1,1,963,34,1,9,6,5,2,9,6
9171,0,1,5,416,32,1,8,4,10,1,9,9
9172,0,1,1,445,26,1,3,5,1,2,3,3
9175,0,1,1,221,22,1,2,5,5,1,6,6
9177,0,0,1,198,24,1,7,4,8,1,9,9
9179,0,1,5,733,34,1,5,3,5,1,7,9
9182,0,1,1,634,21,1,4,8,5,2,9,7
9183,0,1,1,105,6,1,1,5,2,2,9,7
9184,0,1,5,536,38,2,5,3,5,2,6,9
9185,0,0,5,1509,35,3,4,4,5,2,8,7
9187,0,1,5,190,23,1,0,1,1,1,3,5
9194,0,1,1,617,30,1,3,6,2,2,5,7
9197,0,1,1,696,34,1,1,8,4,1,7,8
9200,0,1,1,729,30,1,4,8,5,2,6,5
9201,0,1,1,205,20,1,0,2,4,1,3,1
9205,0,1,5,416,32,1,2,3,2,2,4,5
9206,0,1,1,1089,38,1,3,6,6,1,7,7
9208,0,1,1,1037,33,1,8,4,8,2,8,8
9209,0,1,5,671,37,2,2,5,1,2,8,8
9213,0,1,1,539,31,1,3,5,4,2,9,6
9281,0,0,1,415,34,1,2,5,3,1,9,6
9282,0,1,1,299,29,1,2,7,5,1,6,6
9283,0,1,1,1548,36,1,0,6,4,2,6,6
9284,0,0,1,578,32,1,5,6,3,1,5,8
9285,0,0,1,413,29,1,0,6,3,2,5,7
9288,0,1,1,497,24,1,1,6,4,2,7,7
9289,0,0,1,334,33,1,4,7,5,1,6,5
9290,0,1,1,268,26,1,2,8,3,1,7,6
9292,0,1,1,641,29,1,3,8,3,2,7,7
9293,0,1,1,343,24,1,4,8,3,2,8,6
9294,0,1,1,253,18,1,3,6,4,2,7,6
9296,0,1,1,381,34,1,3,6,6,2,8,5
9298,0,0,1,734,30,1,5,8,7,0,9,7
9299,0,1,1,525,29,1,1,6,1,1,7,5
9302,0,1,1,321,32,1,1,7,1,1,4,5
9304,0,1,1,241,24,1,3,6,2,1,5,6
9306,0,1,1,17,8,1,1,2,3,1,3,4
9307,0,1,1,230,23,1,2,6,2,1,5,5
9308,0,1,0,568,28,1,3,6,4,1,8,2
9311,0,0,1,138,13,1,2,3,4,2,6,6
9312,0,1,1,1706,40,1,2,4,4,2,4,3
9317,0,1,5,1126,43,3,2,5,5,2,9,8
9318,0,1,1,353,29,1,2,2,2,2,3,4
9324,0,1,1,400,28,1,5,7,5,2,8,7
9328,0,1,5,1019,30,1,6,5,6,2,9,9
9332,0,1,1,692,34,1,2,3,3,2,6,6
9333,0,1,1,307,34,1,3,4,3,1,4,6
9334,0,1,1,617,34,1,4,5,5,1,8,4
9335,0,1,1,190,21,1,3,2,1,1,1,6
9337,0,1,1,239,29,1,7,4,5,1,6,7
9339,0,0,1,252,18,1,2,1,3,2,3,3
9340,0,1,4,2499,37,1,4,3,7,2,7,6
9341,0,1,5,283,23,1,2,3,3,2,5,5
9342,0,1,1,381,27,1,4,6,3,2,6,7
9345,0,1,1,71,7,1,0,1,1,1,5,1
9347,0,1,1,1369,37,1,5,6,6,2,9,8
9356,0,1,5,1686,40,1,4,4,3,2,8,9
9358,0,1,2,300,25,1,3,5,1,1,5,5
9362,0,1,1,964,34,1,8,4,8,2,9,7
9363,0,1,1,316,26,1,3,5,5,1,8,5
9366,0,1,1,659,36,1,1,6,4,1,10,5
9368,0,0,4,269,26,1,5,4,5,1,6,5
9369,0,0,5,1115,42,1,5,8,6,2,9,9
9373,0,1,5,857,30,1,7,6,4,2,9,7
9375,0,1,1,662,27,1,2,5,2,0,7,7
9377,0,1,5,628,41,1,3,5,2,2,8,7
9385,0,1,1,1006,40,1,3,5,2,2,7,5
9405,0,0,1,491,37,1,2,7,4,2,10,5
9406,0,0,1,620,36,3,4,7,7,2,10,7
9407,0,1,1,730,30,1,4,3,3,2,8,6
9408,0,1,1,377,25,1,4,5,8,1,10,8
9409,0,0,1,594,15,2,4,5,6,1,10,8
9410,0,0,1,381,21,1,9,6,7,2,11,8
9411,0,1,1,804,27,1,6,7,6,3,7,6
9413,0,1,1,412,41,1,7,7,7,2,9,6
9414,0,1,1,598,29,1,5,4,3,1,5,4
9415,0,1,1,661,38,1,2,8,7,1,7,8
9416,0,0,1,449,26,1,4,6,6,1,7,5
9418,0,1,1,275,30,1,3,7,6,1,10,7
9419,0,1,1,345,24,1,1,8,3,2,7,5
9421,0,1,1,337,33,1,5,6,6,2,8,5
9422,0,1,1,309,30,1,2,6,6,1,6,4
9424,0,1,1,681,34,1,3,5,4,1,7,6
9426,0,0,1,569,40,1,3,7,5,1,9,5
9428,0,1,1,316,31,1,1,6,3,1,8,6
9429,0,0,1,305,30,1,4,6,7,1,8,7
9430,0,1,1,588,29,1,5,6,7,1,5,7
9431,0,1,1,427,42,1,3,8,3,1,8,8
9433,0,0,1,368,36,1,2,7,7,1,6,8
9437,0,1,1,361,32,1,4,8,5,1,6,6
9443,0,1,1,161,17,1,2,6,1,1,6,5
9457,0,1,1,306,30,1,5,5,1,1,6,6
9458,0,1,1,382,38,1,7,6,7,1,7,7
9467,0,0,1,131,16,1,5,4,4,1,6,5
9472,0,1,1,1274,33,1,3,7,5,1,9,6
9473,0,1,5,378,34,1,2,8,3,1,6,6
9474,0,0,5,339,28,2,5,6,5,1,10,8
9484,0,0,5,1073,38,2,4,6,3,2,7,8
9485,0,1,1,179,25,1,0,2,1,2,4,4
9486,0,1,5,1022,36,1,5,6,8,2,10,9
9487,0,0,1,177,22,3,1,4,4,0,5,7
9489,0,1,1,293,36,1,2,3,3,1,5,7
9490,0,1,1,299,37,1,5,3,2,2,7,6
9500,0,1,5,403,28,1,3,2,3,2,6,4
9502,0,1,8,716,42,1,3,7,5,2,9,8
9503,0,0,5,361,36,1,2,7,2,1,7,4
9504,0,1,4,2143,38,1,3,5,5,2,9,8
9505,0,1,1,1210,43,1,5,3,6,2,9,8
9506,0,1,5,347,28,1,1,5,4,2,6,3
9507,0,1,5,343,34,2,4,8,1,1,5,5
9508,0,1,1,220,22,1,1,2,4,1,2,7
9510,0,1,1,356,35,1,4,8,2,1,8,8
9511,0,1,1,226,25,1,0,1,1,1,1,3
9512,0,0,1,115,19,1,0,1,1,1,3,6
9518,0,1,5,149,18,1,6,5,4,1,6,7
9519,0,0,5,1072,38,1,1,4,4,2,9,6
9520,0,1,7,149,18,1,0,3,1,2,3,2
9527,0,1,1,483,30,1,2,6,1,1,8,5
9531,0,0,5,108,13,1,5,4,4,1,3,7
9533,0,0,1,186,18,1,1,3,2,1,4,5
9534,0,1,5,1310,33,1,2,3,5,2,9,8
9537,0,1,4,181,18,1,4,6,4,1,7,5
9539,0,1,1,202,22,1,1,2,2,1,6,3
9540,0,1,1,138,23,1,3,2,4,2,4,6
9543,0,1,1,98,16,1,0,2,1,1,2,4
9544,0,1,1,377,37,1,5,4,5,1,4,6
9547,0,1,1,373,37,1,2,2,3,1,4,5
9551,0,1,1,250,25,1,2,8,2,1,5,7
9553,0,1,8,523,37,1,6,4,3,2,6,5
9556,0,1,1,638,31,1,5,4,5,1,6,6
9558,0,1,5,647,35,1,3,5,2,1,6,5
9564,0,1,5,1221,43,1,4,5,4,2,10,6
9570,0,1,5,1230,43,1,7,6,6,2,9,8
9572,0,1,1,302,37,1,3,3,2,1,4,6
9574,0,1,1,565,31,1,1,6,3,1,8,7
9579,0,1,1,644,26,1,3,4,6,1,8,7
9581,0,0,1,519,32,2,2,6,1,1,10,7
9582,0,0,1,265,26,1,2,5,5,0,9,6
9583,0,1,1,720,30,1,8,7,6,1,11,8
9584,0,1,1,378,27,1,2,5,7,1,9,6
9585,0,1,1,214,17,1,3,6,5,2,9,5
9586,0,1,1,492,27,1,5,7,7,2,9,6
9587,0,1,1,672,29,1,0,6,4,2,6,3
9588,0,1,1,216,21,1,1,4,4,1,8,6
9590,0,0,1,181,18,1,4,7,4,1,7,5
9591,0,1,1,309,30,1,4,7,5,1,8,6
9592,0,1,1,267,26,1,4,7,5,1,8,5
9593,0,0,1,200,20,1,2,6,8,1,6,5
9595,0,1,1,321,32,1,4,6,5,2,7,4
9597,0,1,1,204,18,1,4,6,6,1,7,5
9598,0,1,1,280,28,1,4,6,5,2,6,6
9599,0,1,1,425,21,1,3,8,3,2,8,6
9600,0,1,1,253,25,1,7,6,6,1,9,8
9601,0,1,1,287,20,1,3,7,6,0,9,6
9602,0,1,1,313,28,1,2,6,8,1,8,6
9604,0,0,1,534,28,1,3,7,7,1,9,6
9605,0,1,1,273,27,1,2,6,4,1,6,5
9606,0,1,1,257,25,1,2,6,6,1,8,4
9608,0,1,1,108,12,1,5,8,5,1,8,8
9609,0,1,1,296,32,1,3,6,1,2,7,6
9610,0,1,1,424,23,1,5,7,6,1,7,2
9611,0,1,1,198,19,1,4,8,5,2,5,7
9612,0,0,1,295,29,1,6,8,4,1,7,6
9614,0,1,1,236,23,1,4,4,5,0,5,7
9616,0,1,1,411,34,1,4,8,8,2,9,6
9617,0,1,1,584,20,1,2,7,4,2,7,5
9618,0,1,1,781,25,1,3,7,3,1,3,2
9620,0,1,1,382,25,1,7,7,6,1,10,8
9625,0,1,1,247,24,1,6,5,6,1,7,7
9629,0,1,1,246,24,1,3,8,7,1,8,7
9634,0,0,5,2260,37,1,6,8,6,2,11,9
9636,0,1,1,1140,34,1,3,7,3,1,7,8
9637,0,1,8,1737,43,1,1,8,3,2,8,9
9638,0,0,5,491,37,1,5,8,4,2,8,8
9639,0,1,4,314,31,1,6,5,5,2,6,7
9642,0,1,1,1298,35,1,3,7,5,1,9,7
9646,0,1,5,563,40,1,6,3,6,2,7,9
9647,0,1,5,1621,40,1,6,8,7,2,10,8
9648,0,1,1,211,21,1,2,5,3,1,4,6
9653,0,1,7,267,26,1,1,6,1,1,7,6
9654,0,1,1,1414,39,1,5,3,7,3,7,7
9655,0,0,1,1211,43,1,4,5,6,2,8,3
9656,0,0,1,1754,42,1,5,5,7,2,8,8
9659,0,0,5,1692,40,1,7,6,4,2,7,9
9660,0,1,5,1278,39,1,5,6,7,2,9,8
9663,0,1,1,316,39,1,4,2,4,2,7,8
9664,0,0,1,143,14,1,3,3,2,1,6,2
9665,0,1,1,949,30,1,3,8,6,2,10,8
9666,0,1,1,547,34,1,6,6,5,2,9,7
9668,0,1,1,610,27,1,4,7,4,1,8,6
9669,0,1,1,276,27,1,2,4,2,1,6,3
9673,0,0,1,1530,41,1,5,5,7,2,8,8
9674,0,1,1,151,18,1,4,4,2,1,4,4
9676,0,0,1,849,35,1,4,6,3,1,8,8
9680,0,1,5,233,23,1,5,6,1,1,10,5
9684,0,1,5,1132,40,1,3,6,5,2,8,7
9685,0,1,5,297,29,1,4,4,1,1,3,5
9686,0,1,1,350,29,1,2,4,6,1,8,7
9687,0,1,1,277,30,1,2,6,4,2,9,6
9688,0,1,1,496,27,1,4,6,8,1,8,8
9690,0,0,1,283,21,1,5,3,4,1,7,5
9693,0,0,1,919,30,1,2,3,5,1,8,6
9694,0,1,1,349,26,1,3,5,7,1,9,8
9695,0,1,1,474,21,1,6,7,6,2,9,5
9697,0,0,1,332,15,1,2,6,5,2,7,6
9698,0,1,1,303,30,1,4,6,4,1,5,5
9699,0,1,1,330,33,1,5,6,10,1,8,6
9700,0,0,1,355,35,1,2,7,1,2,5,8
9701,0,0,1,504,36,1,4,7,4,2,11,3
9702,0,0,1,215,21,1,1,6,6,2,5,6
9703,0,0,1,340,34,1,4,5,3,0,5,7
9704,0,1,1,96,12,1,1,6,5,1,6,6
9705,0,1,1,193,19,1,4,3,3,1,6,5
9706,0,0,1,354,35,1,3,7,1,1,8,6
9709,0,1,1,142,14,1,1,7,4,1,7,6
9710,0,1,1,167,16,1,2,6,6,1,5,5
9713,0,0,1,264,17,1,5,2,6,2,7,6
9714,0,1,1,400,40,1,6,5,6,2,8,6
9715,0,1,1,216,21,1,6,7,1,1,8,4
9716,0,1,1,217,18,1,2,5,3,1,5,3
9717,0,0,1,265,26,1,1,6,7,0,9,6
9718,0,0,1,272,27,1,3,6,7,1,4,5
9719,0,1,1,271,27,1,7,7,7,1,7,5
9720,0,1,1,667,23,1,3,7,3,1,7,7
9721,0,1,1,249,24,1,4,7,6,2,7,6
9722,0,1,1,645,33,1,6,7,6,3,9,6
9726,0,0,1,659,27,1,3,8,5,2,8,7
9727,0,1,1,224,22,1,1,7,7,1,7,6
9729,0,0,1,243,24,1,3,6,6,2,6,5
9730,0,0,1,333,33,1,0,3,2,1,7,5
9733,0,0,1,298,24,1,5,5,5,1,7,5
9734,0,1,1,273,27,1,1,3,3,1,4,2
9736,0,1,1,279,23,1,4,6,5,1,9,6
9738,0,0,1,252,25,1,0,5,2,1,6,5
9740,0,1,1,214,21,1,3,5,4,1,3,5
9741,0,0,1,280,25,1,1,3,4,1,7,2
9750,0,0,1,279,27,1,2,2,2,1,7,6
9754,0,1,5,544,36,1,2,6,5,1,8,5
9757,0,0,5,1021,36,2,2,6,3,2,7,9
9758,0,1,5,1191,42,1,4,7,2,2,10,9
9759,0,0,5,689,43,2,1,7,4,2,10,8
9766,0,0,5,559,43,1,3,6,6,2,10,8
9767,0,0,5,1126,40,1,4,4,4,2,9,8
9768,0,0,4,1575,40,1,7,4,8,2,7,8
9771,0,1,1,707,39,1,2,5,4,2,7,6
9778,0,1,1,1138,40,1,4,7,5,1,9,6
9779,0,1,1,581,29,1,9,6,8,1,9,8
9780,0,1,1,1223,35,1,4,6,4,2,8,6
9781,0,1,1,1135,31,1,6,7,6,2,9,9
9784,0,1,1,236,29,1,3,2,6,1,4,6
9786,0,1,1,708,35,1,4,7,5,1,7,6
9788,0,1,5,472,26,1,5,6,5,1,8,6
9789,0,1,1,148,18,1,1,3,5,1,5,5
9796,0,1,8,862,35,1,2,7,7,2,9,9
9797,0,1,8,600,42,1,4,8,5,2,9,8
9799,0,0,5,2225,42,1,6,7,7,2,8,7
9800,0,0,1,1208,43,1,5,7,6,2,7,7
9801,0,1,1,762,36,1,3,5,4,2,5,0
9803,0,0,5,399,28,1,3,3,1,1,3,4
9804,0,1,5,203,25,1,2,3,3,1,3,5
9805,0,1,5,355,35,1,4,3,5,1,6,7
9807,0,1,1,125,20,1,0,3,1,0,2,2
9808,0,1,1,326,32,1,2,6,3,1,6,5
9809,0,1,5,263,26,1,4,5,5,1,7,7
9810,0,1,5,938,33,1,4,7,2,2,8,7
9811,0,1,5,1669,42,1,2,2,6,1,9,7
9816,0,0,5,353,35,1,2,1,4,1,8,6
9817,0,1,1,372,37,1,2,2,1,1,4,3
9824,0,1,5,924,36,1,4,5,7,2,9,6
9827,0,1,5,1076,41,1,5,5,7,2,10,9
9828,0,0,1,630,26,1,3,4,2,2,6,5
9829,0,1,1,624,34,1,1,3,1,1,6,5
9830,0,0,1,130,16,1,0,0,1,1,4,7
9834,0,1,1,1920,36,1,5,8,6,2,10,7
9841,0,1,1,828,39,1,1,2,3,1,7,5
9844,0,0,5,955,32,1,4,3,4,2,7,7
9845,0,1,1,1022,39,1,7,7,6,2,8,6
9847,0,1,1,892,37,1,1,4,1,1,8,5
9850,0,1,1,114,14,1,5,2,5,2,3,3
9852,0,1,1,1556,38,1,3,2,6,2,7,4
9853,0,1,4,544,30,1,7,7,6,2,8,7
9859,0,1,5,810,33,1,2,4,3,1,7,5
9860,0,0,1,745,31,1,3,2,6,1,9,8
9861,0,0,1,891,31,1,5,7,5,2,8,5
9862,0,1,1,608,27,1,4,7,7,1,9,8
9863,0,1,1,622,29,1,2,4,4,2,6,3
9864,0,1,1,568,25,1,3,7,5,2,9,7
9865,0,1,1,770,24,1,5,5,4,2,8,7
9866,0,1,1,614,29,1,5,4,7,1,10,7
9867,0,1,1,836,29,1,5,7,1,2,9,7
9869,0,1,1,374,37,1,5,7,9,1,7,8
9870,0,1,1,327,36,1,0,6,5,1,8,6
9872,0,1,1,357,35,1,6,7,6,1,8,9
