mrun;cod_nivel;es_mujer;prioritario;lat_con_error;lon_con_error;calidad_georef;cod_com;nom_com
1126298;-1;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1127036;11;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1127263;7;1;1;-42,889313;-73,474136;2;10207;QUEILEN
1131285;9;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1131635;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1132710;-1;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
1136816;0;0;0;-34,635902;-71,35968;1;6310;SANTA CRUZ
1138110;9;0;1;-30,604809;-71,205421;2;4301;OVALLE
1140826;1;0;1;-34,439323;-71,07608;2;6117;SAN VICENTE
1142442;1;0;0;-40,795631;-73,216721;2;10305;RIO NEGRO
1143341;0;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
1146127;-1;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
1149947;7;1;1;-53,182663;-70,948463;1;12101;PUNTA ARENAS
1155484;3;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1155922;-1;0;0;-42,380592;-73,647926;2;10205;DALCAHUE
1159103;0;1;0;-31,398211;-71,458084;2;4202;CANELA
1166262;7;1;1;-40,574604;-73,135757;2;10301;OSORNO
1167755;9;0;1;-29,95615;-71,259811;1;4102;COQUIMBO
1170941;0;1;1;-34,226551;-70,964355;2;6105;DOÑIHUE
1176551;-1;1;0;-34,287685;-71,084137;2;6104;COLTAUCO
1178599;9;1;0;-29,902227;-71,2509;2;4101;LA SERENA
1178793;-1;1;0;-34,638374;-71,117798;2;6308;PLACILLA
1179847;-1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
1180867;7;0;0;-54,934601;-67,596947;2;12201;CABO DE HORNOS
1182864;-1;1;0;-29,960812;-71,256119;1;4102;COQUIMBO
1182971;9;1;0;-42,482834;-73,762733;2;10201;CASTRO
1184832;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1186691;7;1;1;-20,259398;-69,786568;2;1401;POZO ALMONTE
1198042;9;0;1;-34,226551;-70,964355;2;6105;DOÑIHUE
1201064;0;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
1201623;7;0;1;-29,902227;-71,2509;2;4101;LA SERENA
1203370;10;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1208377;0;0;1;-20,227541;-70,143036;1;1101;IQUIQUE
1208619;8;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1208694;1;0;0;-29,923592;-71,203346;1;4101;LA SERENA
1210103;-1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1210869;0;0;1;-41,868153;-73,828209;2;10202;ANCUD
1212484;1;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
1213172;0;1;0;-42,482834;-73,762733;2;10201;CASTRO
1214213;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1216321;7;0;0;-34,408901;-70,860115;2;6115;RENGO
1217379;0;1;1;-29,870693;-71,237411;1;4101;LA SERENA
1219321;1;1;1;-34,597839;-71,363297;2;6306;PALMILLA
1222063;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
1222288;9;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1224111;7;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
1224330;0;0;0;-40,412209;-73,011978;2;10307;SAN PABLO
1228997;9;0;1;-29,985432;-71,332016;1;4102;COQUIMBO
1236001;-1;1;0;-33,98008;-70,711525;2;6110;MOSTAZAL
1236640;9;1;0;-34,358288;-71,283089;2;6113;PICHIDEGUA
1240708;-1;0;0;-41,466763;-72,94783;1;10101;PUERTO MONTT
1244383;9;0;1;-53,129395;-70,918427;1;12101;PUNTA ARENAS
1244764;9;1;0;-40,588459;-73,120636;1;10301;OSORNO
1245746;9;1;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
1246612;0;0;1;-34,292046;-71,309166;2;6107;LAS CABRAS
1247070;1;0;0;-30,604809;-71,205421;2;4301;OVALLE
1251432;9;0;0;-33,98008;-70,711525;2;6110;MOSTAZAL
1266145;1;1;1;-20,226692;-70,131943;1;1101;IQUIQUE
1267432;0;1;0;-29,974539;-71,333084;1;4102;COQUIMBO
1270914;1;1;0;-20,284178;-70,100861;1;1107;ALTO HOSPICIO
1277958;-1;1;1;-41,256516;-73,005882;2;10107;LLANQUIHUE
1282316;-1;0;0;-40,913002;-73,158173;2;10303;PURRANQUE
1290736;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
1292505;-1;1;0;-29,902227;-71,2509;2;4101;LA SERENA
1296504;1;0;1;-41,475212;-72,97953;1;10101;PUERTO MONTT
1297613;-1;0;1;-41,397938;-72,909775;1;10101;PUERTO MONTT
1298200;-1;0;1;-34,70842;-71,041237;2;6303;CHIMBARONGO
1298650;-1;0;1;-30,60586;-71,202698;1;4301;OVALLE
1300155;-1;1;1;-33,98008;-70,711525;2;6110;MOSTAZAL
1303068;0;0;0;-41,442944;-72,939339;1;10101;PUERTO MONTT
1303570;9;0;1;-41,472004;-72,955765;1;10101;PUERTO MONTT
1305356;-1;1;1;-34,439323;-71,07608;2;6117;SAN VICENTE
1307009;0;0;1;-34,292046;-71,309166;2;6107;LAS CABRAS
1307104;0;1;0;-34,269714;-70,951683;2;6103;COINCO
1307489;0;1;0;-34,269714;-70,951683;2;6103;COINCO
1309606;2;0;1;-53,18018;-70,951088;1;12101;PUNTA ARENAS
1313326;9;0;0;-34,064541;-70,725945;2;6106;GRANEROS
1313775;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
1320383;0;0;0;-20,236809;-70,129532;1;1101;IQUIQUE
1321141;4;1;0;-53,164963;-70,919792;1;12101;PUNTA ARENAS
1321777;0;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
1326374;0;1;1;-20,224195;-70,145264;1;1101;IQUIQUE
1332579;-1;0;0;-34,18259;-70,651115;2;6108;MACHALI
1334086;9;1;1;-29,902227;-71,2509;2;4101;LA SERENA
1337429;-1;1;1;-34,180534;-70,722305;1;6101;RANCAGUA
1340275;1;0;1;-30,604809;-71,205421;2;4301;OVALLE
1343243;1;1;1;-30,604809;-71,205421;2;4301;OVALLE
1343959;0;0;1;-41,965805;-72,470123;2;10403;HUALAIHUE
1347542;1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
1350730;7;1;1;-40,574604;-73,135757;2;10301;OSORNO
1357065;0;1;0;-29,902227;-71,2509;2;4101;LA SERENA
1365974;7;0;1;-34,039124;-70,667595;2;6102;CODEGUA
1369953;9;0;0;-34,358288;-71,283089;2;6113;PICHIDEGUA
1372093;9;1;0;-42,482834;-73,762733;2;10201;CASTRO
1373003;0;0;1;-41,135899;-73,028061;2;10105;FRUTILLAR
1373004;0;0;1;-30,604809;-71,205421;2;4301;OVALLE
1373186;-1;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
1374080;9;0;0;-34,399406;-70,854515;1;6115;RENGO
1384528;7;0;1;-20,272327;-70,099983;1;1107;ALTO HOSPICIO
1384784;1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
1386133;1;1;1;-31,633623;-71,168144;2;4201;ILLAPEL
1388170;9;0;0;-30,604809;-71,205421;2;4301;OVALLE
1389424;4;0;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1392218;7;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1392837;-1;1;0;-29,968084;-71,25148;1;4101;LA SERENA
1393298;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1394229;7;1;0;-20,254053;-70,127426;1;1101;IQUIQUE
1397828;0;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
1398561;-1;1;0;-34,208759;-70,817383;2;6111;OLIVAR
1400225;9;1;0;-34,597839;-71,363297;2;6306;PALMILLA
1404292;9;0;0;-30,612337;-71,203499;1;4301;OVALLE
1405156;0;0;1;-40,562061;-73,177315;1;10301;OSORNO
1406593;9;1;1;-34,396488;-71,169037;2;6112;PEUMO
1406888;9;1;1;-41,332241;-72,972198;1;10109;PUERTO VARAS
1417779;-1;0;1;-31,909607;-71,511116;2;4203;LOS VILOS
1427081;-1;1;1;-31,177759;-71,002197;2;4302;COMBARBALA
1429767;1;0;1;-34,160275;-70,720268;1;6101;RANCAGUA
1431805;1;0;1;-41,868153;-73,828209;2;10202;ANCUD
1432024;9;1;0;-34,358288;-71,283089;2;6113;PICHIDEGUA
1432237;0;1;0;-20,213099;-70,153725;2;1101;IQUIQUE
1436017;0;1;1;-34,168159;-70,774292;1;6101;RANCAGUA
1436617;0;1;0;-29,869755;-71,230415;1;4101;LA SERENA
1443833;-1;1;1;-29,888786;-71,218338;1;4101;LA SERENA
1444039;1;1;1;-20,230738;-70,12928;1;1101;IQUIQUE
1448241;1;0;1;-41,256516;-73,005882;2;10107;LLANQUIHUE
1453987;-1;1;1;-40,574604;-73,135757;2;10301;OSORNO
1455580;-1;0;0;-40,580837;-73,152412;1;10301;OSORNO
1460442;-1;0;0;-29,88711;-71,25074;1;4101;LA SERENA
1463986;0;0;0;-29,9242;-71,213997;1;4101;LA SERENA
1465347;9;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
1468301;1;1;0;-29,97574;-71,331528;1;4102;COQUIMBO
1470610;9;0;1;-34,18259;-70,651115;2;6108;MACHALI
1471453;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1474527;9;0;1;-34,286243;-70,816078;2;6116;REQUINOA
1476231;9;0;1;-29,950825;-71,337662;1;4102;COQUIMBO
1476770;7;0;0;-41,455814;-72,943382;1;10101;PUERTO MONTT
1479013;-1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
1486230;-1;1;1;-34,387108;-72,00441;2;6201;PICHILEMU
1489840;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
1490089;-1;0;0;-34,171841;-70,741272;1;6101;RANCAGUA
1490090;-1;0;1;-29,95653;-71,249428;1;4102;COQUIMBO
1491487;7;1;0;-29,923967;-71,201714;1;4101;LA SERENA
1494601;1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
1497503;7;0;1;-34,597839;-71,363297;2;6306;PALMILLA
1501972;9;1;0;-42,482834;-73,762733;2;10201;CASTRO
1505438;1;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
1508601;-1;1;0;-34,226551;-70,964355;2;6105;DOÑIHUE
1510591;1;0;0;-29,870182;-71,237732;1;4101;LA SERENA
1511098;1;0;1;-34,286243;-70,816078;2;6116;REQUINOA
1517051;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
1517865;0;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
1518856;0;0;0;-29,86521;-71,240784;1;4101;LA SERENA
1521460;1;1;0;-53,136726;-70,894829;1;12101;PUNTA ARENAS
1523231;0;0;1;-29,913353;-71,220818;1;4101;LA SERENA
1525121;-1;0;1;-41,772583;-73,127243;2;10102;CALBUCO
1534852;0;1;0;-34,635933;-71,373222;1;6310;SANTA CRUZ
1549940;-1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
1554031;9;1;1;-40,574604;-73,135757;2;10301;OSORNO
1554346;-1;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
1554863;9;1;0;-20,232782;-70,131218;1;1101;IQUIQUE
1556342;-1;1;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
1558094;9;0;1;-20,21187;-70,139061;1;1101;IQUIQUE
1562081;0;0;0;-30,604809;-71,205421;2;4301;OVALLE
1563232;0;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
1564310;1;0;0;-29,962429;-71,244431;1;4102;COQUIMBO
1564693;7;0;1;-30,695105;-70,957626;2;4303;MONTE PATRIA
1569588;6;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1572109;-1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
1573115;-1;0;0;-41,317383;-72,984612;2;10109;PUERTO VARAS
1573309;9;0;1;-41,464981;-72,960983;1;10101;PUERTO MONTT
1576127;-1;0;0;-34,392513;-72,024208;1;6201;PICHILEMU
1577034;4;0;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1578329;9;1;1;-30,604809;-71,205421;2;4301;OVALLE
1579920;7;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1581603;-1;0;0;-20,241879;-70,126472;1;1101;IQUIQUE
1584080;3;1;0;-53,152946;-70,910713;1;12101;PUNTA ARENAS
1586037;9;0;0;-41,455757;-72,950966;1;10101;PUERTO MONTT
1589734;1;1;1;-20,2138;-70,139771;1;1101;IQUIQUE
1591366;1;0;1;-51,725929;-72,509537;2;12401;NATALES
1595132;1;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
1606416;-1;1;0;-34,16291;-70,759697;1;6101;RANCAGUA
1607082;1;1;1;-34,597839;-71,363297;2;6306;PALMILLA
1609570;-1;1;1;-34,178444;-70,718262;1;6101;RANCAGUA
1610327;0;0;0;-41,772583;-73,127243;2;10102;CALBUCO
1615125;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
1618296;9;0;0;-41,965805;-72,470123;2;10403;HUALAIHUE
1627111;0;1;1;-34,391972;-70,852257;1;6115;RENGO
1633506;0;0;1;-31,63904;-71,189568;1;4201;ILLAPEL
1639111;1;0;0;-33,98008;-70,711525;2;6110;MOSTAZAL
1646578;0;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
1646966;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1647931;7;0;1;-41,39381;-72,909325;1;10101;PUERTO MONTT
1648777;9;0;1;-40,58493;-73,140167;1;10301;OSORNO
1661551;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1662110;9;1;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
1670278;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
1674846;1;0;1;-29,959518;-71,249001;1;4102;COQUIMBO
1679252;-1;1;0;-34,70842;-71,041237;2;6303;CHIMBARONGO
1683001;9;0;1;-34,286243;-70,816078;2;6116;REQUINOA
1686286;9;0;1;-40,684441;-72,600021;2;10304;PUYEHUE
1690428;-1;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1690429;0;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1690625;0;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
1696947;-1;1;1;-30,604809;-71,205421;2;4301;OVALLE
1697995;7;0;0;-41,317383;-72,984612;2;10109;PUERTO VARAS
1699500;9;0;0;-40,684441;-72,600021;2;10304;PUYEHUE
1700909;-1;0;0;-40,574604;-73,135757;2;10301;OSORNO
1702222;-1;1;0;-34,226551;-70,964355;2;6105;DOÑIHUE
1703233;9;0;1;-42,482834;-73,762733;2;10201;CASTRO
1704970;0;0;1;-34,292046;-71,309166;2;6107;LAS CABRAS
1708783;-1;0;1;-30,604809;-71,205421;2;4301;OVALLE
1711420;-1;1;1;-20,268751;-70,107697;1;1107;ALTO HOSPICIO
1712800;9;0;0;-42,380592;-73,647926;2;10205;DALCAHUE
1713701;9;0;1;-41,317383;-72,984612;2;10109;PUERTO VARAS
1714242;7;1;1;-30,604809;-71,205421;2;4301;OVALLE
1718492;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
1721483;7;1;1;-34,439323;-71,07608;2;6117;SAN VICENTE
1736420;7;1;1;-33,98008;-70,711525;2;6110;MOSTAZAL
1739077;1;0;1;-34,72868;-71,643997;2;6304;LOLOL
1739220;9;1;1;-40,909893;-73,161407;1;10303;PURRANQUE
1740400;-1;0;1;-34,408901;-70,860115;2;6115;RENGO
1747220;0;1;0;-40,684441;-72,600021;2;10304;PUYEHUE
1752104;7;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1753396;0;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1756134;1;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
1759568;-1;0;1;-40,574604;-73,135757;2;10301;OSORNO
1762373;-1;0;0;-30,604809;-71,205421;2;4301;OVALLE
1762643;9;0;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
1769419;9;1;1;-30,033573;-70,713631;2;4106;VICUÑA
1771721;0;0;0;-51,725929;-72,509537;2;12401;NATALES
1773440;9;0;0;-34,18259;-70,651115;2;6108;MACHALI
1788259;9;0;0;-41,965805;-72,470123;2;10403;HUALAIHUE
1789229;-1;1;0;-34,590492;-70,998764;1;6301;SAN FERNANDO
1791277;-1;1;1;-34,358288;-71,283089;2;6113;PICHIDEGUA
1792588;9;0;1;-40,574604;-73,135757;2;10301;OSORNO
1798422;7;1;1;-34,439323;-71,07608;2;6117;SAN VICENTE
1799343;0;1;1;-34,408901;-70,860115;2;6115;RENGO
1806225;-1;1;1;-31,633623;-71,168144;2;4201;ILLAPEL
1806578;9;0;1;-34,408901;-70,860115;2;6115;RENGO
1806788;9;1;0;-34,170376;-70,740807;2;6101;RANCAGUA
1806858;1;0;1;-41,452721;-72,941284;1;10101;PUERTO MONTT
1810767;0;1;1;-34,408901;-70,860115;2;6115;RENGO
1812082;-1;1;0;-34,286243;-70,816078;2;6116;REQUINOA
1813648;1;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
1813713;-1;1;0;-29,995346;-71,323753;1;4102;COQUIMBO
1818267;0;1;0;-30,604809;-71,205421;2;4301;OVALLE
1822964;-1;1;0;-41,457554;-72,963417;1;10101;PUERTO MONTT
1824066;-1;0;1;-20,267464;-70,098724;1;1107;ALTO HOSPICIO
1830293;9;1;1;-20,215683;-70,141945;1;1101;IQUIQUE
1834054;9;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1834562;-1;0;1;-41,772583;-73,127243;2;10102;CALBUCO
1841027;-1;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
1848273;9;1;1;-29,902227;-71,2509;2;4101;LA SERENA
1850823;-1;0;1;-40,795631;-73,216721;2;10305;RIO NEGRO
1854876;1;1;0;-53,143368;-70,883759;1;12101;PUNTA ARENAS
1856911;-1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1862330;9;1;1;-30,604809;-71,205421;2;4301;OVALLE
1864634;1;0;1;-20,276983;-70,080269;1;1107;ALTO HOSPICIO
1865097;-1;0;1;-34,408901;-70,860115;2;6115;RENGO
1867774;-1;0;0;-34,064541;-70,725945;2;6106;GRANEROS
1868203;-1;0;1;-34,442749;-71,087837;1;6117;SAN VICENTE
1871052;1;1;0;-34,639771;-71,365753;2;6310;SANTA CRUZ
1871441;-1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1872665;1;0;1;-34,70842;-71,041237;2;6303;CHIMBARONGO
1878522;1;1;1;-40,574604;-73,135757;2;10301;OSORNO
1878977;-1;1;0;-29,930481;-71,261078;1;4101;LA SERENA
1880041;9;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1883626;9;1;0;-34,408901;-70,860115;2;6115;RENGO
1885864;1;1;1;-34,039124;-70,667595;2;6102;CODEGUA
1888300;-1;0;0;-41,772583;-73,127243;2;10102;CALBUCO
1894915;-1;0;0;-20,283028;-70,096565;1;1107;ALTO HOSPICIO
1901771;1;0;0;-29,902227;-71,2509;2;4101;LA SERENA
1903703;0;1;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
1904378;0;0;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
1907424;-1;1;0;-53,175476;-70,92511;1;12101;PUNTA ARENAS
1907460;-1;1;1;-34,179092;-70,725525;1;6101;RANCAGUA
1908064;9;1;0;-33,98008;-70,711525;2;6110;MOSTAZAL
1908399;7;1;0;-34,064541;-70,725945;2;6106;GRANEROS
1909535;1;0;1;-30,602819;-71,198433;1;4301;OVALLE
1911099;1;1;0;-20,246504;-70,128181;1;1101;IQUIQUE
1913932;0;0;0;-34,408901;-70,860115;2;6115;RENGO
1915606;9;0;1;-34,170376;-70,740807;2;6101;RANCAGUA
1919533;7;1;1;-34,169331;-70,725929;1;6101;RANCAGUA
1921842;1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
1923807;9;0;0;-34,292046;-71,309166;2;6107;LAS CABRAS
1924936;9;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
1925948;9;0;1;-30,033573;-70,713631;2;4106;VICUÑA
1928235;1;1;0;-29,985512;-71,33445;1;4102;COQUIMBO
1929003;9;1;1;-40,587921;-73,176605;1;10301;OSORNO
1933669;1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
1940492;1;0;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1942437;1;1;0;-30,695105;-70,957626;2;4303;MONTE PATRIA
1942523;-1;1;0;-53,171524;-70,942757;1;12101;PUNTA ARENAS
1943899;7;1;0;-29,97703;-71,308304;1;4102;COQUIMBO
1946971;-1;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
1946972;-1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
1948280;9;0;1;-31,633623;-71,168144;2;4201;ILLAPEL
1951886;0;0;1;-41,135899;-73,028061;2;10105;FRUTILLAR
1952894;0;1;0;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1953709;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
1954886;9;1;0;-40,562565;-73,17588;1;10301;OSORNO
1954923;0;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1955665;1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
1956007;7;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
1957284;9;1;0;-34,651611;-71,206238;2;6305;NANCAGUA
1961734;1;1;1;-30,604809;-71,205421;2;4301;OVALLE
1962018;-1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
1972647;9;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1975786;9;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
1978807;0;1;1;-34,226551;-70,964355;2;6105;DOÑIHUE
1978835;-1;1;1;-29,946392;-71,265076;1;4101;LA SERENA
1980114;-1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
1981600;0;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
1982266;9;0;1;-41,135899;-73,028061;2;10105;FRUTILLAR
1982418;1;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
1983110;1;0;1;-34,439323;-71,07608;2;6117;SAN VICENTE
1987119;0;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
1988773;1;1;0;-29,963268;-71,341911;1;4102;COQUIMBO
1997207;-1;1;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
1999638;-1;0;1;-33,98008;-70,711525;2;6110;MOSTAZAL
1999962;1;0;0;-34,439323;-71,07608;2;6117;SAN VICENTE
2002902;9;1;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
2005346;-1;1;1;-40,574604;-73,135757;2;10301;OSORNO
2009219;-1;1;0;-34,226551;-70,964355;2;6105;DOÑIHUE
2010962;9;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
2010973;-1;0;0;-34,408901;-70,860115;2;6115;RENGO
2014400;9;1;0;-34,408901;-70,860115;2;6115;RENGO
2015160;9;0;0;-34,354427;-70,964424;2;6114;QUINTA DE TILCOCO
2017979;9;1;1;-40,972916;-72,883698;2;10302;PUERTO OCTAY
2018120;-1;0;1;-41,153004;-73,421379;2;10104;FRESIA
2018917;-1;1;1;-41,3326;-72,963615;1;10109;PUERTO VARAS
2019885;9;0;0;-41,478344;-72,976387;1;10101;PUERTO MONTT
2025529;9;0;1;-41,468319;-72,961525;1;10101;PUERTO MONTT
2027598;-1;0;0;-29,914732;-71,225716;1;4101;LA SERENA
2033301;9;0;1;-34,387108;-72,00441;2;6201;PICHILEMU
2034878;9;0;1;-29,953829;-71,338135;2;4102;COQUIMBO
2035431;1;1;1;-29,902227;-71,2509;2;4101;LA SERENA
2038574;8;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
2039639;1;0;0;-20,249329;-70,127205;1;1101;IQUIQUE
2042228;5;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
2042670;-1;0;0;-53,140503;-70,896622;1;12101;PUNTA ARENAS
2045720;-1;1;0;-29,953829;-71,338135;2;4102;COQUIMBO
2046020;3;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
2046662;9;0;1;-34,639771;-71,365753;2;6310;SANTA CRUZ
2047725;0;1;1;-40,566551;-73,166885;1;10301;OSORNO
2048548;7;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
2048792;0;1;0;-40,574604;-73,135757;2;10301;OSORNO
2049522;0;1;1;-29,953829;-71,338135;2;4102;COQUIMBO
2050396;0;0;0;-29,953829;-71,338135;2;4102;COQUIMBO
2052487;-1;1;1;-40,412209;-73,011978;2;10307;SAN PABLO
2053123;7;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
2054477;9;0;1;-53,160954;-70,94603;1;12101;PUNTA ARENAS
2056625;1;0;1;-29,902227;-71,2509;2;4101;LA SERENA
2058430;3;1;1;-53,18084;-70,953232;1;12101;PUNTA ARENAS
2059807;1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
2063084;1;0;1;-41,868153;-73,828209;2;10202;ANCUD
2070285;-1;1;0;-40,567085;-73,114105;1;10301;OSORNO
2071344;7;0;0;-29,902227;-71,2509;2;4101;LA SERENA
2071955;-1;0;1;-34,583561;-70,989891;2;6301;SAN FERNANDO
2072043;-1;1;0;-30,604809;-71,205421;2;4301;OVALLE
2072103;1;1;1;-40,576397;-73,17733;1;10301;OSORNO
2073020;0;0;1;-29,902227;-71,2509;2;4101;LA SERENA
2073319;9;1;0;-29,902227;-71,2509;2;4101;LA SERENA
2075700;9;0;1;-41,462234;-72,960655;1;10101;PUERTO MONTT
2080439;1;0;0;-20,241396;-70,129242;1;1101;IQUIQUE
2081110;9;0;1;-40,574604;-73,135757;2;10301;OSORNO
2082406;0;0;0;-34,170376;-70,740807;2;6101;RANCAGUA
2083165;1;0;1;-20,267946;-70,102318;2;1107;ALTO HOSPICIO
2083998;0;1;0;-41,876968;-73,825806;1;10202;ANCUD
2085606;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
2086385;1;1;0;-34,63818;-71,363594;1;6310;SANTA CRUZ
2088051;1;1;1;-34,387108;-72,00441;2;6201;PICHILEMU
2088942;7;0;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
2091057;9;0;1;-40,795631;-73,216721;2;10305;RIO NEGRO
2094606;9;1;1;-30,604809;-71,205421;2;4301;OVALLE
2101338;-1;1;1;-42,468815;-73,78643;1;10201;CASTRO
2106751;7;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
2108041;1;0;0;-20,213099;-70,153725;2;1101;IQUIQUE
2110941;1;1;1;-53,157867;-70,912186;2;12101;PUNTA ARENAS
2113502;-1;1;1;-41,871326;-73,809456;1;10202;ANCUD
2116374;9;0;0;-42,482834;-73,762733;2;10201;CASTRO
2117194;9;1;0;-41,472149;-72,937233;2;10101;PUERTO MONTT
2117700;9;1;0;-41,463001;-72,927811;1;10101;PUERTO MONTT
2119942;-1;0;1;-40,552635;-73,153358;1;10301;OSORNO
2120213;0;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
2124658;9;1;1;-41,472149;-72,937233;2;10101;PUERTO MONTT
2133390;-1;1;1;-34,170376;-70,740807;2;6101;RANCAGUA
2134508;9;0;1;-20,213099;-70,153725;2;1101;IQUIQUE
2136128;1;0;0;-34,728287;-71,273399;2;6302;CHEPICA
2137251;1;1;0;-34,439323;-71,07608;2;6117;SAN VICENTE
2138219;-1;1;0;-53,157867;-70,912186;2;12101;PUNTA ARENAS
2140131;0;1;0;-34,583561;-70,989891;2;6301;SAN FERNANDO
