mrun;cod_nivel;rbd;cod_curso;preferencia_postulante;agregada_por_continuidad;prioridad_matriculado;prioridad_hermano;prioridad_hijo_funcionario;prioridad_exalumno;loteria_original
4975002;9;2163;13100031;4;0;0;0;0;0;64
4975002;9;2164;13100031;6;0;0;0;0;0;34
4975002;9;2173;13100033;7;0;0;0;0;0;22
4975002;9;11265;13100033;3;0;0;0;0;0;84
4975002;9;15726;13100031;8;0;0;0;0;0;12
4975002;9;15793;13100033;1;0;0;0;0;0;42
4975270;1;2121;11100012;3;0;0;0;0;0;16
4975270;1;2153;11100031;2;0;0;0;0;0;20
4975270;1;15650;11100032;1;0;0;0;0;0;46
4975270;1;40038;11100033;4;0;0;0;0;0;9
4981861;9;22022;13100033;1;0;0;1;0;0;8
4981861;9;22234;13100033;2;0;0;0;0;0;2
4987101;0;8439;50100032;3;0;0;0;0;0;9
4987101;0;8444;50100031;1;0;0;0;0;0;26
4987101;0;8454;50100022;2;0;0;0;0;0;10
4988460;-1;527;40100033;1;0;0;0;0;0;6
4988460;-1;531;40100033;2;0;0;0;0;0;6
4993866;1;130;11100032;2;0;0;0;0;0;78
4993866;1;131;11100031;5;0;0;0;0;0;10
4993866;1;134;11100031;4;0;0;0;0;0;29
4993866;1;12515;11100031;3;0;0;0;0;0;57
4993866;1;12594;11100033;1;0;0;0;0;0;9
4993898;-1;620;40100031;2;0;0;0;0;0;10
4993898;-1;631;40100033;1;0;0;0;0;0;3
4999076;7;13442;71100033;4;0;0;0;0;0;6
4999076;7;13558;71100033;3;0;0;0;0;0;9
4999076;7;13561;71100033;1;0;0;0;0;0;2
4999076;7;13562;71100033;5;1;1;0;0;0; 
4999076;7;13621;71100033;2;0;0;0;0;1;8
5001194;1;2532;11100033;2;0;0;0;0;0;3
5001194;1;2540;11100033;3;1;1;0;0;0; 
5001194;1;2542;11100031;1;0;0;0;0;0;1
5004144;9;2444;13100033;2;0;0;0;0;0;27
5004144;9;2530;13100033;1;0;0;0;0;0;14
5004144;9;2551;13100031;3;0;0;0;0;0;71
5006015;-1;12691;40100032;1;0;0;0;0;0;20
5006015;-1;12704;40100032;2;0;0;0;0;0;32
5008536;7;8013;71100033;2;0;0;0;0;0;1
5008536;7;8027;71100033;1;0;0;0;0;0;1
5013159;0;22176;50100033;1;0;0;0;0;0;13
5013159;0;22535;50100033;2;0;0;0;0;0;6
5013509;-1;7958;40100032;1;0;0;0;0;0;3
5013509;-1;7961;40100031;2;0;0;0;0;0;1
5013509;-1;22472;40100031;3;0;0;0;0;0;1
5015199;-1;8434;40100033;1;0;0;1;0;0;8
5015199;-1;8441;40100033;2;0;0;0;0;0;18
5015199;-1;24302;40100032;3;0;0;0;0;0;7
5023491;0;613;50100031;4;0;0;0;0;0;10
5023491;0;616;50100033;3;0;0;0;0;0;14
5023491;0;13342;50100031;6;0;0;0;0;0;7
5023491;0;13612;50100031;1;0;0;0;0;0;13
5023491;0;13621;50100031;5;0;0;0;0;0;32
5023491;0;13637;50100031;2;0;0;0;0;0;20
5025017;1;7349;11100033;2;0;0;0;0;0;9
5025017;1;22283;11100031;1;0;0;0;0;0;2
5027205;0;525;50100033;8;0;0;0;0;0;17
5027205;0;535;50100033;7;0;0;0;0;0;4
5027205;0;613;50100031;3;0;0;0;0;0;41
5027205;0;618;50100033;5;0;0;0;0;0;5
5027205;0;630;50100031;6;0;0;0;0;0;6
5027205;0;646;50100031;1;0;0;0;0;0;41
5027205;0;13559;50100031;4;0;0;0;0;0;6
5027205;0;13587;50100033;9;0;0;0;0;0;27
5027205;0;13621;50100031;2;0;0;0;0;0;27
5027205;0;20407;50100031;10;0;0;0;0;0;11
5029821;1;8441;11100033;1;0;0;0;0;0;4
5029821;1;8444;11100031;2;0;1;1;0;0;1
5030699;1;522;11100013;2;0;0;0;0;0;23
5030699;1;31221;11100033;1;0;0;0;0;0;39
5031945;-1;13303;40100031;3;0;0;0;0;0;11
5031945;-1;13303;40100032;2;0;0;0;0;0;14
5031945;-1;31194;40100031;4;0;0;0;0;0;26
5031945;-1;31194;40100032;5;0;0;0;0;0;18
5031945;-1;40231;40100031;1;0;0;0;0;0;22
5034525;-1;522;40100013;1;0;0;0;0;0;29
5034525;-1;13529;40100032;2;0;0;0;0;0;20
5036948;9;701;13100033;2;0;0;0;0;0;23
5036948;9;772;17104133;4;0;0;0;0;0;19
5036948;9;11111;13100033;1;0;0;1;0;0;6
5036948;9;13551;13100033;5;0;0;0;0;0;28
5036948;9;13590;13100033;6;0;0;0;0;0;5
5036948;9;40126;13100033;3;0;0;0;0;0;31
5037263;0;8415;50100033;2;0;0;0;0;0;3
5037263;0;8454;50100022;1;0;0;0;0;0;16
5041146;1;2155;11100032;1;0;0;0;0;0;27
5041146;1;11265;11100031;2;0;0;0;0;0;3
5041146;1;11265;11100032;3;0;0;0;0;0;10
5041787;9;8425;13100033;2;0;0;0;0;0;3
5041787;9;8429;13100033;1;0;0;0;0;0;51
5041787;9;8430;13100033;5;0;0;0;0;0;9
5041787;9;8442;13100033;3;0;0;0;0;0;21
5041787;9;24316;13100033;4;0;0;0;0;0;14
5043020;-1;13376;40100032;2;0;0;0;0;0;13
5043020;-1;13586;40100032;1;0;0;0;0;0;17
5043336;-1;711;40100033;2;0;0;0;0;0;14
5043336;-1;721;40100032;1;0;0;1;0;0;1
5052209;-1;7631;40100032;1;0;0;0;0;0;32
5052209;-1;7632;40100032;3;0;0;0;0;0;4
5052209;-1;7637;40100031;2;0;0;0;0;0;9
5054560;7;2320;71100033;1;0;0;0;0;1;2
5055881;-1;2301;40100032;2;0;0;0;0;0;4
5055881;-1;2308;40100032;1;0;0;0;0;0;7
5056629;1;2114;11100013;2;0;0;0;0;0;23
5056629;1;2121;11100012;1;0;0;0;0;0;43
5057288;1;7758;11100033;1;0;0;0;0;0;1
5057288;1;7765;11100033;2;0;0;0;0;0;1
5058058;7;1036;71100033;1;0;0;0;0;0;3
5058058;7;13383;71100033;3;0;0;0;0;0;1
5058058;7;13627;71100033;2;0;0;0;0;0;1
5058361;-1;13551;40100032;1;0;0;0;0;0;31
5058361;-1;13590;40100033;2;0;0;0;0;0;7
5059520;7;7333;71100033;3;0;0;0;0;0;1
5059520;7;7343;71100033;2;0;0;0;0;0;3
5059520;7;22236;71100033;1;0;0;0;0;0;1
5062371;-1;13538;40100032;2;0;0;0;0;0;110
5062371;-1;13551;40100032;1;0;0;0;0;0;51
5066874;1;2330;11100033;2;0;0;0;0;0;34
5066874;1;2348;11100033;3;0;0;0;0;0;1
5066874;1;15832;11100033;1;0;0;0;0;0;7
5070212;7;525;71100033;1;0;0;0;0;0;1
5070212;7;40298;71100033;2;0;0;0;0;0;10
5075768;-1;2122;40100031;1;0;0;1;0;0;9
5075768;-1;15726;40100031;2;0;0;0;0;0;6
5075768;-1;15726;40100032;3;0;0;0;0;0;2
5079017;9;7625;13100033;2;0;0;0;0;0;32
5079017;9;7772;13100033;3;0;0;0;0;0;3
5079017;9;22494;13100033;1;0;0;0;0;0;90
5095419;1;646;11100031;3;0;0;0;0;0;7
5095419;1;646;11100032;4;0;0;0;0;0;31
5095419;1;647;11100032;1;0;0;0;0;0;15
5095419;1;13560;11100033;2;0;0;0;0;0;2
5096550;1;639;11100033;1;0;0;0;0;0;4
5097391;1;2457;11100031;1;0;0;0;0;0;16
5097391;1;2462;11100033;2;0;0;0;0;0;3
5098851;7;7633;71100033;2;0;0;0;0;0;3
5098851;7;7650;71100033;1;0;0;0;0;0;1
5098851;7;7665;71100031;3;1;1;0;0;0; 
5100737;1;2121;11100012;1;0;0;0;0;0;31
5100737;1;2155;11100032;2;0;0;0;0;0;3
5100737;1;11265;11100031;3;1;1;0;0;0; 
5101710;-1;15646;40100031;2;0;0;0;0;0;1
5101710;-1;15646;40100032;3;0;0;0;0;0;10
5101710;-1;40310;40100032;1;0;0;0;0;0;12
5102031;0;2223;50100033;2;0;0;0;0;0;2
5102031;0;2227;50100031;1;0;0;1;0;0;1
5104977;9;2164;13100031;1;0;0;0;0;0;20
5104977;9;15840;13100033;2;0;0;0;0;0;52
5107446;1;7942;11100031;2;0;0;0;0;0;4
5107446;1;22105;11100033;1;0;0;0;0;0;5
5108662;7;8433;71100033;1;0;0;0;0;0;1
5108662;7;8437;71100033;5;0;0;0;0;0;1
5108662;7;8438;71100033;6;0;0;0;0;0;4
5108662;7;8444;71100033;4;0;0;0;0;0;2
5108662;7;8452;71100031;2;0;0;0;0;0;1
5108662;7;8479;71100033;7;0;0;0;0;0;1
5108662;7;11687;71100033;3;0;0;0;0;0;2
5108662;7;24325;71100033;8;0;0;0;0;0;1
5109151;1;2247;11100033;2;0;0;0;0;0;2
5109151;1;2249;11100033;1;0;0;0;0;0;3
5109648;0;22424;50100032;2;0;0;0;0;0;5
5109648;0;22628;50100032;1;0;0;0;0;0;5
5109770;0;897;50100033;1;0;0;0;0;0;6
5109770;0;946;50100031;2;0;0;0;0;0;8
5111330;-1;24302;40100032;1;0;0;0;0;0;4
5111330;-1;24313;40100032;2;0;0;0;0;0;2
5111330;-1;24334;40100032;3;0;0;0;0;0;1
5115862;9;646;13100033;2;0;0;0;0;0;15
5115862;9;13553;13100033;1;0;0;0;0;0;6
5115862;9;40208;13100033;3;1;1;0;0;0; 
5116855;1;111;11100033;3;0;0;0;0;0;39
5116855;1;12715;11100033;1;0;0;0;0;0;7
5116855;1;12726;11100033;2;0;0;0;0;0;14
5118858;1;8436;11100033;4;0;0;0;0;0;9
5118858;1;8438;11100033;2;0;0;0;0;0;10
5118858;1;24311;11100032;3;0;0;0;0;0;21
5118858;1;24329;11100023;1;0;0;0;0;0;5
5121638;-1;22561;40100033;1;0;0;0;0;0;1
5121638;-1;22649;40100031;2;0;0;0;0;0;2
5123954;7;2553;71100033;1;0;0;0;0;1;7
5123954;7;2559;71100033;2;0;0;0;0;0;3
5123954;7;15501;71100031;3;0;0;0;0;0;6
5126699;9;131;13100031;2;0;0;0;0;0;16
5126699;9;12591;13100033;1;0;0;0;0;0;20
5127743;-1;2461;40100032;1;0;0;0;0;0;14
5127743;-1;15608;40100031;2;0;0;0;0;0;7
5128166;0;22309;50100031;1;0;0;0;0;0;7
5128326;9;2173;13100033;3;0;0;0;0;0;18
5128326;9;11265;13100033;2;0;0;0;0;0;21
5128326;9;15793;13100033;1;0;0;0;0;0;19
5128690;-1;7641;40100032;2;0;0;0;0;0;5
5128690;-1;7676;40100033;1;0;0;0;1;0;2
5130307;-1;2112;40100031;1;0;0;0;0;0;9
5130307;-1;2124;40100032;3;0;0;0;0;0;6
5130307;-1;2135;40100033;2;0;0;0;0;0;10
5130307;-1;2147;40100031;5;0;0;0;0;0;2
5130307;-1;2155;40100032;8;0;0;0;0;0;9
5130307;-1;15598;40100032;9;0;0;0;0;0;4
5130307;-1;15793;40100032;7;0;0;0;0;0;6
5130307;-1;15806;40100032;6;0;0;0;0;0;2
5130307;-1;15842;40100032;4;0;0;0;0;0;1
5130628;0;13474;50100033;3;0;0;0;0;0;6
5130628;0;13475;50100031;1;0;0;1;0;0;15
5130628;0;13586;50100032;2;0;0;0;0;0;23
5132407;9;7720;13100033;3;0;0;0;0;0;41
5132407;9;22022;13100033;2;0;0;0;0;0;6
5132407;9;22356;13100033;1;0;0;0;0;0;10
5132490;-1;11594;40100033;1;0;0;0;0;0;2
5132490;-1;22628;40100031;2;0;0;0;0;0;15
5139407;1;2286;11100033;3;0;0;0;0;0;11
5139407;1;2289;11100033;2;0;0;0;0;0;5
5139407;1;15614;11100032;1;0;0;0;0;0;8
5139408;1;639;11100033;1;0;0;1;0;0;3
5139408;1;643;11100033;2;1;1;0;0;0; 
5143976;-1;616;40100033;2;0;0;0;0;0;21
5143976;-1;13621;40100031;1;0;0;0;0;0;22
5143976;-1;13626;40100033;3;0;0;0;0;0;11
5145209;9;11105;13100033;1;0;0;0;0;0;7
5145209;9;11139;13100033;3;0;0;0;0;0;2
5145209;9;13491;13100033;2;0;0;0;0;0;26
5151348;9;7628;13100013;1;0;0;0;0;0;23
5151348;9;22461;13100033;3;0;0;0;0;0;36
5151348;9;22494;13100033;2;0;0;0;0;0;1
5154030;9;2378;13100033;2;0;0;0;0;0;15
5154030;9;2422;13100033;1;0;0;0;0;0;24
5162741;-1;22065;40100033;2;0;0;0;0;0;1
5162741;-1;22173;40100031;1;0;0;0;0;0;3
5163270;-1;706;40100031;2;0;0;0;0;0;25
5163270;-1;13538;40100032;1;0;0;0;0;0;103
5165748;1;12691;11100031;3;0;0;0;0;0;4
5165748;1;12715;11100033;2;0;0;0;0;0;10
5165748;1;40399;11100033;1;0;0;0;0;0;9
5166186;1;7942;11100031;2;0;0;0;0;0;5
5166186;1;22105;11100033;1;0;0;0;0;0;2
5167927;9;8429;13100033;1;0;0;0;0;0;23
5167927;9;8430;13100033;2;0;0;0;0;0;4
5168204;9;106;13100033;1;0;0;0;0;0;5
5168204;9;108;13100033;2;0;0;0;0;0;34
5169828;9;613;13100031;1;0;0;0;0;0;34
5169828;9;11105;13100033;3;0;0;0;0;0;4
5169828;9;13503;13100033;2;0;0;0;0;0;6
5178610;0;12593;50100031;2;0;0;0;0;0;3
5178610;0;12593;50100032;1;0;0;0;0;0;9
5178610;0;12757;50100032;3;0;0;0;0;0;26
5180691;1;22255;11100032;1;0;0;0;0;0;3
5180691;1;22283;11100031;2;0;0;0;0;0;7
5184326;0;7630;50100012;2;0;0;0;0;0;5
5184326;0;22419;50100033;1;0;0;1;0;0;1
5184899;9;7328;13100033;2;0;0;0;0;0;40
5184899;9;7331;13100033;1;0;0;0;0;0;7
5184899;9;22626;13100033;3;0;0;0;0;0;36
5189428;7;706;71100033;3;0;0;0;0;0;14
5189428;7;709;71100033;1;0;0;0;0;0;2
5189428;7;929;71100033;4;1;1;0;0;0; 
5189428;7;13590;71100033;2;0;0;0;0;0;2
5195821;1;8483;11100033;1;0;0;0;0;0;2
5195821;1;8484;11100033;2;0;0;0;0;0;1
5196222;9;646;13100033;2;0;0;0;0;0;19
5196222;9;13445;13100031;1;0;0;0;0;0;5
5196222;9;13553;13100033;3;0;0;0;0;0;10
5196222;9;13621;13100033;4;0;0;0;0;0;5
5197033;0;7636;50100031;2;0;0;0;0;0;1
5197033;0;7665;50100031;1;0;0;0;0;0;1
5198025;-1;2458;40100031;2;0;0;0;0;0;14
5198025;-1;15811;40100031;1;0;0;0;0;0;24
5205319;-1;2116;40100031;1;0;0;1;0;0;7
5205319;-1;2120;40100032;2;0;0;0;0;0;1
5212786;5;8442;51100033;2;0;0;0;0;0;3
5212786;5;24313;51100033;1;0;0;0;0;0;6
5213943;9;7505;13100033;1;0;0;0;0;0;6
5213943;9;22322;13100033;2;0;0;0;0;0;5
5220221;-1;13551;40100032;1;0;0;0;0;0;41
5220221;-1;13590;40100033;2;0;0;0;0;0;6
5220371;9;2283;13100033;1;0;0;0;0;0;39
5220371;9;2444;13100033;2;0;0;0;0;0;55
5220371;9;2447;13100033;3;0;0;0;0;0;8
5221375;1;616;11100033;1;0;0;0;0;0;34
5221375;1;630;11100033;2;0;0;0;0;0;21
5221375;1;646;11100032;3;0;0;0;0;0;8
5222498;-1;7634;40100033;5;0;0;0;0;0;6
5222498;-1;22366;40100033;3;0;0;0;0;0;2
5222498;-1;22419;40100033;4;0;0;0;0;0;5
5222498;-1;22640;40100032;1;0;0;0;0;0;7
5222498;-1;22686;40100032;2;0;0;0;0;0;4
5226751;-1;7958;40100031;1;0;0;0;0;0;5
5226751;-1;7959;40100033;2;0;0;0;0;0;11
5226751;-1;7970;40100031;3;0;0;0;0;0;7
5226810;1;2112;11100032;6;0;0;0;0;0;36
5226810;1;2122;11100031;3;0;0;0;0;0;8
5226810;1;2126;11100033;4;0;0;0;0;0;3
5226810;1;2131;11100031;5;0;0;0;0;0;6
5226810;1;2136;11100033;7;0;0;0;0;0;16
5226810;1;2143;11100033;8;0;0;0;0;0;2
5226810;1;2153;11100031;1;0;0;0;0;0;19
5226810;1;2155;11100032;2;0;0;0;0;0;31
5229590;-1;40231;40100031;2;0;0;0;0;0;10
5229590;-1;40298;40100031;1;0;0;0;0;0;46
5238349;0;8413;50100033;1;0;0;0;0;0;3
5238349;0;8421;50100031;2;0;0;0;0;0;3
5239006;-1;534;40100033;1;0;0;0;0;0;8
5239006;-1;13474;40100033;2;0;0;0;0;0;2
5242536;7;2284;71100033;2;0;0;0;0;0;10
5242536;7;15724;71100033;1;0;0;1;0;0;2
5245482;1;972;11100031;3;1;1;0;0;0; 
5245482;1;1001;11100033;2;0;0;0;0;0;1
5245482;1;1008;11100033;1;0;0;0;0;0;1
5246608;9;7628;13100013;3;0;0;0;0;0;61
5246608;9;7941;13100033;1;0;0;0;0;0;5
5246608;9;7956;13100033;2;0;0;0;0;0;16
5249206;7;7791;71100033;1;0;1;0;0;1;1
5262488;-1;123;40100031;3;0;0;0;0;0;1
5262488;-1;125;40100033;1;0;0;0;0;0;20
5262488;-1;126;40100033;2;0;0;0;0;0;7
5265302;9;2111;13100033;2;0;0;0;0;0;29
5265302;9;2123;13100033;1;0;0;0;0;0;62
5265302;9;2134;13100033;4;0;0;0;0;0;65
5265302;9;15646;13100033;3;0;0;0;0;0;42
5269396;-1;2289;40100032;2;0;0;0;0;0;7
5269396;-1;15724;40100032;1;0;0;1;0;0;3
5271602;0;114;50100031;2;0;0;0;0;0;1
5271602;0;126;50100033;4;0;0;0;0;0;10
5271602;0;12593;50100031;1;0;0;0;0;0;27
5271602;0;12621;50100031;3;0;0;0;0;0;6
5272395;-1;521;40100033;1;0;0;0;0;0;4
5272395;-1;535;40100033;2;0;0;0;0;0;21
5272395;-1;13529;40100032;3;0;0;0;0;0;22
5278354;-1;521;40100033;1;0;0;1;0;0;1
5278354;-1;31194;40100031;2;0;0;0;0;0;20
5278850;9;12655;13100033;2;0;0;0;0;0;1
5278850;9;12747;13100033;1;0;0;0;0;1;3
5278850;9;40422;13100033;3;0;0;0;0;1;2
5280721;1;616;11100033;1;0;0;0;0;0;17
5280721;1;13626;11100033;2;0;0;0;0;0;16
5281342;0;521;50100033;4;0;0;0;0;0;6
5281342;0;13632;50100031;5;0;0;0;0;0;4
5281342;0;13637;50100031;1;0;0;1;0;0;17
5281342;0;31194;50100032;2;0;0;0;0;0;12
5281342;0;40298;50100032;3;0;0;0;0;0;9
5282201;-1;13608;40100032;2;0;0;0;0;0;15
5282201;-1;40050;40100032;1;0;0;0;0;0;2
5284762;9;610;13100031;1;0;0;0;0;0;25
5284762;9;611;13100033;2;0;0;0;0;0;12
5287494;-1;8433;40100031;2;0;0;0;0;0;5
5287494;-1;8433;40100032;3;0;0;0;0;0;5
5287494;-1;8438;40100033;1;0;0;0;0;0;24
5289663;0;7460;50100033;2;0;0;0;0;0;2
5289663;0;22070;50100032;1;0;0;0;0;0;1
5296961;12;8429;43100033;2;0;0;0;0;0;3
5296961;12;24305;43100033;1;0;0;0;0;0;3
5297479;9;7772;13100033;1;0;0;0;0;0;1
5297479;9;22494;13100033;2;0;0;0;0;0;87
5299415;-1;13463;40100031;2;0;0;0;0;0;20
5299415;-1;13586;40100032;1;0;0;0;0;0;20
5303858;-1;2310;40100031;1;0;0;1;0;0;4
5303858;-1;2312;40100031;2;0;0;0;0;0;11
5305464;-1;111;40100033;3;0;0;0;0;0;22
5305464;-1;12518;40100032;2;0;0;0;0;0;33
5305464;-1;12593;40100032;1;0;0;0;0;0;15
5317540;0;22434;50100031;1;0;0;0;0;0;1
5317540;0;40343;50100031;2;0;0;0;0;0;5
5317778;9;2551;13100031;1;0;0;0;0;0;70
5317778;9;2612;13100033;2;0;0;0;0;0;18
5322477;7;530;71100033;3;1;1;0;0;0; 
5322477;7;13475;71100033;2;0;0;0;0;0;6
5322477;7;13586;71100033;1;0;0;0;0;0;1
5325983;0;22176;50100033;1;0;0;0;0;0;2
5325983;0;22535;50100033;2;0;0;0;0;0;1
5330673;1;8438;11100033;2;0;0;0;0;0;14
5330673;1;8439;11100031;1;0;0;0;0;0;7
5330675;9;530;13100033;1;0;0;0;0;0;37
5330675;9;664;13100033;2;0;0;0;0;0;3
5330675;9;40298;13100033;3;0;0;0;0;0;2
5330844;9;2444;13100033;2;0;0;0;0;0;17
5330844;9;2486;13100033;3;0;0;0;0;0;1
5330844;9;15739;13100033;1;0;0;0;0;0;7
5338021;-1;8004;40100032;3;0;0;0;0;0;9
5338021;-1;22173;40100031;2;0;0;0;0;0;11
5338021;-1;22697;40100032;1;0;0;0;0;0;8
5339144;0;2457;50100031;1;0;0;0;0;0;3
5339144;0;2461;50100031;2;0;0;0;0;0;10
5339144;0;15608;50100031;3;0;0;0;0;0;2
5344320;-1;13350;40100031;2;0;0;0;0;0;8
5344320;-1;13350;40100032;3;0;0;0;0;0;10
5344320;-1;13376;40100032;1;0;0;0;0;0;69
5345516;0;709;50100033;3;0;0;0;0;0;5
5345516;0;710;50100033;2;0;0;0;0;0;3
5345516;0;13538;50100031;1;0;0;0;0;0;51
5348419;-1;2559;40100031;2;0;0;0;0;0;2
5348419;-1;2627;40100031;1;0;0;1;0;0;3
5354917;-1;7722;40100033;1;0;0;0;0;0;3
5354917;-1;22672;40100032;2;0;0;0;0;0;4
5359173;9;2111;13100033;3;0;0;0;0;0;15
5359173;9;2123;13100033;4;0;0;0;0;0;12
5359173;9;2134;13100033;2;0;0;0;0;0;133
5359173;9;11265;13100033;6;0;0;0;0;0;38
5359173;9;15775;13100013;5;0;0;0;0;0;36
5359173;9;15840;13100033;1;0;0;0;0;0;19
5367106;-1;743;40100033;1;0;0;1;0;0;1
5371725;1;2115;11100031;2;0;0;0;0;0;3
5371725;1;2132;11100033;1;0;0;0;0;0;2
5381340;-1;15515;40100032;2;0;0;0;0;0;11
5381340;-1;40310;40100032;1;0;0;0;0;0;11
5382197;-1;8046;40100033;2;0;0;0;0;0;2
5382197;-1;8108;40100033;1;0;0;0;0;0;6
5382556;9;2285;13100033;1;0;0;0;0;1;18
5382556;9;40025;13100033;2;0;0;0;0;0;11
5384007;1;7391;11100033;2;0;0;0;0;0;14
5384007;1;22255;11100032;1;0;0;0;0;0;2
5385266;9;701;13100033;2;0;0;0;0;0;5
5385266;9;13590;13100033;1;0;0;0;0;0;10
5385266;9;40126;13100033;3;0;0;0;0;0;41
5395659;-1;8434;40100033;3;0;0;0;0;0;2
5395659;-1;8435;40100033;2;0;0;1;0;0;14
5395659;-1;8436;40100033;1;0;0;0;0;0;10
5400418;-1;7671;40100033;1;0;0;0;0;0;3
5402086;0;2334;50100031;1;0;0;1;0;0;1
5402086;0;2341;50100031;2;1;1;0;0;0; 
5405402;9;2134;13100033;3;0;0;0;0;0;35
5405402;9;2163;13100031;4;0;0;0;0;0;12
5405402;9;2259;13100033;2;0;0;0;0;0;24
5405402;9;15759;13100033;1;0;0;0;0;0;3
5407860;-1;2115;40100031;2;0;0;0;0;0;9
5407860;-1;2132;40100033;1;0;0;0;0;0;8
5408026;1;130;11100032;1;0;0;0;0;0;62
5408026;1;12515;11100031;2;0;0;0;0;0;36
5408214;1;125;11100033;1;0;0;1;0;0;45
5408214;1;126;11100033;2;0;0;0;0;0;8
5409747;9;13503;13100033;1;0;0;0;0;0;12
5409747;9;40298;13100033;2;0;0;0;0;0;1
5417945;-1;7333;40100033;3;0;0;0;0;0;21
5417945;-1;7340;40100031;2;0;0;0;0;0;2
5417945;-1;7343;40100032;1;0;0;0;0;0;18
5418665;-1;2412;40100033;1;0;0;0;1;0;20
5418665;-1;2413;40100031;2;0;0;0;0;0;1
5421925;0;707;50100011;2;1;1;0;0;0; 
5421925;0;737;50100033;1;0;0;1;0;0;3
5423923;9;191;13100033;1;0;0;1;0;0;9
5425770;1;525;11100033;1;0;0;0;0;0;68
5425770;1;530;11100033;3;0;0;0;0;0;14
5425770;1;13587;11100033;2;0;0;0;0;0;20
5432555;-1;8483;40100032;1;0;0;0;0;0;1
5432692;-1;7664;40100033;3;0;0;0;0;0;2
5432692;-1;22009;40100032;1;0;0;1;0;0;2
5432692;-1;22009;40100033;2;0;0;1;0;0;4
5435138;-1;31194;40100031;1;0;0;1;0;0;11
5435138;-1;40298;40100031;2;0;0;0;0;0;8
5435152;1;2122;11100031;1;0;1;1;0;0;16
5435152;1;15828;11100031;2;0;0;0;0;0;2
5435852;-1;2286;40100032;1;0;0;1;0;0;4
5435852;-1;2289;40100032;2;0;0;0;0;0;1
5439972;9;2123;13100033;1;0;0;0;0;0;150
5439972;9;2124;13100033;2;0;0;0;0;0;30
5439972;9;11265;13100033;3;0;0;0;0;0;93
5440250;0;7643;50100031;1;0;0;1;0;0;1
5440250;0;7647;50100033;2;0;0;0;0;0;3
5440250;0;7709;50100012;3;0;0;0;0;0;8
5446947;7;7749;71100033;1;0;0;0;0;0;1
5446947;7;22418;71100033;4;1;1;0;0;0; 
5446947;7;22509;71100033;2;0;0;0;0;0;1
5446947;7;22566;71100033;3;0;0;0;0;0;2
5447126;-1;947;40100031;1;0;0;1;0;0;1
5448639;1;12515;11100031;2;0;0;0;0;0;40
5448639;1;40177;11100032;1;0;0;0;0;0;17
5450610;9;2444;13100033;2;0;0;0;0;0;3
5450610;9;2551;13100031;1;0;0;0;0;0;81
5450726;-1;2656;40100031;2;0;0;0;0;0;2
5450726;-1;20330;40100032;1;0;0;0;0;0;3
5451307;-1;13538;40100032;2;0;0;0;0;0;2
5451307;-1;13590;40100033;1;0;0;0;1;0;13
5457200;9;2378;13100033;1;0;0;0;0;0;20
5457200;9;15596;13100033;2;0;0;0;0;0;20
5458579;0;2155;50100032;1;0;0;0;0;0;5
5458579;0;11265;50100032;2;0;0;0;0;0;1
5458780;0;2654;50100033;2;0;0;0;0;0;1
5458780;0;11261;50100031;1;0;0;0;0;0;1
5478052;9;2283;13100033;1;0;0;0;0;0;79
5478052;9;15720;13100033;2;0;0;0;0;0;24
5479075;0;521;50100033;1;0;0;0;0;0;11
5479075;0;534;50100033;4;0;0;0;0;0;11
5479075;0;548;50100033;3;0;0;0;0;0;6
5479075;0;13463;50100031;2;0;0;0;0;0;17
5481133;-1;2210;40100031;1;0;0;0;0;0;5
5481618;1;7722;11100033;1;0;0;0;0;0;15
5481618;1;7724;11100033;2;0;0;0;0;0;7
5488518;-1;7724;40100031;3;0;0;0;0;0;2
5488518;-1;7958;40100031;1;0;0;0;0;0;7
5488518;-1;22672;40100032;2;0;0;0;0;0;6
5489947;9;7626;13100033;1;0;0;0;0;0;31
5489947;9;7629;13100033;3;0;0;0;0;0;7
5489947;9;22664;13100033;2;0;0;0;0;0;7
5490283;9;2134;13100033;3;0;0;0;0;0;90
5490283;9;2218;13100033;5;1;1;0;0;0; 
5490283;9;11265;13100033;1;0;0;0;0;0;60
5490283;9;15726;13100031;4;0;0;0;0;0;11
5490283;9;15750;13100033;2;0;0;0;0;0;18
5491622;9;518;13100013;2;0;0;0;0;0;21
5491622;9;13344;13100033;1;0;0;0;0;0;10
5491622;9;40298;13100033;3;0;0;0;0;0;34
5493182;9;610;13100031;3;0;0;0;0;0;2
5493182;9;11155;13100033;1;0;0;0;0;0;12
5493182;9;13576;13100033;2;0;0;0;0;0;10
5493182;9;13582;13100033;4;0;0;0;0;0;13
5494984;0;548;50100033;2;0;0;0;0;0;10
5494984;0;13586;50100032;1;0;0;0;0;0;11
5496222;-1;119;40100033;3;0;0;0;0;0;25
5496222;-1;12593;40100031;1;0;0;0;0;0;31
5496222;-1;12593;40100032;2;0;0;0;0;0;18
5506620;6;8434;61100033;3;0;0;0;0;0;3
5506620;6;8435;61100033;1;0;0;0;0;0;5
5506620;6;8437;61100033;4;1;1;0;0;0; 
5506620;6;24302;61100033;2;0;0;0;0;0;1
5508011;-1;2520;40100033;1;0;0;0;0;0;2
5512436;-1;8439;40100032;3;0;0;0;0;0;2
