rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_regular;vacantes_prioritarios;software_aleatorio;habilitado_distancia
1006;7;71100033;110;7;3;0;0;0;0;-31,577032;-70,99794;6;1;1;0;1;1
1008;1;11100033;110;1;3;0;0;0;0;-31,504139;-71,230339;5;5;4;1;1;1
1010;1;11100031;110;1;1;0;0;0;0;-31,662434;-71,301224;5;5;4;1;1;0
1011;1;11100031;110;1;1;0;0;0;0;-31,719219;-71,202576;5;5;4;1;1;0
1013;7;71100033;110;7;3;0;0;0;0;-31,776436;-70,965553;35;26;24;2;1;0
1013;9;13100033;310;1;3;0;0;0;0;-31,776436;-70,965553;105;13;13;0;1;0
1014;-1;40100033;10;4;3;0;0;0;0;-31,781624;-70,966743;30;18;18;0;1;1
1014;0;50100033;10;5;3;0;0;0;0;-31,781624;-70,966743;35;19;19;0;1;1
1014;1;11100033;110;1;3;0;0;0;0;-31,781624;-70,966743;70;36;36;0;1;1
1014;7;71100033;110;7;3;0;0;0;0;-31,781624;-70,966743;40;3;3;0;1;1
1015;-1;40100033;10;4;3;0;0;0;0;-31,768759;-70,977356;14;2;2;0;1;0
1015;0;50100033;10;5;3;0;0;0;0;-31,768759;-70,977356;14;0;0;0;1;0
1015;1;11100033;110;1;3;0;0;0;0;-31,768759;-70,977356;30;9;9;0;1;0
1015;7;71100033;110;7;3;0;0;0;0;-31,768759;-70,977356;30;14;14;0;1;0
1016;-1;40100033;10;4;3;0;0;0;0;-31,899096;-70,682053;15;15;12;3;1;1
1016;0;50100033;10;5;3;0;0;0;0;-31,899096;-70,682053;15;6;6;0;1;1
1016;1;11100033;110;1;3;0;0;0;0;-31,899096;-70,682053;15;6;6;0;1;1
1016;7;71100033;110;7;3;0;0;0;0;-31,899096;-70,682053;15;5;5;0;1;1
1017;-1;40100031;10;4;1;0;0;0;0;-31,791142;-71,056404;15;10;10;0;1;1
1017;0;50100031;10;5;1;0;0;0;0;-31,791142;-71,056404;15;6;6;0;1;1
1017;1;11100033;110;1;3;0;0;0;0;-31,791142;-71,056404;25;16;16;0;1;1
1017;7;71100033;110;7;3;0;0;0;0;-31,791142;-71,056404;25;15;15;0;1;1
1018;-1;40100033;10;4;3;0;0;0;0;-31,785698;-71,022522;7;6;5;1;1;1
1018;0;50100033;10;5;3;0;0;0;0;-31,785698;-71,022522;8;2;2;0;1;1
1018;1;11100033;110;1;3;0;0;0;0;-31,785698;-71,022522;30;24;24;0;1;1
1018;7;71100033;110;7;3;0;0;0;0;-31,785698;-71,022522;30;22;22;0;1;1
1019;-1;40100031;10;4;1;0;0;0;0;-31,881237;-70,7286;24;5;5;0;1;1
1019;0;50100031;10;5;1;0;0;0;0;-31,881237;-70,7286;24;2;2;0;1;1
1019;1;11100033;110;1;3;0;0;0;0;-31,881237;-70,7286;30;8;8;0;1;1
1019;7;71100033;110;7;3;0;0;0;0;-31,881237;-70,7286;30;20;19;1;1;1
1020;-1;40100033;10;4;3;0;0;0;0;-31,897514;-70,62133;25;17;17;0;1;1
1020;0;50100033;10;5;3;0;0;0;0;-31,897514;-70,62133;25;10;10;0;1;1
1020;1;11100033;110;1;3;0;0;0;0;-31,897514;-70,62133;25;6;6;0;1;1
1020;7;71100033;110;7;3;0;0;0;0;-31,897514;-70,62133;25;12;12;0;1;1
1021;1;11100033;110;1;3;0;0;0;0;-31,704899;-70,761047;3;3;2;1;1;0
1022;-1;40100033;10;4;3;0;0;0;0;-31,901312;-70,772797;30;28;24;4;1;1
1022;0;50100033;10;5;3;0;0;0;0;-31,901312;-70,772797;30;22;22;0;1;1
1022;1;11100033;110;1;3;0;0;0;0;-31,901312;-70,772797;30;20;20;0;1;1
1022;7;71100033;110;7;3;0;0;0;0;-31,901312;-70,772797;30;23;22;1;1;1
1027;1;11100031;110;1;1;0;0;0;0;-31,864698;-70,843086;8;5;5;0;2;0
1030;1;11100033;110;1;3;0;0;0;0;-31,737835;-70,950584;20;14;14;0;1;0
1031;-1;40100033;10;4;3;0;0;0;0;-31,758249;-71,054382;9;7;7;0;1;1
1031;0;50100033;10;5;3;0;0;0;0;-31,758249;-71,054382;11;3;3;0;1;1
1031;1;11100033;110;1;3;0;0;0;0;-31,758249;-71,054382;13;10;10;0;1;1
1031;7;71100033;110;7;3;0;0;0;0;-31,758249;-71,054382;20;11;11;0;1;1
1032;1;11100033;110;1;3;0;0;0;0;-31,732019;-70,831306;23;23;19;4;1;0
1032;7;71100033;110;7;3;0;0;0;0;-31,732019;-70,831306;23;18;18;0;1;0
1033;-1;40100033;10;4;3;0;0;0;0;-31,841146;-70,876205;15;6;6;0;1;1
1033;0;50100033;10;5;3;0;0;0;0;-31,841146;-70,876205;15;10;10;0;1;1
1033;1;11100033;110;1;3;0;0;0;0;-31,841146;-70,876205;20;11;11;0;1;1
1033;7;71100033;110;7;3;0;0;0;0;-31,841146;-70,876205;20;11;11;0;1;1
1034;1;11100033;110;1;3;0;0;0;0;-31,944489;-70,609978;15;13;10;3;1;1
1034;7;71100033;110;7;3;0;0;0;0;-31,944489;-70,609978;15;11;11;0;1;1
1036;-1;40100033;10;4;3;0;0;0;0;-31,78203;-70,965363;60;27;25;2;1;1
1036;0;50100033;10;5;3;0;0;0;0;-31,78203;-70,965363;70;24;24;0;1;1
1036;1;11100033;110;1;3;0;0;0;0;-31,78203;-70,965363;84;12;12;0;1;1
1036;7;71100033;110;7;3;0;0;0;0;-31,78203;-70,965363;80;13;13;0;1;1
1036;9;13100033;310;1;3;0;0;0;0;-31,78203;-70,965363;126;21;21;0;1;1
1037;1;11100033;110;1;3;0;0;0;0;-31,730423;-70,888359;6;6;5;1;1;0
1038;1;11100031;110;1;1;0;0;0;0;-31,853342;-70,97644;5;5;4;1;1;0
1040;1;11100033;110;1;3;0;0;0;0;-31,689423;-70,864372;8;8;6;2;1;0
1041;1;11100033;110;1;3;0;0;0;0;-31,897572;-70,838501;10;5;5;0;1;0
1041;7;71100033;110;7;3;0;0;0;0;-31,897572;-70,838501;6;2;2;0;1;0
1042;1;11100033;110;1;3;0;0;0;0;-31,823103;-71,017532;10;10;8;2;1;0
1044;1;11100031;110;1;1;0;0;0;0;-31,707539;-70,941589;5;5;4;1;1;0
1045;1;11100033;110;1;3;0;0;0;0;-31,781345;-70,963234;10;10;8;2;1;0
1046;1;11100033;110;1;3;0;0;0;0;-31,977066;-70,917854;10;10;8;2;1;0
1047;1;11100033;110;1;3;0;0;0;0;-31,883553;-70,957077;6;6;5;1;1;0
1048;7;71100033;110;7;3;0;0;0;0;-31,912109;-71,514923;35;35;29;6;1;1
1048;9;13100033;310;1;3;0;0;0;0;-31,912109;-71,514923;225;89;89;0;1;1
1049;-1;40100033;10;4;3;0;0;0;0;-31,911636;-71,509796;90;72;71;1;1;0
1049;0;50100033;10;5;3;0;0;0;0;-31,911636;-71,509796;90;38;38;0;1;0
1049;1;11100033;110;1;3;0;0;0;0;-31,911636;-71,509796;90;2;2;0;1;0
1049;7;71100033;110;7;3;0;0;0;0;-31,911636;-71,509796;90;33;33;0;1;0
1050;-1;40100033;10;4;3;0;0;0;0;-32,142387;-71,525665;18;8;8;0;1;1
1050;0;50100033;10;5;3;0;0;0;0;-32,142387;-71,525665;25;6;6;0;1;1
1050;1;11100033;110;1;3;0;0;0;0;-32,142387;-71,525665;25;14;14;0;1;1
1050;7;71100033;110;7;3;0;0;0;0;-32,142387;-71,525665;26;2;2;0;1;1
1051;-1;40100033;10;4;3;0;0;0;0;-32,116875;-71,490608;25;10;10;0;1;1
1051;0;50100033;10;5;3;0;0;0;0;-32,116875;-71,490608;25;9;9;0;1;1
1051;1;11100033;110;1;3;0;0;0;0;-32,116875;-71,490608;35;18;18;0;1;1
1051;7;71100033;110;7;3;0;0;0;0;-32,116875;-71,490608;60;21;21;0;1;1
1052;-1;40100031;10;4;1;0;0;0;0;-32,109779;-71,313011;17;16;14;2;1;1
1052;0;50100031;10;5;1;0;0;0;0;-32,109779;-71,313011;18;9;9;0;1;1
1052;1;11100033;110;1;3;0;0;0;0;-32,109779;-71,313011;30;8;8;0;1;1
1052;7;71100033;110;7;3;0;0;0;0;-32,109779;-71,313011;30;15;15;0;1;1
1053;1;11100033;110;1;3;0;0;0;0;-32,13163;-71,375008;10;5;3;2;1;0
1055;1;11100033;110;1;3;0;0;0;0;-32,045322;-71,394363;3;2;2;0;1;0
1059;-1;40100031;10;4;1;0;0;0;0;-31,931778;-71,138519;12;12;10;2;1;1
1059;0;50100031;10;5;1;0;0;0;0;-31,931778;-71,138519;13;1;1;0;1;1
1059;1;11100033;110;1;3;0;0;0;0;-31,931778;-71,138519;30;14;14;0;1;1
1059;7;71100033;110;7;3;0;0;0;0;-31,931778;-71,138519;30;17;17;0;1;1
1061;1;11100033;110;1;3;0;0;0;0;-32,086605;-71,168701;8;8;6;2;1;0
1062;1;11100033;110;1;3;0;0;0;0;-32,033497;-71,154289;4;4;3;1;1;0
1063;1;11100033;110;1;3;0;0;0;0;-31,865557;-71,319389;5;4;3;1;1;0
1064;1;11100033;110;1;3;0;0;0;0;-32,144749;-71,162621;4;3;2;1;1;0
1065;1;11100033;110;1;3;0;0;0;0;-32,174316;-71,372932;5;4;4;0;1;0
1066;-1;40100033;10;4;3;0;0;0;0;-31,913446;-71,513962;66;0;0;0;2;1
1066;0;50100033;10;5;3;0;0;0;0;-31,913446;-71,513962;84;7;7;0;2;1
1066;1;11100033;110;1;3;0;0;0;0;-31,913446;-71,513962;88;0;0;0;2;1
1066;7;71100033;110;7;3;0;0;0;0;-31,913446;-71,513962;78;7;7;0;2;1
1068;1;11100033;110;1;3;0;0;0;0;-32,046577;-71,223999;5;3;3;0;1;0
1069;1;11100033;110;1;3;0;0;0;0;-31,872065;-71,321472;5;5;4;1;1;0
1071;1;11100033;110;1;3;0;0;0;0;-31,960436;-71,085083;8;7;5;2;1;0
1072;1;11100033;110;1;3;0;0;0;0;-32,058472;-71,306137;10;8;8;0;1;0
1073;1;11100033;110;1;3;0;0;0;0;-31,909899;-71,116966;5;5;4;1;1;1
1076;1;11100033;110;1;3;0;0;0;0;-32,13517;-71,366325;5;4;4;0;1;0
1077;-1;40100033;10;4;3;0;0;0;0;-31,400036;-71,45768;20;5;5;0;1;1
1077;0;50100033;10;5;3;0;0;0;0;-31,400036;-71,45768;35;10;10;0;1;1
1077;1;11100033;110;1;3;0;0;0;0;-31,400036;-71,45768;35;6;6;0;1;1
1077;7;71100033;110;7;3;0;0;0;0;-31,400036;-71,45768;80;21;21;0;1;1
1078;-1;40100031;10;4;1;0;0;0;0;-31,580408;-71,536667;10;3;3;0;1;1
1078;0;50100031;10;5;1;0;0;0;0;-31,580408;-71,536667;10;0;0;0;1;1
1078;1;11100033;110;1;3;0;0;0;0;-31,580408;-71,536667;15;6;6;0;1;1
1078;7;71100033;110;7;3;0;0;0;0;-31,580408;-71,536667;15;3;3;0;1;1
1080;1;11100033;110;1;3;0;0;0;0;-31,413422;-71,573303;15;14;11;3;1;0
1081;1;11100033;110;1;3;0;0;0;0;-31,418121;-71,420036;20;20;17;3;1;1
1082;1;11100033;110;1;3;0;0;0;0;-31,490778;-71,333817;5;5;4;1;1;0
1083;1;11100033;110;1;3;0;0;0;0;-31,466246;-71,425095;5;5;4;1;1;1
1084;1;11100033;110;1;3;0;0;0;0;-31,288094;-71,421165;5;4;3;1;1;0
1085;1;11100033;110;1;3;0;0;0;0;-31,349916;-71,383255;5;5;4;1;1;0
1086;1;11100033;110;1;3;0;0;0;0;-31,292738;-71,364609;6;6;5;1;1;0
1087;-1;40100033;10;4;3;0;0;0;0;-31,391457;-71,382568;30;20;20;0;1;1
1087;0;50100033;10;5;3;0;0;0;0;-31,391457;-71,382568;30;14;14;0;1;1
1087;1;11100033;110;1;3;0;0;0;0;-31,391457;-71,382568;35;10;10;0;1;1
1087;7;71100033;110;7;3;0;0;0;0;-31,391457;-71,382568;70;24;24;0;1;1
1090;1;11100033;110;1;3;0;0;0;0;-31,500517;-71,378998;5;5;4;1;1;0
1092;1;11100033;110;1;3;0;0;0;0;-31,587317;-71,447014;36;34;29;5;1;0
1092;7;71100033;110;7;3;0;0;0;0;-31,587317;-71,447014;5;5;4;1;1;0
1093;1;11100033;110;1;3;0;0;0;0;-31,563141;-71,337372;5;5;4;1;1;0
1094;1;11100033;110;1;3;0;0;0;0;-31,294773;-71,477928;5;4;3;1;1;0
1095;1;11100033;110;1;3;0;0;0;0;-31,599104;-71,432693;5;3;3;0;2;0
1096;1;11100033;110;1;3;0;0;0;0;-31,360847;-71,251755;6;6;5;1;1;0
1097;1;11100033;110;1;3;0;0;0;0;-31,200329;-71,421829;5;5;4;1;1;0
1099;1;11100033;110;1;3;0;0;0;0;-31,233803;-71,231918;45;41;37;4;2;0
1099;7;71100033;110;7;3;0;0;0;0;-31,233803;-71,231918;45;41;38;3;2;0
1100;-1;40100031;10;4;1;0;0;0;0;-31,608974;-71,524521;18;3;3;0;1;1
1100;0;50100031;10;5;1;0;0;0;0;-31,608974;-71,524521;12;3;3;0;1;1
1100;1;11100033;110;1;3;0;0;0;0;-31,608974;-71,524521;12;2;2;0;1;1
1100;7;71100033;110;7;3;0;0;0;0;-31,608974;-71,524521;12;3;3;0;1;1
1101;1;11100033;110;1;3;0;0;0;0;-31,529104;-71,350319;5;4;4;0;2;0
1102;1;11100033;110;1;3;0;0;0;0;-31,2096;-71,461998;5;5;4;1;1;0
1104;1;11100033;110;1;3;0;0;0;0;-31,249704;-71,448433;5;3;3;0;1;0
1108;1;11100033;110;1;3;0;0;0;0;-31,384632;-71,308083;6;6;5;1;1;0
1109;1;11100033;110;1;3;0;0;0;0;-31,3361;-71,330307;5;4;4;0;1;0
1113;1;11100033;110;1;3;0;0;0;0;-31,25666;-71,342072;5;5;4;1;1;0
1114;1;11100033;110;1;3;0;0;0;0;-31,362585;-71,437645;5;4;4;0;1;1
1116;1;11100033;110;1;3;0;0;0;0;-31,409576;-71,349457;7;6;5;1;1;0
1117;1;11100033;110;1;3;0;0;0;0;-31,452637;-71,486145;5;5;4;1;1;0
2102;9;13100013;310;1;3;0;0;0;1;-34,176361;-70,742325;240;1;1;0;1;1
2103;9;13100033;310;1;3;0;0;0;0;-34,169121;-70,723778;480;0;0;0;1;1
2104;9;13100033;310;1;3;0;0;0;0;-34,176243;-70,739059;450;0;0;0;1;1
2105;9;13100033;310;1;3;0;0;0;0;-34,154995;-70,735229;360;0;0;0;1;1
2109;7;71100011;110;7;1;0;0;0;1;-34,170444;-70,741074;116;48;48;0;1;1
2109;9;13100011;310;1;1;0;0;0;1;-34,170444;-70,741074;144;0;0;0;1;1
2110;7;71100031;110;7;1;0;0;0;0;-34,170921;-70,738098;320;0;0;0;2;1
2110;9;13100032;310;1;2;0;0;0;0;-34,170921;-70,738098;320;0;0;0;2;1
2111;9;13100033;310;1;3;0;0;0;0;-34,17762;-70,739883;240;49;49;0;1;1
2112;-1;40100031;10;4;1;0;0;0;0;-34,170631;-70,748009;45;4;4;0;2;1
2112;0;50100031;10;5;1;0;0;0;0;-34,170631;-70,748009;45;1;1;0;2;1
2112;0;50100032;10;5;2;0;0;0;0;-34,170631;-70,748009;90;74;71;3;2;1
2112;1;11100032;110;1;2;0;0;0;0;-34,170631;-70,748009;135;57;57;0;2;1
2112;7;71100031;110;7;1;0;0;0;0;-34,170631;-70,748009;135;38;38;0;2;1
2114;-1;40100011;10;4;1;0;0;0;1;-34,178013;-70,739517;70;23;23;0;1;1
2114;0;50100011;10;5;1;0;0;0;1;-34,178013;-70,739517;135;65;65;0;1;1
2114;1;11100013;110;1;3;0;0;0;1;-34,178013;-70,739517;154;11;11;0;1;1
2114;7;71100013;110;7;3;0;0;0;1;-34,178013;-70,739517;180;46;46;0;1;1
2115;-1;40100031;10;4;1;0;0;0;0;-34,16362;-70,719696;35;25;25;0;1;1
2115;0;50100031;10;5;1;0;0;0;0;-34,16362;-70,719696;35;10;10;0;1;1
2115;1;11100031;110;1;1;0;0;0;0;-34,16362;-70,719696;38;13;13;0;1;1
2115;7;71100033;110;7;3;0;0;0;0;-34,16362;-70,719696;38;8;8;0;1;1
2116;-1;40100031;10;4;1;0;0;0;0;-34,161228;-70,741112;40;31;31;0;1;1
2116;0;50100031;10;5;1;0;0;0;0;-34,161228;-70,741112;40;22;22;0;1;1
2116;1;11100031;110;1;1;0;0;0;0;-34,161228;-70,741112;90;40;40;0;1;1
2116;7;71100033;110;7;3;0;0;0;0;-34,161228;-70,741112;90;30;30;0;1;1
2118;-1;40100031;10;4;1;0;0;0;0;-34,178036;-70,739449;30;23;23;0;1;1
2118;0;50100031;10;5;1;0;0;0;0;-34,178036;-70,739449;30;7;7;0;1;1
2118;1;11100031;110;1;1;0;0;0;0;-34,178036;-70,739449;35;0;0;0;1;1
2118;7;71100033;110;7;3;0;0;0;0;-34,178036;-70,739449;70;14;14;0;1;1
2119;-1;40100031;10;4;1;0;0;0;0;-34,174522;-70,70826;45;43;37;6;1;0
2119;0;50100031;10;5;1;0;0;0;0;-34,174522;-70,70826;28;11;11;0;1;0
2119;1;11100031;110;1;1;0;0;0;0;-34,174522;-70,70826;35;21;21;0;1;0
2119;7;71100031;110;7;1;0;0;0;0;-34,174522;-70,70826;16;0;0;0;1;0
2120;-1;40100031;10;4;1;0;0;0;0;-34,175941;-70,717339;23;0;0;0;1;1
2120;-1;40100032;10;4;2;0;0;0;0;-34,175941;-70,717339;53;30;30;0;1;1
2120;0;50100031;10;5;1;0;0;0;0;-34,175941;-70,717339;57;9;9;0;1;1
2120;0;50100032;10;5;2;0;0;0;0;-34,175941;-70,717339;27;0;0;0;1;1
2120;1;11100031;110;1;1;0;0;0;0;-34,175941;-70,717339;114;0;0;0;1;1
2120;7;71100033;110;7;3;0;0;0;0;-34,175941;-70,717339;114;38;38;0;1;1
2121;1;11100012;110;1;2;0;0;0;1;-34,171078;-70,74791;135;26;26;0;1;1
2121;7;71100011;110;7;1;0;0;0;1;-34,171078;-70,74791;180;79;79;0;1;1
2122;-1;40100031;10;4;1;0;0;0;0;-34,152863;-70,744537;45;34;34;0;1;0
2122;0;50100031;10;5;1;0;0;0;0;-34,152863;-70,744537;45;25;25;0;1;0
2122;1;11100031;110;1;1;0;0;0;0;-34,152863;-70,744537;45;8;8;0;1;0
2122;7;71100033;110;7;3;0;0;0;0;-34,152863;-70,744537;45;8;8;0;1;0
2123;7;71100033;110;7;3;0;0;0;0;-34,170891;-70,730087;45;2;2;0;1;1
2123;9;13100033;310;1;3;0;0;0;0;-34,170891;-70,730087;225;21;21;0;1;1
2124;-1;40100031;10;4;1;0;0;0;0;-34,167736;-70,759186;25;17;17;0;1;0
2124;-1;40100032;10;4;2;0;0;0;0;-34,167736;-70,759186;20;17;16;1;1;0
2124;0;50100031;10;5;1;0;0;0;0;-34,167736;-70,759186;45;21;21;0;1;0
2124;0;50100032;10;5;2;0;0;0;0;-34,167736;-70,759186;15;6;6;0;1;0
2124;1;11100031;110;1;1;0;0;0;0;-34,167736;-70,759186;80;13;13;0;1;0
2124;7;71100033;110;7;3;0;0;0;0;-34,167736;-70,759186;45;0;0;0;1;0
2124;9;13100033;310;1;3;0;0;0;0;-34,167736;-70,759186;80;16;16;0;1;0
2125;-1;40100031;10;4;1;0;0;0;0;-34,188595;-70,730537;15;14;12;2;2;1
2125;-1;40100032;10;4;2;0;0;0;0;-34,188595;-70,730537;15;10;9;1;2;1
2125;0;50100031;10;5;1;0;0;0;0;-34,188595;-70,730537;24;21;18;3;2;1
2125;0;50100032;10;5;2;0;0;0;0;-34,188595;-70,730537;24;9;9;0;2;1
2125;1;11100031;110;1;1;0;0;0;0;-34,188595;-70,730537;40;38;33;5;2;1
2125;1;11100032;110;1;2;0;0;0;0;-34,188595;-70,730537;40;16;16;0;2;1
2125;7;71100031;110;7;1;0;0;0;0;-34,188595;-70,730537;40;22;22;0;2;1
2126;-1;40100031;10;4;1;0;0;0;0;-34,152245;-70,740112;40;35;33;2;1;1
2126;0;50100031;10;5;1;0;0;0;0;-34,152245;-70,740112;40;37;32;5;1;1
2126;1;11100033;110;1;3;0;0;0;0;-34,152245;-70,740112;40;26;26;0;1;1
2126;7;71100033;110;7;3;0;0;0;0;-34,152245;-70,740112;40;14;14;0;1;1
2129;-1;40100031;10;4;1;0;0;0;0;-34,167007;-70,730728;35;0;0;0;1;1
2129;-1;40100032;10;4;2;0;0;0;0;-34,167007;-70,730728;35;0;0;0;1;1
2129;0;50100031;10;5;1;0;0;0;0;-34,167007;-70,730728;41;1;1;0;1;1
2129;0;50100032;10;5;2;0;0;0;0;-34,167007;-70,730728;37;0;0;0;1;1
2129;1;11100031;110;1;1;0;0;0;0;-34,167007;-70,730728;41;0;0;0;1;1
2129;1;11100032;110;1;2;0;0;0;0;-34,167007;-70,730728;40;0;0;0;1;1
2129;7;71100031;110;7;1;0;0;0;0;-34,167007;-70,730728;71;5;5;0;1;1
2131;-1;40100031;10;4;1;0;0;0;0;-34,177483;-70,746758;15;13;11;2;1;0
2131;0;50100031;10;5;1;0;0;0;0;-34,177483;-70,746758;15;7;7;0;1;0
2131;1;11100031;110;1;1;0;0;0;0;-34,177483;-70,746758;25;8;8;0;1;0
2131;7;71100033;110;7;3;0;0;0;0;-34,177483;-70,746758;25;11;11;0;1;0
2132;-1;40100033;10;4;3;0;0;0;0;-34,158955;-70,723892;34;26;26;0;1;1
2132;0;50100033;10;5;3;0;0;0;0;-34,158955;-70,723892;34;17;17;0;1;1
2132;1;11100033;110;1;3;0;0;0;0;-34,158955;-70,723892;34;9;9;0;1;1
2132;7;71100033;110;7;3;0;0;0;0;-34,158955;-70,723892;34;15;15;0;1;1
2134;9;13100033;310;1;3;0;0;0;0;-34,161522;-70,741829;222;44;44;0;1;1
2135;-1;40100033;10;4;3;0;0;0;0;-34,171829;-70,759079;40;6;6;0;1;1
2135;0;50100033;10;5;3;0;0;0;0;-34,171829;-70,759079;40;0;0;0;1;1
2135;1;11100033;110;1;3;0;0;0;0;-34,171829;-70,759079;40;0;0;0;1;1
2135;7;71100033;110;7;3;0;0;0;0;-34,171829;-70,759079;40;5;5;0;1;1
2136;-1;40100031;10;4;1;0;0;0;0;-34,175793;-70,736069;30;26;24;2;2;1
2136;0;50100031;10;5;1;0;0;0;0;-34,175793;-70,736069;30;12;12;0;2;1
2136;1;11100033;110;1;3;0;0;0;0;-34,175793;-70,736069;30;5;5;0;2;1
2136;7;71100033;110;7;3;0;0;0;0;-34,175793;-70,736069;40;14;14;0;2;1
2138;-1;40100033;10;4;3;0;0;0;0;-34,19442;-70,742767;20;20;17;3;1;0
2138;0;50100033;10;5;3;0;0;0;0;-34,19442;-70,742767;25;22;21;1;1;0
2138;1;11100033;110;1;3;0;0;0;0;-34,19442;-70,742767;45;37;36;1;1;0
2138;7;71100033;110;7;3;0;0;0;0;-34,19442;-70,742767;45;38;38;0;1;0
2139;-1;40100033;10;4;3;0;0;0;0;-34,101517;-70,808701;22;8;7;1;1;1
2139;0;50100033;10;5;3;0;0;0;0;-34,101517;-70,808701;23;2;2;0;1;1
2139;1;11100033;110;1;3;0;0;0;0;-34,101517;-70,808701;25;3;3;0;1;1
2139;7;71100033;110;7;3;0;0;0;0;-34,101517;-70,808701;25;4;4;0;1;1
2140;-1;40100032;10;4;2;0;0;0;0;-34,153481;-70,703789;40;38;33;5;1;1
2140;0;50100031;10;5;1;0;0;0;0;-34,153481;-70,703789;40;2;2;0;1;1
2140;1;11100031;110;1;1;0;0;0;0;-34,153481;-70,703789;45;3;3;0;1;1
2140;7;71100033;110;7;3;0;0;0;0;-34,153481;-70,703789;45;5;5;0;1;1
2143;-1;40100031;10;4;1;0;0;0;0;-34,147034;-70,723038;25;21;20;1;1;1
2143;0;50100031;10;5;1;0;0;0;0;-34,147034;-70,723038;25;15;15;0;1;1
2143;1;11100033;110;1;3;0;0;0;0;-34,147034;-70,723038;50;35;35;0;1;1
2143;7;71100033;110;7;3;0;0;0;0;-34,147034;-70,723038;50;18;18;0;1;1
2145;-1;40100031;10;4;1;0;0;0;0;-34,17778;-70,830208;12;10;10;0;1;0
2145;0;50100031;10;5;1;0;0;0;0;-34,17778;-70,830208;12;6;6;0;1;0
2145;1;11100031;110;1;1;0;0;0;0;-34,17778;-70,830208;20;9;9;0;1;0
2146;-1;40100031;10;4;1;0;0;0;0;-34,182156;-70,754417;15;10;9;1;1;0
2146;0;50100031;10;5;1;0;0;0;0;-34,182156;-70,754417;8;0;0;0;1;0
2146;1;11100033;110;1;3;0;0;0;0;-34,182156;-70,754417;14;3;3;0;1;0
2147;-1;40100031;10;4;1;0;0;0;0;-34,151409;-70,766579;15;12;9;3;1;1
2147;0;50100031;10;5;1;0;0;0;0;-34,151409;-70,766579;15;4;4;0;1;1
2147;1;11100033;110;1;3;0;0;0;0;-34,151409;-70,766579;20;6;6;0;1;1
2150;-1;40100012;10;4;2;0;1;0;1;-34,178135;-70,720383;35;0;0;0;1;0
2150;0;50100011;10;5;1;0;1;0;1;-34,178135;-70,720383;35;0;0;0;1;0
2150;1;11100013;110;1;3;0;1;0;1;-34,178135;-70,720383;36;0;0;0;1;0
2150;7;71100013;110;7;3;0;1;0;1;-34,178135;-70,720383;40;1;0;1;1;0
2150;9;13100013;310;1;3;0;1;0;1;-34,178135;-70,720383;40;0;0;0;1;0
2151;-1;40100032;10;4;2;0;1;0;0;-34,168533;-70,756203;35;0;0;0;1;0
2151;0;50100031;10;5;1;0;1;0;0;-34,168533;-70,756203;40;23;20;3;1;0
2151;0;50100032;10;5;2;0;1;0;0;-34,168533;-70,756203;40;0;0;0;1;0
2151;1;11100031;110;1;1;0;1;0;0;-34,168533;-70,756203;40;0;0;0;1;0
2151;1;11100032;110;1;2;0;1;0;0;-34,168533;-70,756203;40;0;0;0;1;0
2151;7;71100031;110;7;1;0;1;0;0;-34,168533;-70,756203;80;48;48;0;1;0
2153;0;50100032;10;5;2;0;0;0;0;-34,173096;-70,736374;20;19;16;3;2;0
2153;1;11100031;110;1;1;0;1;0;0;-34,173096;-70,736374;35;27;26;1;2;0
2153;7;71100031;110;7;1;0;1;0;0;-34,173096;-70,736374;35;31;26;5;2;0
2153;9;13100031;310;1;1;0;1;0;0;-34,173096;-70,736374;8;0;0;0;2;0
2155;-1;40100031;10;4;1;0;0;0;0;-34,165886;-70,73806;35;3;3;0;2;1
2155;-1;40100032;10;4;2;0;0;0;0;-34,165886;-70,73806;35;28;28;0;2;1
2155;0;50100031;10;5;1;0;0;0;0;-34,165886;-70,73806;35;9;9;0;2;1
2155;0;50100032;10;5;2;0;0;0;0;-34,165886;-70,73806;35;8;8;0;2;1
2155;1;11100032;110;1;2;0;0;0;0;-34,165886;-70,73806;35;2;2;0;2;1
2155;1;11100033;110;1;3;0;0;0;0;-34,165886;-70,73806;35;1;1;0;2;1
2155;7;71100033;110;7;3;0;0;0;0;-34,165886;-70,73806;35;8;8;0;2;1
2159;0;50100031;10;5;1;0;0;0;0;-34,165657;-70,740692;39;0;0;0;1;1
2159;0;50100032;10;5;2;0;0;0;0;-34,165657;-70,740692;39;0;0;0;1;1
2159;1;11100031;110;1;1;0;0;0;0;-34,165657;-70,740692;45;0;0;0;1;1
2159;1;11100032;110;1;2;0;0;0;0;-34,165657;-70,740692;45;0;0;0;1;1
2159;7;71100031;110;7;1;0;0;0;0;-34,165657;-70,740692;44;2;2;0;1;1
2159;7;71100032;110;7;2;0;0;0;0;-34,165657;-70,740692;39;11;11;0;1;1
2160;-1;40100031;10;4;1;0;0;0;0;-34,162727;-70,730461;45;21;21;0;1;1
2160;0;50100031;10;5;1;0;0;0;0;-34,162727;-70,730461;45;5;5;0;1;1
