mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
1530806;23830626;0;1;0
1531697;7997180;0;1;1
1534159;3955528;0;1;0
1537377;25728510;0;1;0
1540714;25194759;0;1;1
1542676;26092019;0;1;1
1544016;8248314;0;1;1
1551184;21499825;0;1;1
1551281;4429254;0;1;0
1562891;4061052;0;1;0
1562891;19252927;0;1;0
1566161;15595358;0;1;0
1566161;22585698;0;1;0
1566403;25690693;0;1;0
1568234;23698166;0;1;1
1570174;13601718;0;1;1
1571052;25914888;0;1;0
1579805;25232559;0;1;1
1587633;23306973;0;1;1
1588050;25918215;0;1;1
1589047;241986;0;1;0
1591163;25688571;0;1;1
1591878;25320363;0;1;1
1592806;25585948;0;1;0
1595598;3807521;0;1;1
1599955;8942485;0;1;0
1599955;25567110;0;1;0
1602319;26288839;0;1;1
1603786;12675521;0;1;1
1604107;26105812;0;1;0
1606240;5244278;1;1;1
1612483;24379525;0;1;0
1612570;14934198;0;1;0
1614295;2009940;0;1;0
1614295;12735750;0;1;0
1614295;25679203;0;1;0
1616660;3617056;0;1;0
1634717;10787959;0;1;1
1635118;26606689;0;1;1
1637646;10580136;1;1;1
1637646;13178684;0;1;1
1639111;7514100;1;1;1
1639972;26013911;0;1;1
1642714;6597273;0;1;1
1642714;23685320;0;1;1
1644432;15731505;0;1;1
1646847;19446969;0;1;1
1658484;26399877;0;1;0
1660624;25163002;0;1;1
1661561;1721776;0;1;1
1666247;6689402;0;1;1
1668302;18956537;0;1;1
1669387;24149100;0;1;1
1669387;25375300;0;1;1
1669387;25525764;0;1;1
1672394;25364924;0;1;0
1673056;4343884;1;1;1
1675219;5003312;0;1;0
1677723;10374884;0;1;1
1682780;5482383;0;1;1
1683055;19583682;0;1;1
1683519;25646183;0;1;0
1687469;23796601;0;1;0
1689369;25403729;0;1;1
1691947;20688816;0;1;1
1699180;25291173;0;1;0
1706587;25780662;0;1;1
1707098;25673170;0;1;0
1708666;19000699;1;1;1
1710826;25535371;0;1;0
1717798;10775914;0;1;0
1719631;4222676;0;1;1
1719819;9873842;0;1;0
1720371;25365729;0;1;1
1722740;8509198;0;1;1
1725929;15512593;0;1;0
1726440;17793640;0;1;0
1727307;2651742;0;1;0
1727558;25185502;0;1;1
1729083;25372767;0;1;1
1732844;22885391;0;1;1
1734692;25338507;0;1;1
1734692;25350454;0;1;1
1738241;10107353;0;1;1
1741132;25534998;0;1;0
1743466;25668350;0;1;0
1745251;25663026;0;1;1
1747007;25525549;0;1;1
1750024;26128458;0;1;0
1753115;18325507;0;1;1
1753115;26619629;0;1;1
1753535;21706793;0;1;1
1753600;26324665;0;1;1
1754144;20776667;0;1;1
1756951;25990381;0;1;0
1756983;9737982;0;1;0
1758326;24723157;1;1;1
1760179;17567562;0;1;0
1762513;3436031;0;1;1
1762725;14539933;0;1;0
1762745;14123169;0;1;0
1764937;6579295;0;1;1
1766726;3202301;0;1;0
1768781;25331295;0;1;0
1768781;25917655;0;1;1
1771304;8518356;0;1;0
1776864;2997977;0;1;1
1781545;26617932;0;1;1
1786052;8478473;0;1;0
1793041;1842802;0;1;0
1793041;18987896;0;1;0
1793172;9252419;0;1;1
1793172;18981327;1;1;1
1796112;20503815;0;1;1
1798493;24358717;0;1;1
1801242;1224196;0;1;0
1801242;13270273;0;1;1
1802889;19780616;0;1;0
1805543;25429682;0;1;1
1807785;25263953;0;1;1
1810619;13284955;0;1;1
1813932;25255610;0;1;1
1816716;26618168;0;1;0
1820994;5863800;0;1;1
1822854;26609371;0;1;0
1824738;12680937;0;1;1
1825132;25160172;0;1;1
1833148;13005577;0;1;1
1834020;8415948;0;1;0
1834550;16251434;0;1;0
1836125;1618930;0;1;1
1842041;25406713;0;1;1
1844614;26609372;0;1;0
