mrun;id_familia;id_bloque;nivel;es_mujer;prioritario;lat_con_error;lon_con_error
19369862; ; ;-1;0;0;-53.180996;-70.937103
19371542; ; ;-1;0;0;-53.143105;-70.922432
19372038; ; ;0;0;0;-53.163101;-70.91806
19380023; ; ;0;0;0;-53.295399;-70.367294
19387717; ; ;9;0;0;-53.151703;-70.911263
19402342; ; ;-1;0;1;-51.740192;-72.482353
19416054;74; ;1;0;1;-51.741329;-72.486282
19416935; ; ;9;1;1;-51.732185;-72.49852
19421593; ; ;-1;0;0;-53.163128;-70.917961
19421851; ; ;9;1;0;-53.147301;-70.917999
19427578; ; ;0;1;0;-53.249958;-70.668694
19429874; ; ;-1;1;0;-53.163536;-70.917183
19432599;86; ;9;1;1;-53.174561;-70.935677
19433312; ; ;9;1;1;-53.165226;-70.904015
19437992; ; ;1;1;0;-53.176846;-70.93425
19447009; ; ;0;0;0;-53.151901;-70.887131
19447558; ; ;1;1;0;-53.175365;-70.946449
19453213; ; ;9;1;1;-53.16367;-70.917099
19461278; ; ;-1;0;0;-53.144287;-70.933182
19464701; ; ;1;1;0;-53.171661;-70.920433
19471606; ; ;-1;0;0;-53.156246;-70.914726
19475024; ; ;9;1;1;-53.163055;-70.919922
19485631; ; ;-1;0;0;-53.158863;-70.945694
19517179; ; ;7;0;1;-53.153049;-70.947144
19539074; ; ;-1;1;1;-51.724266;-72.485657
19542437; ; ;0;1;0;-53.168816;-70.937393
19549650; ; ;9;0;0;-53.163792;-70.917984
19558469; ; ;9;1;1;-53.295387;-70.366753
19563086; ; ;7;0;0;-53.144199;-70.888306
19563782; ; ;0;1;1;-53.141842;-70.904648
19572754; ; ;9;1;0;-53.177914;-70.925957
19583790; ; ;0;0;0;-53.168911;-70.946609
19591253; ; ;-1;0;0;-53.154793;-70.907402
19601614; ; ;0;1;0;-53.15881;-70.944801
19608443; ; ;9;0;1;-51.733646;-72.515244
19622988; ; ;0;1;1;-53.164291;-70.916443
19625682; ; ;0;0;0;-53.164017;-70.917419
19636870;64; ;1;1;1;-53.143101;-70.893936
19639869; ; ;9;0;1;-46.377872;-72.301369
19656048; ; ;9;1;1;-51.725929;-72.505119
19664643; ; ;0;1;1;-53.143421;-70.92659
19665733; ; ;1;1;0;-53.151146;-70.889114
19673647; ; ;1;1;0;-53.168331;-70.937767
19677459; ; ;9;1;1;-53.162975;-70.915863
19690693; ; ;-1;0;0;-53.16333;-70.917564
19696586; ; ;9;1;0;-53.176556;-70.930458
19699365; ; ;-1;1;0;-53.132195;-70.915337
19712271; ; ;9;0;1;-53.162537;-70.896629
19720256; ; ;0;0;1;-53.14439;-70.917587
19721374; ; ;9;0;1;-51.73111;-72.505424
19732182; ; ;9;0;1;-53.164715;-70.91626
19750023; ; ;0;0;0;-53.14151;-70.879593
19753450; ; ;9;1;0;-53.163254;-70.908295
19756670; ; ;9;0;0;-53.163166;-70.916199
19757431; ; ;1;0;0;-53.162563;-70.934006
19757813; ; ;-1;0;1;-53.164253;-70.916985
19757833; ; ;9;1;1;-53.151871;-70.947189
19758286;39; ;9;0;0;-53.13271;-70.888832
19760809; ; ;9;0;0;-53.157295;-70.905319
19764719; ; ;-1;1;1;-53.149338;-70.913231
19768045; ; ;9;1;1;-53.157574;-70.891022
19781037; ; ;1;0;0;-53.137672;-70.870323
19785423; ; ;1;1;0;-53.165314;-70.944489
19794016; ; ;1;1;0;-53.163616;-70.916885
19805087; ; ;9;1;0;-53.171532;-70.941147
19821329; ; ;0;1;0;-53.163055;-70.929047
19822767; ; ;9;0;1;-51.741425;-72.483284
19824230; ; ;-1;0;1;-51.731674;-72.491829
19830494; ; ;9;0;0;-53.154121;-70.94503
19830595; ; ;1;1;0;-53.142273;-70.924561
19843380; ; ;1;0;0;-53.163315;-70.918259
19843999; ; ;9;0;0;-53.18314;-70.944839
19849212; ; ;1;0;0;-53.172081;-70.919945
19851314; ; ;-1;0;0;-53.172085;-70.92511
19851609; ; ;1;1;0;-53.171135;-70.934273
19855202; ; ;9;0;0;-53.159229;-70.915634
19861667; ; ;0;0;0;-53.148674;-70.903358
19877972; ; ;0;1;0;-51.731197;-72.494583
19878223; ; ;0;0;0;-53.164219;-70.917389
19884120; ; ;9;0;1;-53.147537;-70.933456
19892632; ; ;9;1;1;-51.740738;-72.488304
19895451; ; ;-1;1;0;-53.147255;-70.921227
19920674; ; ;7;1;0;-53.162994;-70.916458
19939344; ; ;-1;1;0;-53.152882;-70.89917
19948883; ; ;-1;0;0;-53.14555;-70.902222
19957115; ; ;9;0;0;-53.171478;-70.920578
19977008; ; ;-1;0;0;-53.174797;-70.936829
19978391; ; ;-1;1;1;-53.164711;-70.917091
19981620; ; ;9;0;0;-53.16317;-70.917328
19983620; ; ;-1;0;1;-53.170002;-70.926857
19983761; ; ;9;1;1;-53.163731;-70.917244
19995259; ; ;9;0;1;-53.15554;-70.929657
20013405; ; ;0;0;1;-53.126965;-70.877861
20023317; ; ;7;1;1;-53.162952;-70.918495
20024722; ; ;-1;1;0;-51.732689;-72.498085
20024924; ; ;-1;1;1;-53.296715;-70.365822
20031662; ; ;9;1;1;-53.164459;-70.917435
20045827;84; ;9;1;0;-53.17244;-70.929207
20049809; ; ;7;0;0;-53.15316;-70.888657
20051739; ; ;0;1;0;-53.141556;-70.893265
20057868; ; ;9;1;0;-51.733135;-72.51712
20067265; ; ;1;0;0;-53.164494;-70.917252
20083675; ; ;0;1;0;-53.149567;-70.931282
20086217; ; ;9;0;1;-51.734074;-72.517662
20089226;69; ;-1;0;1;-53.163097;-70.915718
20090476; ; ;1;1;0;-53.147068;-70.918823
20092877; ; ;9;0;1;-53.151863;-70.942917
20093687; ; ;-1;1;1;-53.166847;-70.944115
20106134; ; ;1;1;0;-53.163681;-70.917442
20109193; ; ;9;0;1;-53.163013;-70.917549
20111505; ; ;9;0;0;-53.157314;-70.926575
20114719; ; ;1;1;1;-53.164677;-70.947281
20120275; ; ;0;0;0;-51.731766;-72.511589
20122298; ; ;-1;0;1;-53.162445;-70.898735
20139771; ; ;9;0;0;-53.152088;-70.887383
20142095; ; ;-1;1;0;-53.137821;-70.88842
20144274; ; ;1;1;1;-53.163376;-70.916656
20155261; ; ;1;0;1;-53.163956;-70.916054
20161233; ; ;9;0;1;-53.166885;-70.947281
20164124; ; ;-1;1;0;-53.147308;-70.927925
20165902;105; ;-1;1;1;-53.153126;-70.916512
20182216; ; ;9;0;1;-53.162968;-70.916374
20183850; ; ;9;0;1;-51.734356;-72.477257
20192930; ; ;-1;0;0;-53.155277;-70.907166
20193074; ; ;9;1;1;-53.164364;-70.915817
20194905; ; ;-1;0;0;-53.151257;-70.904854
20200684;91; ;1;1;1;-51.740101;-72.480927
20215275; ; ;0;0;0;-53.135269;-70.90387
20224736; ; ;9;0;0;-53.127934;-70.87664
20230877;34; ;9;0;1;-51.733826;-72.515388
20235001; ; ;1;0;0;-53.159294;-70.945511
20242291; ; ;9;0;1;-53.157597;-70.908295
20244236; ; ;9;0;0;-53.171394;-70.933182
20244304; ; ;0;1;1;-53.163494;-70.916168
20252794;60;60;1;1;0;-51.73357;-72.509193
20254204; ; ;0;0;0;-53.146778;-70.88308
20255735; ; ;-1;1;1;-53.295597;-70.366859
20258300; ; ;0;1;0;-53.181824;-70.937141
20269839; ; ;9;0;1;-53.155575;-70.903709
20272818; ; ;0;1;0;-53.164608;-70.917519
20283674;110; ;9;0;1;-53.153408;-70.887444
20288633; ; ;-1;1;1;-53.14785;-70.883385
20292117; ; ;9;0;1;-53.13834;-70.908432
20298429; ; ;9;0;1;-53.162708;-70.943909
20298566; ; ;9;1;0;-53.164371;-70.916122
20307600; ; ;0;0;1;-51.727936;-72.493095
20318667; ; ;0;1;0;-53.155029;-70.897789
20326345; ; ;1;0;0;-52.315834;-69.689445
20329127; ; ;0;0;0;-53.127342;-70.914413
20335687; ; ;9;1;0;-53.164272;-70.917496
20336409; ; ;9;1;1;-53.163647;-70.916306
20336454; ; ;9;0;1;-53.146465;-70.930466
20352997; ; ;-1;1;0;-53.166088;-70.909691
20357975; ; ;9;1;0;-53.123795;-70.87323
20362068; ; ;0;1;0;-53.164135;-70.918098
20363138; ; ;1;0;0;-53.16304;-70.917778
20363393; ; ;0;0;0;-53.1339;-70.928383
20363893; ; ;9;1;1;-51.734188;-72.488853
20381009; ; ;9;0;0;-53.213589;-70.648491
20383146; ; ;0;0;0;-53.148354;-70.93158
20385068; ; ;9;0;1;-53.14772;-70.909996
20395797; ; ;9;1;0;-53.14967;-70.899216
20397079; ; ;-1;1;0;-53.16423;-70.917191
20397593; ; ;9;0;1;-53.16362;-70.918228
20409779; ; ;1;0;0;-53.178268;-70.925644
20420930; ; ;9;1;0;-53.159576;-70.931885
20449763; ; ;0;1;0;-53.154087;-70.907341
20464760; ; ;1;0;0;-53.161518;-70.896225
20468049; ; ;-1;0;0;-53.145763;-70.909683
20480879; ; ;0;0;0;-53.136803;-70.924873
20485998; ; ;-1;0;0;-53.083435;-70.884705
20488207;53; ;7;0;0;-53.164597;-70.917213
20490680; ; ;9;1;1;-53.181007;-70.953659
20499755; ; ;1;0;0;-53.140522;-70.899719
20507088; ; ;-1;0;0;-51.739956;-72.480331
20508232; ; ;-1;1;0;-53.123211;-70.883461
20521913;62;62;7;1;0;-53.158478;-70.897423
20522216; ; ;9;1;1;-51.741783;-72.487343
20547255; ; ;9;1;0;-53.131161;-70.915932
20578725; ; ;0;0;1;-53.162003;-70.899071
20583763; ; ;-1;1;1;-51.73632;-72.476341
20595216; ; ;0;0;1;-53.164406;-70.917473
20602061; ; ;-1;0;0;-53.172207;-70.925018
20604140; ; ;-1;1;1;-51.733959;-72.517097
20606433; ; ;0;1;0;-53.151688;-70.890022
20610419; ; ;9;1;1;-53.135475;-70.923523
20617858; ; ;0;1;0;-53.164513;-70.916374
20617859; ; ;0;1;0;-53.154091;-70.899857
20618446; ; ;0;1;0;-53.164436;-70.916115
20624008; ; ;1;1;1;-53.296215;-70.367088
20627525; ; ;9;1;0;-51.734295;-72.485207
20638470; ; ;0;1;0;-53.143147;-70.927208
20645499; ; ;0;0;1;-51.728889;-72.506042
20649521; ; ;-1;1;0;-53.124119;-70.880661
20670959; ; ;0;1;1;-53.145187;-70.912537
20685206; ; ;9;0;1;-51.731953;-72.495201
20708519; ; ;-1;1;0;-53.152149;-70.936066
20709492; ; ;-1;1;0;-53.136578;-70.922539
20729902; ; ;-1;1;0;-53.164452;-70.918327
20732081; ; ;9;1;0;-51.738289;-72.479774
20737482; ; ;-1;1;1;-53.136398;-70.908073
20741112; ; ;7;1;0;-53.128155;-70.879486
20741460; ; ;-1;0;0;-53.294891;-70.370399
20742444; ; ;9;1;0;-53.154682;-70.941902
20743243; ; ;9;1;0;-53.155151;-70.937675
20748851; ; ;9;0;1;-53.163746;-70.918137
20770075; ; ;9;1;1;-51.724819;-72.471657
20800207; ; ;-1;1;1;-52.800678;-70.800163
20807152; ; ;0;0;0;-53.155426;-70.903999
20818827; ; ;9;0;1;-53.156422;-70.941948
20825921; ; ;-1;0;0;-53.164364;-70.916687
20828317;67; ;-1;0;0;-53.160194;-70.889999
20831340; ; ;9;0;1;-53.144779;-70.924614
20846045;120; ;7;0;0;-53.151844;-70.887009
20863372; ; ;1;0;1;-51.740353;-72.48642
20870073; ; ;0;1;0;-53.136753;-70.921143
20880348; ; ;1;0;0;-53.145535;-70.898308
20889648; ; ;0;0;0;-53.16415;-70.914757
20901857; ; ;7;0;0;-53.161301;-70.920563
20901875; ; ;9;1;0;-53.133831;-70.915192
20907335; ; ;-1;1;0;-53.154568;-70.937897
20918421; ; ;9;0;1;-53.136627;-70.921677
20923409; ; ;9;0;1;-53.163143;-70.916969
20930998; ; ;0;0;1;-53.166409;-70.948013
20935061; ; ;-1;0;0;-53.163559;-70.91732
20935807; ; ;-1;0;0;-53.142872;-70.920364
20941505; ; ;-1;1;0;-53.173424;-70.921097
20952603; ; ;1;0;1;-53.164589;-70.91774
20957449; ; ;-1;0;1;-53.150612;-70.907097
20960877; ; ;-1;1;1;-53.163418;-70.917618
20961272; ; ;-1;0;0;-51.731869;-72.501236
20963584;78; ;7;1;1;-53.172749;-70.9487
20976669; ; ;-1;1;0;-53.145782;-70.894264
20985982; ; ;-1;0;0;-53.15369;-70.887085
20990161; ; ;-1;1;0;-53.164257;-70.915894
21001868; ; ;-1;0;0;-53.154682;-70.89019
21008501; ; ;1;1;0;-53.141174;-70.910492
21015247; ; ;9;1;0;-53.138599;-70.892838
21024398; ; ;1;0;0;-53.163017;-70.916222
21026697; ; ;1;0;1;-53.292896;-70.368179
21027290; ; ;-1;0;0;-53.291748;-70.3675
21035331; ; ;9;1;0;-53.16473;-70.936989
21037529; ; ;9;0;0;-53.163021;-70.916527
21044605; ; ;9;1;1;-53.164616;-70.915947
21054028; ; ;7;0;0;-53.163807;-70.916733
21055012; ; ;-1;0;0;-53.16325;-70.915657
21055686; ; ;0;1;0;-53.290966;-70.36692
21061653;50; ;9;0;1;-53.181408;-70.948265
21064899; ; ;-1;0;0;-53.183388;-70.945953
21071182; ; ;0;0;0;-53.150349;-70.9039
21076495; ; ;7;0;0;-53.173454;-70.939651
21079092; ; ;1;1;0;-53.151424;-70.907097
21079684; ; ;1;1;1;-53.163357;-70.918335
21090186; ; ;-1;1;0;-53.162315;-70.940788
21109489; ; ;7;1;0;-53.162964;-70.918182
21111811; ; ;-1;0;1;-53.159748;-70.905373
21117590; ; ;7;1;1;-53.164288;-70.916374
21119778; ; ;9;1;1;-53.153454;-70.926453
21130575; ; ;1;1;0;-53.150551;-70.88781
21135931; ; ;0;0;0;-53.141796;-70.901566
21136864; ; ;9;0;1;-53.146904;-70.943176
21137617; ; ;-1;1;0;-53.163662;-70.916939
21145972; ; ;-1;0;1;-51.732552;-72.484512
21159572; ; ;-1;1;0;-53.164349;-70.915863
21170612; ; ;9;1;0;-53.057415;-70.859428
21179189; ; ;0;1;0;-53.164154;-70.916306
21184112; ; ;-1;1;0;-53.135952;-70.895172
21197508; ; ;9;1;0;-53.16996;-70.944572
21198141;54;54;-1;0;0;-53.164703;-70.915962
21210742; ; ;1;1;1;-53.163261;-70.916771
21211846; ; ;-1;1;0;-53.166588;-70.942474
21230114; ; ;-1;1;0;-53.164577;-70.918236
21240568; ; ;-1;0;0;-53.151814;-70.92942
21270612; ; ;9;0;1;-51.722446;-72.486618
21276625; ; ;9;1;1;-53.163548;-70.918228
21278892; ; ;-1;1;0;-53.163364;-70.916298
21288121; ; ;-1;0;0;-51.724869;-72.501579
21306439; ; ;-1;0;0;-52.798267;-71.31794
21307142; ; ;0;1;1;-53.146172;-70.885551
21310163; ; ;9;1;0;-53.145424;-70.884781
21311606; ; ;-1;0;1;-53.154163;-70.910507
21312525; ; ;-1;0;0;-53.163734;-70.917931
21317831; ; ;-1;0;0;-53.131981;-70.916618
21321392; ; ;1;0;0;-53.13681;-70.886528
21329607; ; ;-1;0;0;-53.168438;-70.914749
21342505; ; ;1;1;0;-53.135288;-70.9039
21355182; ; ;-1;1;1;-53.156853;-70.902542
21358798; ; ;1;1;0;-53.137432;-70.92157
21361344;89; ;9;0;1;-51.739044;-72.485977
21362376; ; ;1;1;0;-53.137028;-70.917145
21366622; ; ;-1;1;1;-51.733898;-72.503792
21366661; ; ;-1;1;0;-53.1633;-70.915619
21370294; ; ;7;0;0;-53.173195;-70.923271
21373427; ; ;0;0;0;-53.180317;-70.934753
21377930; ; ;-1;0;0;-53.134113;-70.926399
21381784; ; ;9;1;1;-53.161716;-70.900459
21384527; ; ;-1;0;1;-53.164185;-70.916595
21384612;94; ;7;1;0;-53.171177;-70.920441
21396988; ; ;9;1;0;-53.143089;-70.898781
21397175; ; ;-1;1;0;-53.147099;-70.919907
21399221; ; ;-1;1;0;-53.164703;-70.917976
21402377; ; ;-1;1;0;-53.15284;-70.887207
21405643; ; ;7;0;0;-53.140587;-70.89463
21406234; ; ;-1;0;1;-51.723862;-72.486961
21421586; ; ;0;0;1;-51.731224;-72.51062
21426614; ; ;0;1;0;-53.164585;-70.915924
21434995; ; ;-1;0;1;-51.727512;-72.493767
21444750; ; ;-1;0;0;-53.162941;-70.916809
21450508; ; ;1;1;0;-53.143108;-70.907478
21451501; ; ;-1;1;0;-53.164204;-70.917297
21451777; ; ;-1;0;0;-53.13937;-70.915535
21468518; ; ;9;0;1;-53.15807;-70.918182
21474270; ; ;9;0;1;-53.156086;-70.942253
21488561; ; ;9;0;1;-53.161129;-70.899094
21495106; ; ;9;1;1;-53.165733;-70.921448
21506327; ; ;-1;1;0;-53.164513;-70.917625
21516567; ; ;9;0;1;-53.171692;-70.920158
21545043; ; ;-1;1;1;-53.163589;-70.917427
21546704; ; ;9;1;1;-53.1534;-70.935471
21560866; ; ;1;0;0;-53.156685;-70.921402
21563345; ; ;9;1;0;-53.162117;-70.89888
21570179; ; ;-1;0;0;-53.164318;-70.917145
21579350; ; ;0;1;0;-53.156776;-70.927414
21580631;121;121;0;0;0;-53.163757;-70.915863
21601897; ; ;0;1;0;-53.164379;-70.917221
21604454; ; ;-1;1;0;-53.145271;-70.90332
21608093; ; ;9;1;1;-51.740089;-72.489029
21615551;147; ;9;1;1;-53.150223;-70.925682
21616403; ; ;-1;1;0;-53.162685;-70.940834
21618317; ; ;9;0;0;-51.740082;-72.486778
21620123; ; ;9;0;1;-53.145615;-70.94278
21629377; ; ;0;1;0;-53.174492;-70.93116
21638092; ; ;1;0;1;-53.295486;-70.366928
21650122; ; ;-1;0;0;-53.160908;-70.914368
21650782; ; ;0;1;0;-53.158733;-70.913406
21673768; ; ;9;1;0;-53.166294;-70.937569
21676973; ; ;-1;0;1;-51.729618;-72.495636
21681468; ; ;7;0;0;-53.149548;-70.900452
21693400; ; ;-1;0;0;-53.164238;-70.916641
21701579; ; ;0;1;0;-53.156319;-70.941742
21727334; ; ;-1;1;0;-53.163921;-70.918114
21730651; ; ;-1;1;1;-53.163574;-70.917183
21733529; ; ;-1;1;0;-53.14426;-70.882187
21738609; ; ;0;0;0;-53.296577;-70.366615
21746621; ; ;0;0;0;-53.295868;-70.36338
21751466; ; ;0;0;0;-51.732098;-72.491898
21753250; ; ;9;0;1;-51.735706;-72.477791
21754845; ; ;0;1;0;-53.164516;-70.916695
21757366;120; ;-1;1;0;-53.164608;-70.907379
21762841; ; ;0;1;0;-53.171124;-70.921074
21771899; ; ;-1;1;1;-53.150875;-70.915924
21795846; ; ;7;1;1;-53.164387;-70.915924
21810524; ; ;7;1;0;-53.15274;-70.892357
21814353; ; ;-1;1;0;-53.172577;-70.939415
21816432; ; ;-1;0;0;-53.146832;-70.899948
21826068; ; ;0;1;0;-53.164223;-70.918098
21838972; ; ;9;1;1;-53.154858;-70.920074
21839540; ; ;-1;1;0;-53.156528;-70.892761
21849458; ; ;9;1;1;-53.133747;-70.927315
21866159; ; ;1;0;1;-53.175533;-70.928169
21868298; ; ;1;0;0;-53.162434;-70.896126
21888073; ; ;9;1;0;-51.734451;-72.506409
21902226; ; ;9;0;1;-53.293869;-70.370163
21909099; ; ;1;1;1;-53.164543;-70.916283
21909103; ; ;0;0;0;-53.163101;-70.915581
21922899; ; ;-1;1;0;-53.154663;-70.916046
21929698;133; ;9;0;1;-51.7332;-72.479622
21941363; ; ;-1;0;0;-53.167473;-70.929115
21988950; ; ;0;0;0;-53.143486;-70.917473
22013095; ; ;9;0;1;-53.16296;-70.918434
22014807; ; ;9;0;0;-53.163898;-70.916542
22017637; ; ;7;0;0;-53.159325;-70.904953
22022807; ; ;9;1;1;-53.164063;-70.917755
22024808; ; ;0;0;0;-53.163593;-70.918144
22057694; ; ;1;1;0;-53.164528;-70.918076
22065655; ; ;0;0;1;-53.163036;-70.916229
22083827; ; ;-1;1;0;-53.156101;-70.900398
22102090; ; ;-1;1;0;-53.16114;-70.897438
22103550;55; ;-1;1;1;-53.156239;-70.93924
22113060;140; ;9;0;0;-53.172523;-70.939728
22116799;98;98;0;1;0;-53.29493;-70.365562
22122201; ; ;1;0;0;-53.172771;-70.938423
22125500; ; ;9;1;0;-53.156765;-70.93206
22126411; ; ;7;0;0;-53.127743;-70.869698
22144745; ; ;1;0;0;-53.163364;-70.917328
22160270; ; ;9;1;0;-53.163841;-70.916374
22162019; ; ;0;1;0;-53.169518;-70.934845
22163282; ; ;1;0;0;-53.183922;-70.945938
22180832; ; ;9;1;1;-53.157745;-70.899086
22187925;95;95;0;1;1;-53.164204;-70.915741
22190278; ; ;-1;1;0;-53.163429;-70.917412
22193344; ; ;9;0;0;-53.163818;-70.918022
22213762; ; ;-1;1;0;-53.164722;-70.916183
22214139; ; ;1;1;1;-53.163155;-70.915855
22231506; ; ;0;0;0;-53.145866;-70.932838
22239149; ; ;-1;0;0;-53.154266;-70.907417
22243844; ; ;-1;0;0;-53.125751;-70.882561
22258442; ; ;-1;0;0;-53.164188;-70.918289
22258536; ; ;-1;1;0;-53.139446;-70.930191
22267800; ; ;1;1;0;-53.163528;-70.915825
22277479; ; ;9;1;1;-53.162987;-70.916954
22277674; ; ;0;1;0;-53.165928;-70.903595
22289952; ; ;-1;1;0;-53.160915;-70.896301
22299080; ; ;0;0;0;-53.144756;-70.883934
22299333; ; ;-1;0;0;-54.933449;-67.61731
22316254; ; ;0;1;0;-51.722984;-72.493103
22317715; ; ;1;1;0;-53.181446;-70.948807
22326243;89; ;7;1;1;-51.739185;-72.485481
22327839; ; ;9;1;1;-53.162262;-70.945953
22329791; ; ;-1;0;0;-53.14637;-70.904816
22336456;144; ;7;0;0;-53.164429;-70.915726
22339715;45; ;9;1;1;-51.732567;-72.516045
22340226; ; ;-1;0;0;-53.173672;-70.939392
22355460; ; ;1;0;0;-53.163918;-70.917198
22358169; ; ;9;0;0;-53.163113;-70.917755
22365639; ; ;-1;1;0;-53.164448;-70.916382
22373774; ; ;9;0;1;-51.72617;-72.497673
22375474; ; ;9;0;0;-53.136139;-70.906509
22378500; ; ;9;0;1;-53.163837;-70.918312
22379246; ; ;0;0;1;-53.161255;-70.91748
22385267; ; ;9;1;0;-53.176453;-70.945778
22389611; ; ;9;0;0;-53.134808;-70.926605
22392071; ; ;0;1;1;-53.156616;-70.895653
22397476; ; ;1;1;0;-53.156578;-70.893394
22398004; ; ;-1;0;0;-53.162952;-70.9179
22402442; ; ;1;1;1;-53.156075;-70.923279
22411799; ; ;0;0;0;-53.145634;-70.918983
22445485; ; ;-1;1;0;-53.164196;-70.916313
22454638; ; ;-1;1;1;-53.142105;-70.907562
22458655; ; ;1;0;0;-53.145535;-70.900314
22467170; ; ;-1;1;0;-53.295444;-70.365837
22476378; ; ;1;1;0;-53.166813;-70.93634
22478770; ; ;9;0;1;-51.727776;-72.482803
22493836; ; ;-1;1;0;-52.717041;-69.251251
22497446; ; ;1;1;1;-53.153198;-70.914543
22508321; ; ;-1;1;0;-53.129429;-70.867332
22512451; ; ;-1;0;0;-53.155182;-70.93705
22512737; ; ;9;1;1;-53.155689;-70.932709
22514171; ; ;-1;1;0;-53.156658;-70.887527
22532213; ; ;9;0;1;-51.740028;-72.484871
22537510; ; ;9;0;1;-53.164318;-70.917572
22543481; ; ;9;1;0;-53.163109;-70.917267
22545852; ; ;9;1;0;-53.13689;-70.926491
22564136; ; ;0;1;0;-53.161133;-70.922325
22569094; ; ;-1;0;0;-53.163216;-70.917923
22581905; ; ;-1;1;0;-53.156162;-70.900047
22592748; ; ;1;1;0;-53.163994;-70.91729
22593353; ; ;1;1;0;-54.294758;-69.16626
22609872; ; ;-1;0;0;-53.162975;-70.916634
22610987; ; ;-1;0;1;-51.739872;-72.487152
22611768; ; ;-1;1;1;-51.740089;-72.487404
22615576; ; ;7;1;1;-53.164585;-70.91684
22617889; ; ;-1;0;0;-53.166698;-70.914711
22625740;158;158;9;1;0;-53.161362;-70.925407
22632747; ; ;1;0;1;-53.163292;-70.916252
22646492; ; ;-1;0;0;-53.159;-70.894012
22647282; ; ;1;0;1;-53.142719;-70.934654
22648296; ; ;-1;0;1;-53.164005;-70.916496
22655197; ; ;9;1;0;-53.151333;-70.903549
22659689; ; ;9;0;1;-51.738617;-72.481461
22666506; ; ;9;0;0;-53.156807;-70.908531
22668043; ; ;1;1;0;-53.155418;-70.900284
22671724; ; ;-1;1;1;-51.726681;-72.488564
22687128; ; ;9;1;1;-53.2952;-70.366188
22688102; ; ;1;0;0;-53.156628;-70.927612
22690165;57; ;-1;1;0;-53.161411;-70.943527
22692062; ; ;-1;1;0;-53.163189;-70.916153
22703694; ; ;9;1;1;-51.733849;-72.517723
22704602; ; ;-1;0;0;-51.734253;-72.485794
22717407; ; ;1;1;0;-53.137886;-70.902817
22721856; ; ;-1;1;0;-53.163521;-70.91655
22740741; ; ;0;1;0;-53.1362;-70.894135
22747658; ; ;9;1;1;-51.727119;-72.506592
22755760;63; ;-1;0;1;-53.16468;-70.938148
22755855; ; ;9;1;0;-53.164047;-70.917313
22761564;117; ;1;1;1;-53.164574;-70.917992
22764007; ; ;1;0;0;-53.163761;-70.916611
22765529;116; ;0;1;0;-53.164032;-70.915695
22766384; ; ;-1;0;0;-53.134293;-70.889427
22778742; ; ;-1;0;0;-53.138252;-70.91642
22787565;3; ;9;0;1;-51.731186;-72.487244
22800406; ; ;-1;1;0;-53.140339;-70.896492
22801874;92; ;-1;0;0;-51.729198;-72.506622
22805095; ; ;-1;0;0;-53.164047;-70.916023
22812833; ; ;9;1;0;-53.163166;-70.918007
22813723; ; ;1;0;0;-53.157707;-70.900406
22815938; ; ;-1;0;1;-51.729958;-72.497925
22821612; ; ;0;0;1;-53.151257;-70.8993
22828400; ; ;0;1;0;-53.169018;-70.939262
22832905; ; ;-1;1;0;-53.164352;-70.91658
22859606; ; ;0;1;0;-51.733822;-72.485664
22861215;126;126;-1;0;0;-53.161762;-70.913597
22864488; ; ;9;0;0;-53.17115;-70.933464
22867019; ; ;9;1;1;-53.152218;-70.944176
22869416;71; ;7;1;1;-53.163769;-70.915611
22874703; ; ;9;0;1;-53.163044;-70.918045
22884281; ; ;1;1;0;-53.163502;-70.917679
22886501; ; ;9;1;0;-53.138092;-70.920074
22888854; ; ;9;1;1;-53.164165;-70.916908
22893142; ; ;0;0;0;-53.163128;-70.915733
22893500; ; ;-1;0;0;-53.183834;-70.935677
22896312; ; ;1;0;0;-53.161667;-70.935356
22901530; ; ;-1;0;0;-51.228069;-72.971199
22929502; ; ;7;0;1;-53.15247;-70.936333
22941095; ; ;9;0;0;-53.136452;-70.92662
22941802; ; ;9;0;1;-53.160915;-70.92778
22942342; ; ;7;0;0;-51.730953;-72.499908
22963192; ; ;-1;1;0;-53.163643;-70.917023
22965202;128;128;9;0;0;-53.163822;-70.916992
22970576; ; ;9;0;1;-51.73988;-72.489258
22993632; ; ;9;0;1;-53.161285;-70.940742
22995537;15; ;0;0;1;-53.294498;-70.371399
22999769;129; ;1;1;0;-53.158649;-70.901245
23007431; ; ;-1;0;0;-53.163563;-70.920479
23011922; ; ;-1;0;1;-53.296482;-70.367424
23017511; ; ;0;1;0;-53.148327;-70.906105
23030988; ; ;-1;0;0;-51.730705;-72.466599
23033158; ; ;0;0;0;-53.164364;-70.918411
23041264; ; ;9;0;0;-53.146671;-70.910599
23062748; ; ;9;0;0;-53.133255;-70.915451
23071950; ; ;9;1;1;-53.163063;-70.916748
23077216; ; ;-1;0;0;-53.173565;-70.94326
23085790; ; ;-1;0;0;-53.141579;-70.928833
23095607; ; ;9;1;1;-53.146496;-70.910538
23098650; ; ;-1;1;0;-53.163193;-70.918564
23101311;103; ;9;1;0;-53.162991;-70.916725
23102020; ; ;9;0;0;-51.73344;-72.517532
23130527; ; ;7;1;0;-53.1563;-70.895729
23135672;63; ;9;1;1;-53.163624;-70.937477
23141809; ; ;-1;1;0;-53.163742;-70.915833
