mrun;rbd;nivel;cod_ense;cod_grado;preferencia_postulante;agregada_por_continuidad;tipo_prioridad;loteria_original;loteria_ordenada
21771899;8458;-1;10;4;3;0;7;175;179
21771899;24307;-1;10;4;4;0;7;149;175
21771899;24338;-1;10;4;1;0;7;68;74
21795846;8438;7;110;7;4;1;1; ;1
21795846;8455;7;110;7;2;0;4;26;12
21795846;8457;7;110;7;1;0;7;3;4
21795846;24307;7;110;7;3;0;7;20;27
21810524;8438;7;110;7;2;0;1;5;9
21810524;24307;7;110;7;1;0;2;27;5
21814353;24305;-1;10;4;1;0;7;72;84
21814353;24307;-1;10;4;2;0;7;51;81
21814353;24311;-1;10;4;3;0;7;32;35
21816432;11680;-1;10;4;1;0;2;219;14
21816432;24307;-1;10;4;2;0;7;444;449
21826068;8475;0;10;5;1;0;7;24;24
21826068;16895;0;10;5;2;0;7;2;6
21838972;8424;9;310;1;1;0;7;311;314
21838972;8457;9;310;1;3;0;7;125;129
21838972;24307;9;310;1;2;0;7;6;22
21838972;24316;9;310;1;4;0;7;101;104
21839540;8438;-1;10;4;2;0;2;17;3
21839540;8457;-1;10;4;1;0;7;30;37
21839540;24307;-1;10;4;3;0;7;27;61
21849458;8424;9;310;1;4;0;7;326;329
21849458;8425;9;310;1;3;0;7;141;152
21849458;8457;9;310;1;1;0;7;27;40
21849458;24316;9;310;1;2;0;7;154;156
21866159;8412;1;110;1;1;0;7;5;6
21866159;8415;1;110;1;2;0;7;8;11
21868298;8434;1;110;1;1;0;7;16;24
21868298;8438;1;110;1;3;0;7;16;23
21868298;24302;1;110;1;2;0;7;3;6
21888073;8421;9;310;1;3;0;7;81;81
21888073;8422;9;310;1;2;0;7;7;10
21888073;24317;9;310;1;1;0;7;10;10
21902226;8474;9;310;1;1;0;7;42;44
21902226;24329;9;310;1;2;0;7;63;73
21909099;8438;1;110;1;2;0;7;19;26
21909099;8439;1;110;1;5;0;7;34;41
21909099;8442;1;110;1;1;0;7;41;53
21909099;8457;1;110;1;4;0;7;7;15
21909099;24307;1;110;1;3;0;7;183;184
21909103;8444;0;10;5;2;0;7;6;23
21909103;8454;0;10;5;1;0;7;33;38
21909103;11687;0;10;5;3;0;7;9;10
21922899;8437;-1;10;4;1;0;2;10;2
21922899;8439;-1;10;4;2;0;7;75;75
21929698;8411;9;310;1;2;0;7;68;72
21929698;24300;9;310;1;1;0;2;137;7
21941363;8436;-1;10;4;2;0;2;31;3
21941363;24307;-1;10;4;1;0;7;349;360
21941363;24313;-1;10;4;3;0;7;20;32
21988950;11678;0;10;5;3;0;7;58;59
21988950;11680;0;10;5;1;0;2;68;3
21988950;24338;0;10;5;2;0;7;78;83
22013095;8424;9;310;1;2;0;7;293;297
22013095;8425;9;310;1;1;0;7;289;291
22013095;8427;9;310;1;5;0;7;85;90
22013095;8429;9;310;1;3;0;7;255;259
22013095;24316;9;310;1;4;0;7;191;192
22014807;8424;9;310;1;4;0;7;221;226
22014807;8425;9;310;1;5;0;7;284;287
22014807;8427;9;310;1;1;0;7;213;214
22014807;8430;9;310;1;3;0;7;45;46
22014807;24316;9;310;1;2;0;7;2;26
22017637;8424;7;110;7;1;0;7;33;34
22017637;8433;7;110;7;4;1;1; ;8
22017637;8438;7;110;7;2;0;7;2;10
22017637;24311;7;110;7;3;0;7;3;3
22022807;8425;9;310;1;1;0;7;135;146
22022807;8427;9;310;1;5;0;4;24;19
22022807;8430;9;310;1;2;0;7;93;94
22022807;8455;9;310;1;3;0;7;38;44
22022807;24338;9;310;1;4;0;7;14;18
22024808;11680;0;10;5;1;0;7;48;67
22024808;24307;0;10;5;2;0;7;227;228
22057694;8455;1;110;1;2;0;7;13;28
22057694;11680;1;110;1;3;0;7;38;46
22057694;24305;1;110;1;4;0;7;46;47
22057694;24307;1;110;1;5;0;7;90;95
22057694;24313;1;110;1;6;0;7;25;32
22057694;24327;1;110;1;1;0;7;17;46
22065655;8454;0;10;5;4;0;4;15;6
22065655;8458;0;10;5;3;0;7;32;37
22065655;24305;0;10;5;1;0;4;56;8
22065655;24318;0;10;5;2;0;7;15;17
22083827;24307;-1;10;4;2;0;7;181;203
22083827;24338;-1;10;4;1;0;2;78;6
22102090;8479;-1;10;4;1;0;7;2;4
22103550;8458;-1;10;4;2;0;7;89;101
22103550;24318;-1;10;4;1;0;7;45;60
22113060;8429;9;310;1;1;0;7;54;62
22113060;8430;9;310;1;3;0;7;100;101
22113060;8454;9;310;1;2;0;7;99;114
22116799;8475;0;10;5;1;0;7;21;23
22116799;16895;0;10;5;2;0;7;9;13
22122201;8454;1;110;1;2;0;7;1;11
22122201;24307;1;110;1;3;0;7;139;142
22122201;24329;1;110;1;1;0;2;6;5
22125500;8424;9;310;1;2;0;7;310;313
22125500;8425;9;310;1;3;0;7;13;49
22125500;8427;9;310;1;6;0;7;29;40
22125500;8429;9;310;1;1;0;7;16;25
22125500;8430;9;310;1;4;0;7;34;35
22125500;24307;9;310;1;5;0;7;39;54
22126411;24307;7;110;7;4;0;7;51;53
22126411;24313;7;110;7;2;0;1;12;9
22126411;24327;7;110;7;3;0;7;61;62
22126411;24329;7;110;7;1;0;7;20;23
22144745;11680;1;110;1;2;0;7;99;100
22144745;24305;1;110;1;3;0;7;13;14
22144745;24311;1;110;1;4;0;7;51;53
22144745;24319;1;110;1;1;0;7;22;32
22144745;24329;1;110;1;5;0;7;45;47
22160270;8424;9;310;1;6;0;7;35;43
22160270;8429;9;310;1;5;0;7;79;87
22160270;11680;9;310;1;3;0;7;89;89
22160270;24307;9;310;1;2;0;7;224;237
22160270;24319;9;310;1;4;0;7;76;78
22160270;24327;9;310;1;1;0;7;92;103
22162019;8434;0;10;5;2;0;7;12;17
22162019;8455;0;10;5;4;0;7;77;87
22162019;8457;0;10;5;5;0;7;24;61
22162019;8458;0;10;5;3;0;7;33;38
22162019;24307;0;10;5;1;0;7;237;238
22163282;24307;1;110;1;2;0;7;141;144
22163282;24319;1;110;1;1;0;2;68;8
22163282;24327;1;110;1;3;0;7;85;97
22163282;24329;1;110;1;4;0;7;15;24
22180832;8424;9;310;1;1;0;7;121;128
22180832;8429;9;310;1;2;0;7;50;58
22180832;8430;9;310;1;3;0;7;113;114
22180832;24307;9;310;1;4;0;7;233;246
22187925;8442;0;10;5;2;0;4;12;11
22187925;24307;0;10;5;1;0;4;54;16
22187925;24313;0;10;5;3;0;7;49;52
22190278;8439;-1;10;4;1;0;2;42;7
22190278;8441;-1;10;4;2;0;7;18;33
22193344;8424;9;310;1;1;0;7;275;279
22193344;8425;9;310;1;3;0;7;87;99
22193344;24327;9;310;1;2;0;7;219;225
22213762;8457;-1;10;4;3;0;7;138;140
22213762;8458;-1;10;4;1;0;2;113;16
22213762;24305;-1;10;4;4;0;7;8;29
22213762;24307;-1;10;4;2;0;7;72;102
22214139;8434;1;110;1;4;0;7;20;28
22214139;8435;1;110;1;3;0;1;18;4
22214139;8458;1;110;1;1;0;7;83;86
22214139;24302;1;110;1;5;0;7;4;7
22214139;24318;1;110;1;2;0;7;34;43
22231506;8439;0;10;5;5;0;7;19;21
22231506;11678;0;10;5;6;0;7;56;57
22231506;11680;0;10;5;1;0;7;75;91
22231506;24305;0;10;5;3;0;7;62;65
22231506;24307;0;10;5;2;0;7;87;92
22231506;24311;0;10;5;7;0;7;5;12
22231506;24338;0;10;5;4;0;7;51;56
22239149;8438;-1;10;4;3;0;7;67;67
22239149;11680;-1;10;4;2;0;7;145;153
22239149;24302;-1;10;4;6;0;7;66;67
22239149;24305;-1;10;4;5;0;7;128;136
22239149;24307;-1;10;4;4;0;7;48;78
22239149;24338;-1;10;4;1;0;7;80;85
22243844;24307;-1;10;4;2;0;7;65;95
22243844;24313;-1;10;4;1;0;7;76;81
22258442;8454;-1;10;4;2;0;7;90;92
22258442;8458;-1;10;4;1;0;2;40;7
22258536;8433;-1;10;4;5;0;7;22;28
22258536;8439;-1;10;4;4;0;7;48;49
22258536;8442;-1;10;4;2;0;7;111;113
22258536;24307;-1;10;4;1;0;7;158;183
22258536;24313;-1;10;4;3;0;7;7;24
22267800;8442;1;110;1;6;1;1; ;11
22267800;8455;1;110;1;3;0;7;45;49
22267800;8457;1;110;1;2;0;7;34;40
22267800;8458;1;110;1;4;0;7;85;88
22267800;24307;1;110;1;1;0;7;136;139
22267800;24327;1;110;1;5;0;7;36;61
22277479;8424;9;310;1;1;0;7;198;204
22277479;8425;9;310;1;3;0;4;6;19
22277479;8427;9;310;1;2;0;7;188;190
22277479;8429;9;310;1;4;0;7;264;268
22277479;24307;9;310;1;6;0;7;274;284
22277479;24316;9;310;1;5;0;7;240;241
22277479;24327;9;310;1;7;0;7;122;131
22277674;8455;0;10;5;1;0;7;47;61
22277674;8457;0;10;5;2;0;1;87;34
22277674;11680;0;10;5;4;0;7;160;161
22277674;24307;0;10;5;3;0;7;102;106
22289952;8483;-1;10;4;1;0;7;20;20
22289952;24307;-1;10;4;2;0;7;446;450
22299080;11680;0;10;5;1;0;7;137;140
22299080;24305;0;10;5;2;0;7;38;44
22299333;8452;-1;10;4;2;0;7;3;5
22299333;8483;-1;10;4;1;0;7;16;17
22316254;8412;0;10;5;1;0;7;33;33
22316254;8413;0;10;5;3;0;7;14;14
22316254;8415;0;10;5;2;0;7;6;7
22316254;8441;0;10;5;4;1;1; ;1
22317715;8455;1;110;1;6;0;7;42;46
22317715;11680;1;110;1;7;0;7;116;116
22317715;24305;1;110;1;2;0;7;42;43
22317715;24307;1;110;1;4;0;7;153;155
22317715;24319;1;110;1;5;0;7;69;72
22317715;24327;1;110;1;1;0;7;5;36
22317715;24338;1;110;1;3;0;7;66;66
22326243;8412;7;110;7;4;0;6;5;3
22326243;8415;7;110;7;5;0;7;3;3
22326243;8421;7;110;7;2;0;1;6;3
22326243;8422;7;110;7;3;0;7;2;2
22326243;24317;7;110;7;1;0;2;4;2
22327839;8424;9;310;1;7;0;7;273;277
22327839;8455;9;310;1;3;0;7;6;14
22327839;8457;9;310;1;6;0;7;77;83
22327839;11678;9;310;1;4;0;7;8;17
22327839;24305;9;310;1;5;0;7;31;34
22327839;24307;9;310;1;1;0;7;313;323
22327839;24327;9;310;1;2;0;7;268;272
22329791;8454;-1;10;4;1;0;7;105;107
22329791;24307;-1;10;4;2;0;7;481;481
22336456;8442;7;110;7;2;0;7;9;17
22336456;24313;7;110;7;1;0;7;2;14
22339715;8421;9;310;1;1;0;2;40;2
22339715;8422;9;310;1;2;0;1;9;3
22340226;8434;-1;10;4;3;0;7;14;20
22340226;8438;-1;10;4;2;0;7;12;18
22340226;8448;-1;10;4;1;0;7;6;7
22355460;8448;1;110;1;1;0;2;4;3
22355460;24302;1;110;1;2;0;7;19;21
22358169;24305;9;310;1;2;0;7;75;78
22358169;24319;9;310;1;3;0;7;56;58
22358169;24327;9;310;1;1;0;7;293;295
22358169;24329;9;310;1;4;1;1; ;1
22365639;8442;-1;10;4;2;0;2;64;6
22365639;24307;-1;10;4;1;0;7;339;351
22373774;8411;9;310;1;1;0;7;77;80
22373774;24317;9;310;1;2;0;7;9;9
22375474;8424;9;310;1;1;0;2;109;3
22375474;8429;9;310;1;3;0;7;55;63
22375474;24307;9;310;1;2;0;7;59;74
22378500;8424;9;310;1;2;0;7;277;281
22378500;8425;9;310;1;1;0;7;218;224
22378500;8427;9;310;1;3;0;4;2;7
22378500;24307;9;310;1;4;0;7;265;276
22379246;8433;0;10;5;1;0;7;11;16
22379246;8441;0;10;5;3;0;7;10;14
22379246;8458;0;10;5;2;0;7;14;24
22385267;8424;9;310;1;3;0;7;193;199
22385267;8425;9;310;1;1;0;7;219;225
22385267;8430;9;310;1;2;0;7;69;70
22385267;24307;9;310;1;4;0;7;73;88
22389611;8424;9;310;1;5;0;7;129;136
22389611;8429;9;310;1;4;0;7;52;60
22389611;8430;9;310;1;3;0;7;89;90
22389611;8454;9;310;1;2;0;7;145;156
22389611;24307;9;310;1;1;0;7;141;155
22392071;8455;0;10;5;1;0;4;106;22
22392071;8457;0;10;5;2;0;1;2;5
22397476;8455;1;110;1;1;0;7;65;67
22397476;8457;1;110;1;2;0;7;27;33
22397476;24307;1;110;1;3;0;7;56;63
22397476;24313;1;110;1;4;1;1; ;5
22398004;24305;-1;10;4;1;0;7;207;208
22398004;24311;-1;10;4;2;0;7;54;57
22402442;8435;1;110;1;2;0;7;1;7
22402442;8458;1;110;1;1;0;7;46;54
22402442;24307;1;110;1;3;0;7;166;167
22411799;8444;0;10;5;1;0;5;37;20
22411799;24305;0;10;5;2;0;7;2;11
22445485;11680;-1;10;4;1;0;7;49;66
22445485;24305;-1;10;4;3;0;7;94;103
22445485;24307;-1;10;4;2;0;7;456;457
22454638;8439;-1;10;4;2;0;4;10;11
22454638;8442;-1;10;4;3;0;7;126;128
22454638;24334;-1;10;4;1;0;7;39;39
22458655;24307;1;110;1;3;0;7;151;153
22458655;24319;1;110;1;1;0;7;44;50
22458655;24327;1;110;1;2;0;7;27;53
22467170;8475;-1;10;4;2;0;7;20;25
22467170;16895;-1;10;4;1;0;7;22;23
22476378;8458;1;110;1;3;0;7;79;83
22476378;24307;1;110;1;2;0;7;120;123
22476378;24318;1;110;1;4;1;1; ;4
22476378;24327;1;110;1;1;0;7;21;49
22478770;8411;9;310;1;1;0;4;1;10
22478770;24300;9;310;1;2;0;7;70;76
22493836;8479;-1;10;4;1;0;2;3;1
22497446;8442;1;110;1;3;0;7;14;31
22497446;24302;1;110;1;2;0;1;2;2
22497446;24307;1;110;1;1;0;7;71;77
22508321;24307;-1;10;4;2;0;7;330;343
22508321;24313;-1;10;4;1;0;7;27;39
22512451;8454;-1;10;4;2;0;7;89;91
22512451;8458;-1;10;4;1;0;2;38;6
22512451;24307;-1;10;4;3;0;7;337;349
22512737;8425;9;310;1;1;0;7;117;128
22512737;24307;9;310;1;2;0;7;109;123
22514171;24307;-1;10;4;1;0;7;222;240
22514171;24334;-1;10;4;2;0;7;27;27
22514171;24338;-1;10;4;3;0;7;37;47
22532213;8411;9;310;1;1;0;4;21;22
22532213;8421;9;310;1;2;0;7;80;80
22532213;24300;9;310;1;3;0;7;60;67
22537510;8454;9;310;1;5;0;7;65;80
22537510;24305;9;310;1;1;0;7;65;68
22537510;24307;9;310;1;2;0;7;216;229
22537510;24319;9;310;1;3;0;7;55;57
22537510;24327;9;310;1;4;0;7;166;172
22543481;24307;9;310;1;2;0;7;288;298
22543481;24327;9;310;1;1;0;2;271;10
22545852;8424;9;310;1;4;0;7;333;336
22545852;8429;9;310;1;6;0;7;257;261
22545852;24305;9;310;1;5;0;7;28;32
22545852;24307;9;310;1;2;0;7;261;273
22545852;24319;9;310;1;3;0;7;109;111
22545852;24327;9;310;1;1;0;7;90;101
22564136;8435;0;10;5;2;0;7;10;11
22564136;8438;0;10;5;1;0;1;13;1
22564136;8442;0;10;5;4;0;7;8;20
22564136;24302;0;10;5;5;0;7;15;20
22564136;24318;0;10;5;3;0;7;25;27
22569094;8442;-1;10;4;1;0;2;83;7
22569094;8454;-1;10;4;3;0;7;131;132
22569094;24307;-1;10;4;2;0;7;286;300
22581905;8457;-1;10;4;2;0;7;173;175
22581905;24307;-1;10;4;1;0;7;210;230
22592748;11678;1;110;1;3;0;7;20;27
22592748;11680;1;110;1;1;0;7;52;57
22592748;24319;1;110;1;2;0;7;50;54
22593353;8482;1;110;1;1;0;7;1;2
22609872;8454;-1;10;4;1;0;2;62;2
22609872;24329;-1;10;4;2;0;7;52;58
22610987;8412;-1;10;4;1;0;7;112;115
22610987;8421;-1;10;4;2;0;7;79;83
22611768;8412;-1;10;4;1;0;7;118;121
22611768;8422;-1;10;4;2;0;4;7;10
22615576;8457;7;110;7;3;0;7;22;23
22615576;24307;7;110;7;2;0;7;69;70
22615576;24313;7;110;7;4;0;1;13;10
22615576;24327;7;110;7;1;0;7;57;58
22617889;8433;-1;10;4;2;0;7;53;54
22617889;24305;-1;10;4;3;0;7;126;134
22617889;24329;-1;10;4;1;0;7;1;24
22625740;8457;9;310;1;3;0;7;3;19
22625740;11678;9;310;1;4;0;7;32;38
22625740;24307;9;310;1;1;0;7;65;80
22625740;24327;9;310;1;2;0;7;215;221
22632747;8454;1;110;1;7;0;7;54;60
22632747;11678;1;110;1;4;0;4;13;8
22632747;11680;1;110;1;2;0;4;41;4
22632747;24307;1;110;1;3;0;7;92;97
22632747;24319;1;110;1;5;0;4;14;14
22632747;24329;1;110;1;6;0;4;16;9
22632747;24338;1;110;1;1;0;7;69;69
22646492;8454;-1;10;4;4;0;7;104;106
22646492;24305;-1;10;4;3;0;7;81;92
22646492;24311;-1;10;4;2;0;7;58;61
22646492;24329;-1;10;4;1;0;7;38;46
22647282;8436;1;110;1;3;0;7;17;19
22647282;8437;1;110;1;9;0;7;7;9
22647282;8454;1;110;1;8;0;7;36;44
22647282;8458;1;110;1;6;0;7;17;27
22647282;24302;1;110;1;2;0;7;8;10
22647282;24307;1;110;1;4;0;7;95;99
22647282;24318;1;110;1;1;0;7;40;49
22647282;24329;1;110;1;7;0;4;9;7
22647282;24338;1;110;1;5;0;4;23;4
22648296;8441;-1;10;4;1;0;2;36;8
22648296;8458;-1;10;4;2;0;7;99;111
22648296;24318;-1;10;4;3;0;7;91;100
22655197;8457;9;310;1;5;1;1; ;2
22655197;24305;9;310;1;3;0;7;98;99
22655197;24307;9;310;1;1;0;2;405;13
22655197;24327;9;310;1;2;0;7;246;251
22655197;24338;9;310;1;4;0;7;51;55
22659689;8411;9;310;1;1;0;7;90;92
22659689;8421;9;310;1;3;0;7;27;32
22659689;24300;9;310;1;2;0;7;54;61
22666506;8424;9;310;1;2;0;7;118;125
22666506;8425;9;310;1;6;0;7;114;125
22666506;8427;9;310;1;7;0;7;3;29
22666506;8429;9;310;1;9;0;7;177;184
22666506;8454;9;310;1;1;0;7;73;88
22666506;24307;9;310;1;5;0;7;400;408
22666506;24316;9;310;1;4;0;7;165;167
22666506;24327;9;310;1;3;0;7;24;39
22666506;24329;9;310;1;8;0;7;26;38
22668043;24305;1;110;1;3;0;7;35;36
22668043;24311;1;110;1;2;0;7;6;10
22668043;24327;1;110;1;1;0;2;76;7
22671724;8415;-1;10;4;3;0;4;3;7
22671724;8422;-1;10;4;1;0;7;42;43
22671724;24317;-1;10;4;2;0;7;33;37
22687128;8474;9;310;1;1;0;4;34;21
22687128;24307;9;310;1;3;0;7;158;172
22687128;24327;9;310;1;2;0;7;104;115
22688102;8458;1;110;1;5;0;7;39;47
22688102;24307;1;110;1;2;0;7;28;37
22688102;24327;1;110;1;4;0;7;40;64
22688102;24329;1;110;1;1;0;7;40;44
22688102;24338;1;110;1;3;0;7;25;26
22690165;8439;-1;10;4;2;0;7;69;69
22690165;8442;-1;10;4;3;0;7;15;36
22690165;24313;-1;10;4;1;0;2;28;1
22692062;8457;-1;10;4;4;0;7;161;163
22692062;11680;-1;10;4;1;0;7;215;218
22692062;16895;-1;10;4;2;0;7;34;35
22692062;24311;-1;10;4;3;0;7;48;51
22703694;8411;9;310;1;2;0;4;24;24
22703694;24300;9;310;1;1;0;4;18;22
22704602;8412;-1;10;4;2;0;7;102;108
22704602;8421;-1;10;4;1;0;2;55;7
22704602;24317;-1;10;4;3;0;7;23;29
22717407;8457;1;110;1;2;0;7;25;31
22717407;24307;1;110;1;1;0;7;5;17
22717407;24313;1;110;1;3;1;1; ;4
22721856;11680;-1;10;4;2;0;7;56;73
22721856;24307;-1;10;4;3;0;7;419;424
22721856;24334;-1;10;4;4;0;7;10;12
22721856;24338;-1;10;4;1;0;7;34;45
22740741;11678;0;10;5;3;0;7;22;26
22740741;11680;0;10;5;1;0;2;92;7
22740741;24305;0;10;5;5;0;7;98;100
22740741;24307;0;10;5;4;0;7;215;216
22740741;24311;0;10;5;6;0;7;2;9
22740741;24338;0;10;5;2;0;7;52;57
22747658;8411;9;310;1;1;0;7;39;43
22747658;8421;9;310;1;2;0;7;53;56
22755760;8434;-1;10;4;3;0;7;42;45
22755760;8435;-1;10;4;1;0;2;68;4
22755760;24302;-1;10;4;2;0;4;11;13
22755855;8424;9;310;1;9;0;7;219;224
22755855;8430;9;310;1;8;0;7;14;15
22755855;8457;9;310;1;7;0;7;112;116
22755855;11678;9;310;1;2;0;7;18;25
22755855;24307;9;310;1;1;0;7;250;263
22755855;24316;9;310;1;6;0;7;180;181
22755855;24319;9;310;1;3;0;7;44;46
22755855;24327;9;310;1;5;0;7;190;196
22755855;24338;9;310;1;4;0;7;66;69
22761564;8444;1;110;1;2;0;7;17;21
22761564;11687;1;110;1;1;0;7;5;10
22764007;24307;1;110;1;2;0;7;44;52
22764007;24327;1;110;1;1;0;7;65;83
22765529;8455;0;10;5;2;0;7;61;73
22765529;8457;0;10;5;1;0;7;69;89
22765529;8458;0;10;5;5;0;7;3;15
22765529;24305;0;10;5;4;0;7;78;80
22765529;24307;0;10;5;3;0;7;167;170
22766384;24307;-1;10;4;1;0;7;375;383
22766384;24313;-1;10;4;2;0;7;93;97
22778742;8439;-1;10;4;2;0;7;103;103
22778742;8442;-1;10;4;3;0;7;32;46
22778742;24307;-1;10;4;1;0;7;475;475
22787565;8411;9;310;1;2;0;7;41;45
22787565;24300;9;310;1;1;0;7;68;74
22800406;11680;-1;10;4;1;0;7;147;155
22800406;24338;-1;10;4;2;0;7;83;88
22801874;8412;-1;10;4;1;0;7;81;88
22801874;8421;-1;10;4;2;0;7;114;114
22805095;24334;-1;10;4;1;0;7;17;18
22805095;24338;-1;10;4;2;0;7;102;105
22812833;8425;9;310;1;3;0;7;241;244
22812833;8427;9;310;1;1;0;7;49;54
22812833;24316;9;310;1;2;0;7;263;264
22813723;8454;1;110;1;2;0;7;42;49
22813723;24307;1;110;1;1;0;7;161;162
22815938;8412;-1;10;4;2;0;4;33;27
22815938;8421;-1;10;4;1;0;7;42;53
22821612;8454;0;10;5;1;0;4;44;12
22821612;24307;0;10;5;2;0;7;150;153
22821612;24338;0;10;5;3;0;4;32;10
22828400;8458;0;10;5;2;0;7;25;32
22828400;24302;0;10;5;3;0;7;13;18
22828400;24318;0;10;5;1;0;7;17;19
22832905;8436;-1;10;4;8;0;7;49;51
22832905;8457;-1;10;4;1;0;7;49;55
22832905;11678;-1;10;4;3;0;7;35;41
22832905;24302;-1;10;4;5;0;7;69;70
22832905;24305;-1;10;4;4;0;7;194;198
22832905;24307;-1;10;4;7;0;7;194;215
22832905;24311;-1;10;4;2;0;7;75;76
22832905;24318;-1;10;4;6;0;7;130;132
22859606;8412;0;10;5;1;0;7;10;11
22859606;8421;0;10;5;2;0;7;11;15
22859606;24317;0;10;5;3;0;7;4;6
22861215;8439;-1;10;4;3;0;7;14;23
22861215;24307;-1;10;4;1;0;2;155;8
22861215;24313;-1;10;4;2;0;7;91;95
22864488;8427;9;310;1;1;0;7;137;142
22864488;8454;9;310;1;2;0;7;84;99
22864488;24316;9;310;1;3;0;7;304;304
22867019;8425;9;310;1;3;0;4;3;17
22867019;8427;9;310;1;1;0;7;182;184
22867019;24316;9;310;1;2;0;7;202;203
22869416;8455;7;110;7;3;0;4;10;4
22869416;8458;7;110;7;2;0;7;2;9
22869416;11678;7;110;7;4;0;1;1;3
22869416;24307;7;110;7;1;0;7;49;51
22874703;8424;9;310;1;2;0;7;244;248
22874703;8427;9;310;1;3;0;7;184;186
22874703;8454;9;310;1;1;0;7;60;77
22884281;11680;1;110;1;2;0;7;65;68
22884281;24319;1;110;1;1;0;7;7;22
22886501;8425;9;310;1;1;0;7;258;261
22886501;24307;9;310;1;3;0;7;120;134
22886501;24316;9;310;1;2;0;7;182;183
22888854;8427;9;310;1;1;0;4;13;13
22888854;8457;9;310;1;3;0;7;116;120
22888854;24327;9;310;1;2;0;7;283;285
22893142;8454;0;10;5;2;0;7;7;18
22893142;24329;0;10;5;1;0;7;13;18
22893500;11680;-1;10;4;1;0;7;101;113
22893500;24305;-1;10;4;2;0;7;107;116
22893500;24307;-1;10;4;4;0;7;104;132
22893500;24329;-1;10;4;3;0;7;46;54
22896312;8438;1;110;1;3;0;7;17;24
22896312;24305;1;110;1;1;0;7;16;17
22896312;24327;1;110;1;2;0;7;55;74
22901530;8412;-1;10;4;1;0;7;117;120
22901530;8413;-1;10;4;4;0;7;1;10
22901530;8415;-1;10;4;3;0;7;35;35
22901530;8421;-1;10;4;5;0;7;51;60
22901530;24317;-1;10;4;2;0;7;18;27
22929502;8424;7;110;7;1;0;4;5;7
22929502;8441;7;110;7;6;1;1; ;1
22929502;8458;7;110;7;2;0;7;4;11
22929502;24307;7;110;7;4;0;7;34;38
22929502;24318;7;110;7;3;0;7;8;16
22929502;24329;7;110;7;5;0;7;22;25
22941095;8424;9;310;1;1;0;7;262;266
22941095;8454;9;310;1;2;0;7;24;45
22941095;24316;9;310;1;3;0;7;67;71
22941802;8427;9;310;1;1;0;7;73;78
22941802;24316;9;310;1;2;0;7;258;259
22942342;8412;7;110;7;2;0;7;1;4
22942342;8421;7;110;7;1;0;7;8;8
22963192;8457;-1;10;4;2;0;7;157;159
22963192;8458;-1;10;4;1;0;2;22;2
22965202;8424;9;310;1;2;0;7;388;390
22965202;24307;9;310;1;1;0;6;387;16
22970576;8421;9;310;1;2;0;7;16;23
22970576;24300;9;310;1;1;0;7;100;103
22993632;8427;9;310;1;1;0;4;27;22
22993632;24316;9;310;1;2;0;7;313;313
22995537;8475;0;10;5;1;0;7;4;9
22995537;16895;0;10;5;2;0;7;20;21
22999769;8442;1;110;1;4;1;1; ;3
22999769;8455;1;110;1;2;0;7;44;48
22999769;8457;1;110;1;1;0;7;15;23
22999769;24307;1;110;1;3;0;7;184;185
23007431;11680;-1;10;4;1;0;7;177;183
23007431;24305;-1;10;4;2;0;7;3;24
23007431;24329;-1;10;4;3;0;7;23;36
23011922;8475;-1;10;4;1;0;2;18;5
23011922;16895;-1;10;4;2;0;7;18;20
23017511;8437;0;10;5;4;0;7;1;6
23017511;8439;0;10;5;3;0;7;36;38
23017511;8442;0;10;5;1;0;7;53;56
23017511;24307;0;10;5;2;0;7;214;215
23030988;8421;-1;10;4;2;0;7;72;78
23030988;24317;-1;10;4;1;0;2;41;7
23033158;8438;0;10;5;6;0;7;9;11
23033158;8458;0;10;5;3;0;7;69;72
23033158;24305;0;10;5;2;0;7;1;10
23033158;24307;0;10;5;1;0;7;42;50
23033158;24313;0;10;5;4;0;7;54;56
23033158;24329;0;10;5;5;0;7;7;14
23041264;8424;9;310;1;4;0;7;136;143
23041264;8429;9;310;1;3;0;7;132;139
23041264;24307;9;310;1;2;0;7;56;71
23041264;24327;9;310;1;1;0;7;267;271
23062748;8424;9;310;1;1;0;7;131;138
23062748;8425;9;310;1;4;0;7;97;108
23062748;8430;9;310;1;3;0;7;65;66
23062748;24316;9;310;1;2;0;7;186;187
23071950;8429;9;310;1;2;0;7;226;233
23071950;24307;9;310;1;1;0;7;303;313
23071950;24316;9;310;1;3;0;7;50;54
23077216;8433;-1;10;4;7;0;7;62;62
23077216;8434;-1;10;4;3;0;7;10;18
23077216;8435;-1;10;4;5;0;7;44;47
23077216;8436;-1;10;4;8;0;7;34;36
23077216;8438;-1;10;4;1;0;7;48;48
23077216;8441;-1;10;4;6;0;7;57;58
23077216;24307;-1;10;4;2;0;7;136;163
23077216;24318;-1;10;4;4;0;7;19;42
23085790;8439;-1;10;4;1;0;2;11;2
23085790;24307;-1;10;4;2;0;7;422;427
23095607;11678;9;310;1;3;1;1; ;2
23095607;11680;9;310;1;1;0;4;2;1
23095607;24327;9;310;1;2;0;7;211;217
23098650;8436;-1;10;4;5;0;7;69;70
23098650;8442;-1;10;4;3;0;7;101;104
23098650;8457;-1;10;4;1;0;7;167;169
23098650;24307;-1;10;4;2;0;7;440;445
23098650;24313;-1;10;4;4;0;7;19;31
23101311;11680;9;310;1;1;0;7;43;43
