rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;habilitado_distancia
111;2;211000000133;110;2;3;0;1;0;0;0;-20,22576;-70,141502;72;0;0;0;0;0;0;2;1
111;3;311000000133;110;3;3;0;1;0;0;0;-20,22576;-70,141502;70;1;0;0;0;0;1;2;1
111;4;411000000133;110;4;3;0;1;0;0;0;-20,22576;-70,141502;70;1;0;0;0;0;1;2;1
111;5;511000000133;110;5;3;0;1;0;0;0;-20,22576;-70,141502;73;2;0;0;0;0;2;2;1
111;6;611000000133;110;6;3;0;1;0;0;0;-20,22576;-70,141502;70;0;0;0;0;0;0;2;1
111;7;711000000133;110;7;3;0;1;0;0;0;-20,22576;-70,141502;36;1;0;0;0;0;1;2;1
111;8;811000000133;110;8;3;0;1;0;0;0;-20,22576;-70,141502;70;12;0;0;0;0;12;2;1
112;-1;401000000132;10;4;2;0;1;0;0;0;-20,214479;-70,135857;35;1;0;0;0;0;1;1;1
112;0;501000000131;10;5;1;0;1;0;0;0;-20,214479;-70,135857;70;31;0;0;0;0;31;1;1
112;1;111000000132;110;1;2;0;1;0;0;0;-20,214479;-70,135857;70;6;0;0;0;0;6;1;1
112;2;211000000132;110;2;2;0;1;0;0;0;-20,214479;-70,135857;71;1;0;0;0;0;1;1;1
112;3;311000000132;110;3;2;0;1;0;0;0;-20,214479;-70,135857;70;5;0;0;0;0;5;1;1
112;4;411000000132;110;4;2;0;1;0;0;0;-20,214479;-70,135857;70;4;0;0;0;0;4;1;1
112;5;511000000131;110;5;1;0;1;0;0;0;-20,214479;-70,135857;73;1;0;0;0;0;1;1;1
112;6;611000000131;110;6;1;0;1;0;0;0;-20,214479;-70,135857;70;1;0;0;0;0;1;1;1
112;7;711000000131;110;7;1;0;1;0;0;0;-20,214479;-70,135857;73;2;0;0;0;0;2;1;1
112;8;811000000131;110;8;1;0;1;0;0;0;-20,214479;-70,135857;70;6;0;0;0;0;6;1;1
113;-1;401000000133;10;4;3;0;1;0;0;0;-20,23204;-70,137703;70;17;4;0;0;0;13;1;1
113;0;501000000133;10;5;3;0;1;0;0;0;-20,23204;-70,137703;70;3;0;0;0;0;3;1;1
113;1;111000000133;110;1;3;0;1;0;0;0;-20,23204;-70,137703;105;35;0;0;0;0;35;1;0
113;2;211000000133;110;2;3;0;1;0;0;0;-20,23204;-70,137703;105;16;0;0;0;0;16;1;0
113;3;311000000133;110;3;3;0;1;0;0;0;-20,23204;-70,137703;105;14;0;0;0;0;14;1;0
113;4;411000000133;110;4;3;0;1;0;0;0;-20,23204;-70,137703;105;6;0;0;0;0;6;1;0
113;5;511000000133;110;5;3;0;1;0;0;0;-20,23204;-70,137703;105;14;0;0;0;0;14;1;0
113;6;611000000133;110;6;3;0;1;0;0;0;-20,23204;-70,137703;105;14;0;0;0;0;14;1;0
113;7;711000000133;110;7;3;0;1;0;0;0;-20,23204;-70,137703;105;5;0;0;0;0;5;1;0
113;8;811000000133;110;8;3;0;1;0;0;0;-20,23204;-70,137703;105;4;0;0;0;0;4;1;0
114;-1;401000000131;10;4;1;0;1;0;0;0;-20,22024;-70,144112;35;15;0;0;0;0;15;1;1
114;0;501000000131;10;5;1;0;1;0;0;0;-20,22024;-70,144112;35;3;0;0;0;0;3;1;1
114;1;111000000133;110;1;3;0;1;0;0;0;-20,22024;-70,144112;70;29;0;0;0;0;29;1;0
114;2;211000000133;110;2;3;0;1;0;0;0;-20,22024;-70,144112;70;15;0;0;0;0;15;1;0
114;3;311000000133;110;3;3;0;1;0;0;0;-20,22024;-70,144112;70;11;0;0;0;0;11;1;0
114;4;411000000133;110;4;3;0;1;0;0;0;-20,22024;-70,144112;35;3;0;0;0;0;3;1;0
114;5;511000000133;110;5;3;0;1;0;0;0;-20,22024;-70,144112;35;4;0;0;0;0;4;1;0
114;6;611000000133;110;6;3;0;1;0;0;0;-20,22024;-70,144112;70;11;0;0;0;0;11;1;0
114;7;711000000133;110;7;3;0;1;0;0;0;-20,22024;-70,144112;70;7;0;0;0;0;7;1;0
114;8;811000000133;110;8;3;0;1;0;0;0;-20,22024;-70,144112;70;15;0;0;0;0;15;1;0
116;-1;401000000131;10;4;1;0;1;0;0;0;-20,22728;-70,13485;70;11;0;0;0;0;11;1;1
116;0;501000000131;10;5;1;0;1;0;0;0;-20,22728;-70,13485;70;10;0;0;0;0;10;1;1
116;1;111000000131;110;1;1;0;1;0;0;0;-20,22728;-70,13485;70;9;0;0;0;0;9;1;0
116;2;211000000131;110;2;1;0;1;0;0;0;-20,22728;-70,13485;70;5;0;0;0;0;5;1;0
116;3;311000000131;110;3;1;0;1;0;0;0;-20,22728;-70,13485;70;9;0;0;0;0;9;1;0
116;4;411000000131;110;4;1;0;1;0;0;0;-20,22728;-70,13485;70;10;0;0;0;0;10;1;0
116;5;511000000131;110;5;1;0;1;0;0;0;-20,22728;-70,13485;70;4;0;0;0;0;4;1;0
116;6;611000000131;110;6;1;0;1;0;0;0;-20,22728;-70,13485;70;5;0;0;0;0;5;1;0
116;7;711000000131;110;7;1;0;1;0;0;0;-20,22728;-70,13485;70;1;0;0;0;0;1;1;1
116;8;811000000131;110;8;1;0;1;0;0;0;-20,22728;-70,13485;70;7;0;0;0;0;7;1;0
117;-1;401000000131;10;4;1;0;1;0;0;0;-20,2204;-70,146248;70;32;0;0;0;0;32;1;1
117;0;501000000131;10;5;1;0;1;0;0;0;-20,2204;-70,146248;38;2;0;0;0;0;2;1;1
117;1;111000000131;110;1;1;0;1;0;0;0;-20,2204;-70,146248;70;1;0;0;0;0;1;1;1
117;2;211000000131;110;2;1;0;1;0;0;0;-20,2204;-70,146248;76;5;0;0;0;0;5;1;0
117;3;311000000131;110;3;1;0;1;0;0;0;-20,2204;-70,146248;70;11;0;0;0;0;11;1;0
117;4;411000000131;110;4;1;0;1;0;0;0;-20,2204;-70,146248;70;8;0;0;0;0;8;1;0
117;5;511000000131;110;5;1;0;1;0;0;0;-20,2204;-70,146248;71;0;0;0;0;0;0;1;0
117;6;611000000131;110;6;1;0;1;0;0;0;-20,2204;-70,146248;70;2;0;0;0;0;2;1;0
117;7;711000000131;110;7;1;0;1;0;0;0;-20,2204;-70,146248;38;0;0;0;0;0;0;1;1
117;8;811000000131;110;8;1;0;1;0;0;0;-20,2204;-70,146248;36;2;0;0;0;0;2;1;0
119;-1;401000000133;10;4;3;0;1;0;0;0;-20,213511;-70,145119;35;0;0;0;0;0;0;1;1
119;0;501000000133;10;5;3;0;1;0;0;0;-20,213511;-70,145119;35;0;0;0;0;0;0;1;1
119;1;111000000133;110;1;3;0;1;0;0;0;-20,213511;-70,145119;70;0;0;0;0;0;0;1;1
119;2;211000000133;110;2;3;0;1;0;0;0;-20,213511;-70,145119;70;9;0;0;0;0;9;1;1
119;3;311000000133;110;3;3;0;1;0;0;0;-20,213511;-70,145119;72;2;0;0;0;0;2;1;1
119;4;411000000133;110;4;3;0;1;0;0;0;-20,213511;-70,145119;70;7;0;0;0;0;7;1;1
119;5;511000000133;110;5;3;0;1;0;0;0;-20,213511;-70,145119;74;4;0;0;0;0;4;1;1
119;6;611000000133;110;6;3;0;1;0;0;0;-20,213511;-70,145119;38;1;0;0;0;0;1;1;1
119;7;711000000133;110;7;3;0;1;0;0;0;-20,213511;-70,145119;36;0;0;0;0;0;0;1;1
119;8;811000000133;110;8;3;0;1;0;0;0;-20,213511;-70,145119;37;2;0;0;0;0;2;1;1
122;-1;401000000133;10;4;3;0;1;0;0;0;-20,23621;-70,141006;40;26;2;0;0;0;24;1;1
122;0;501000000133;10;5;3;0;1;0;0;0;-20,23621;-70,141006;40;3;1;0;0;0;2;1;1
122;1;111000000133;110;1;3;0;1;0;0;0;-20,23621;-70,141006;41;3;1;0;0;0;2;1;0
122;2;211000000133;110;2;3;0;1;0;0;0;-20,23621;-70,141006;40;1;0;0;0;0;1;1;0
122;3;311000000133;110;3;3;0;1;0;0;0;-20,23621;-70,141006;40;3;0;0;0;0;3;1;0
122;4;411000000133;110;4;3;0;1;0;0;0;-20,23621;-70,141006;40;0;0;0;0;0;0;1;1
122;5;511000000133;110;5;3;0;1;0;0;0;-20,23621;-70,141006;42;1;0;0;0;0;1;1;0
122;6;611000000133;110;6;3;0;1;0;0;0;-20,23621;-70,141006;40;8;0;0;0;0;8;1;0
122;7;711000000133;110;7;3;0;1;0;0;0;-20,23621;-70,141006;42;2;0;0;0;0;2;1;0
122;8;811000000133;110;8;3;0;1;0;0;0;-20,23621;-70,141006;40;5;0;0;0;0;5;1;0
123;-1;401000000131;10;4;1;0;1;0;0;0;-20,239719;-70,128853;35;4;2;0;0;0;2;1;1
123;0;501000000131;10;5;1;0;1;0;0;0;-20,239719;-70,128853;70;30;2;0;0;0;28;1;1
123;1;111000000131;110;1;1;0;1;0;0;0;-20,239719;-70,128853;70;27;0;0;0;0;27;1;0
123;2;211000000131;110;2;1;0;1;0;0;0;-20,239719;-70,128853;70;21;0;0;0;0;21;1;0
123;3;311000000131;110;3;1;0;1;0;0;0;-20,239719;-70,128853;70;19;0;0;0;0;19;1;0
123;4;411000000131;110;4;1;0;1;0;0;0;-20,239719;-70,128853;70;7;0;0;0;0;7;1;0
123;5;511000000131;110;5;1;0;1;0;0;0;-20,239719;-70,128853;35;7;0;0;0;0;7;1;0
123;6;611000000131;110;6;1;0;1;0;0;0;-20,239719;-70,128853;39;0;0;0;0;0;0;1;1
123;7;711000000131;110;7;1;0;1;0;0;0;-20,239719;-70,128853;36;4;0;0;0;0;4;1;0
123;8;811000000131;110;8;1;0;1;0;0;0;-20,239719;-70,128853;35;5;0;0;0;0;5;1;0
124;9;131000000133;310;1;3;0;1;0;0;0;-20,241989;-70,137444;315;8;0;0;0;0;8;1;0
124;10;231000000133;310;2;3;0;1;0;0;0;-20,241989;-70,137444;315;34;0;0;0;0;34;1;0
124;11;351052013133;510;3;3;52013;1;0;0;0;-20,241989;-70,137444;40;0;0;0;0;0;0;1;1
124;11;351053015133;510;3;3;53015;1;0;0;0;-20,241989;-70,137444;43;1;0;0;0;0;1;1;1
124;11;351054019133;510;3;3;54019;1;0;0;0;-20,241989;-70,137444;80;26;0;0;0;0;26;1;0
124;11;351054020133;510;3;3;54020;1;0;0;0;-20,241989;-70,137444;40;13;0;0;0;0;13;1;0
124;11;351058035133;510;3;3;58035;1;0;0;0;-20,241989;-70,137444;40;0;0;0;0;0;0;1;1
124;11;361064008133;610;3;3;64008;1;0;0;0;-20,241989;-70,137444;80;0;0;0;0;0;0;1;1
124;12;451052013133;510;4;3;52013;1;0;0;0;-20,241989;-70,137444;42;3;0;0;0;0;3;1;0
124;12;451053015133;510;4;3;53015;1;0;0;0;-20,241989;-70,137444;40;12;0;0;0;0;12;1;0
124;12;451054019133;510;4;3;54019;1;0;0;0;-20,241989;-70,137444;80;28;0;0;0;0;28;1;0
124;12;451054020133;510;4;3;54020;1;0;0;0;-20,241989;-70,137444;40;25;0;0;0;0;25;1;0
124;12;451058035133;510;4;3;58035;1;0;0;0;-20,241989;-70,137444;40;11;0;0;0;0;11;1;0
124;12;461064008133;610;4;3;64008;1;0;0;0;-20,241989;-70,137444;83;3;0;0;0;0;3;1;0
125;-1;401000000133;10;4;3;0;1;0;0;0;-20,245781;-70,138268;70;3;3;0;0;0;0;1;1
125;0;501000000133;10;5;3;0;1;0;0;0;-20,245781;-70,138268;71;1;0;0;0;0;1;1;1
125;1;111000000133;110;1;3;0;1;0;0;0;-20,245781;-70,138268;105;9;4;0;0;0;5;1;1
125;2;211000000133;110;2;3;0;1;0;0;0;-20,245781;-70,138268;105;9;0;0;0;0;9;1;1
125;3;311000000133;110;3;3;0;1;0;0;0;-20,245781;-70,138268;105;5;0;0;0;0;5;1;1
125;4;411000000133;110;4;3;0;1;0;0;0;-20,245781;-70,138268;105;8;0;0;0;0;8;1;1
125;5;511000000133;110;5;3;0;1;0;0;0;-20,245781;-70,138268;105;7;0;0;0;0;7;1;1
125;6;611000000133;110;6;3;0;1;0;0;0;-20,245781;-70,138268;105;3;0;0;0;0;3;1;1
125;7;711000000133;110;7;3;0;1;0;0;0;-20,245781;-70,138268;74;0;0;0;0;0;0;1;1
125;8;811000000133;110;8;3;0;1;0;0;0;-20,245781;-70,138268;105;15;0;0;0;0;15;1;1
125;9;131000000133;310;1;3;0;1;0;0;0;-20,245781;-70,138268;105;64;0;0;0;0;64;1;0
125;10;231000000133;310;2;3;0;1;0;0;0;-20,245781;-70,138268;70;6;0;0;0;0;6;1;0
125;11;331000000133;310;3;3;0;1;0;0;0;-20,245781;-70,138268;70;15;0;0;0;0;15;1;0
125;12;431000000133;310;4;3;0;1;0;0;0;-20,245781;-70,138268;35;2;0;0;0;0;2;1;0
126;-1;401000000131;10;4;1;0;1;0;0;0;-20,243601;-70,131493;70;29;0;0;0;0;29;1;1
126;0;501000000131;10;5;1;0;1;0;0;0;-20,243601;-70,131493;70;3;0;0;0;0;3;1;1
126;1;111000000131;110;1;1;0;1;0;0;0;-20,243601;-70,131493;105;38;0;0;0;0;38;1;0
126;2;211000000131;110;2;1;0;1;0;0;0;-20,243601;-70,131493;105;22;0;0;0;0;22;1;0
126;3;311000000131;110;3;1;0;1;0;0;0;-20,243601;-70,131493;105;27;0;0;0;0;27;1;0
126;4;411000000131;110;4;1;0;1;0;0;0;-20,243601;-70,131493;70;5;0;0;0;0;5;1;0
126;5;511000000131;110;5;1;0;1;0;0;0;-20,243601;-70,131493;71;8;0;0;0;0;8;1;0
126;6;611000000131;110;6;1;0;1;0;0;0;-20,243601;-70,131493;70;7;0;0;0;0;7;1;0
126;7;711000000131;110;7;1;0;1;0;0;0;-20,243601;-70,131493;71;2;0;0;0;0;2;1;1
126;8;811000000131;110;8;1;0;1;0;0;0;-20,243601;-70,131493;71;12;0;0;0;0;12;1;0
127;1;111000000111;110;1;1;0;1;1;0;1;-20,222321;-70,148376;76;0;0;0;0;0;0;1;1
127;2;211000000111;110;2;1;0;1;1;0;1;-20,222321;-70,148376;82;0;0;0;0;0;0;1;1
127;3;311000000111;110;3;1;0;1;1;0;1;-20,222321;-70,148376;84;0;0;0;0;0;0;1;1
127;4;411000000111;110;4;1;0;1;1;0;1;-20,222321;-70,148376;77;0;0;0;0;0;0;1;1
127;5;511000000111;110;5;1;0;1;1;0;1;-20,222321;-70,148376;83;0;0;0;0;0;0;1;1
127;6;611000000111;110;6;1;0;1;1;0;1;-20,222321;-70,148376;77;1;0;0;0;0;1;1;1
127;7;711000000111;110;7;1;0;1;1;0;1;-20,222321;-70,148376;75;0;0;0;0;0;0;1;1
127;8;811000000111;110;8;1;0;1;1;0;1;-20,222321;-70,148376;79;2;0;0;0;0;2;1;1
127;9;131000000111;310;1;1;0;1;1;0;1;-20,222321;-70,148376;80;1;0;0;0;0;1;1;1
127;10;231000000111;310;2;1;0;1;1;0;1;-20,222321;-70,148376;79;1;0;0;0;0;1;1;1
127;11;331000000111;310;3;1;0;1;1;0;1;-20,222321;-70,148376;76;0;0;0;0;0;0;1;1
127;12;431000000111;310;4;1;0;1;1;0;1;-20,222321;-70,148376;58;1;0;0;0;0;1;1;1
129;-1;401000000132;10;4;2;0;1;0;0;0;-20,22109;-70,151443;9;1;0;1;0;0;0;1;1
129;0;501000000132;10;5;2;0;1;0;0;0;-20,22109;-70,151443;15;5;0;0;0;0;5;1;1
129;1;111000000132;110;1;2;0;1;1;0;0;-20,22109;-70,151443;26;6;0;0;0;0;6;1;0
129;2;211000000132;110;2;2;0;1;1;0;0;-20,22109;-70,151443;26;7;0;0;0;0;7;1;0
129;3;311000000132;110;3;2;0;1;1;0;0;-20,22109;-70,151443;26;9;0;0;0;0;9;1;0
129;4;411000000132;110;4;2;0;1;1;0;0;-20,22109;-70,151443;26;20;0;3;0;0;17;1;0
129;5;511000000132;110;5;2;0;1;1;0;0;-20,22109;-70,151443;15;2;0;0;0;0;2;1;0
129;6;611000000132;110;6;2;0;1;1;0;0;-20,22109;-70,151443;11;2;0;0;0;0;2;1;0
129;7;711000000132;110;7;2;0;1;1;0;0;-20,22109;-70,151443;26;13;0;0;0;0;13;1;0
129;8;811000000132;110;8;2;0;1;1;0;0;-20,22109;-70,151443;26;13;0;0;0;0;13;1;0
129;9;131000000131;310;1;1;0;1;1;0;0;-20,22109;-70,151443;26;10;0;0;0;0;10;1;0
129;10;231000000131;310;2;1;0;1;1;0;0;-20,22109;-70,151443;26;6;0;0;0;0;6;1;0
129;11;331000000131;310;3;1;0;1;1;0;0;-20,22109;-70,151443;26;9;0;0;0;0;9;1;0
129;12;431000000131;310;4;1;0;1;1;0;0;-20,22109;-70,151443;26;19;0;1;0;0;18;1;0
130;1;111000000131;110;1;1;0;1;1;0;0;-20,223459;-70,144234;26;2;0;0;0;0;2;1;1
130;1;111000000132;110;1;2;0;1;1;0;0;-20,223459;-70,144234;26;16;0;2;0;0;14;1;1
130;2;211000000131;110;2;1;0;1;1;0;0;-20,223459;-70,144234;26;2;0;0;0;0;2;1;1
130;2;211000000132;110;2;2;0;1;1;0;0;-20,223459;-70,144234;24;1;0;0;0;0;1;1;1
130;3;311000000131;110;3;1;0;1;1;0;0;-20,223459;-70,144234;45;0;0;0;0;0;0;1;1
130;4;411000000131;110;4;1;0;1;1;0;0;-20,223459;-70,144234;32;0;0;0;0;0;0;1;1
130;5;511000000131;110;5;1;0;1;1;0;0;-20,223459;-70,144234;35;0;0;0;0;0;0;1;1
130;6;611000000131;110;6;1;0;1;1;0;0;-20,223459;-70,144234;30;2;0;0;0;0;2;1;1
130;7;711000000131;110;7;1;0;1;1;0;0;-20,223459;-70,144234;30;0;0;0;0;0;0;1;1
130;8;811000000131;110;8;1;0;1;1;0;0;-20,223459;-70,144234;31;0;0;0;0;0;0;1;1
130;9;131000000131;310;1;1;0;1;1;0;0;-20,223459;-70,144234;32;2;0;0;0;0;2;1;1
130;10;231000000131;310;2;1;0;1;1;0;0;-20,223459;-70,144234;36;2;0;0;0;0;2;1;1
130;11;331000000131;310;3;1;0;1;1;0;0;-20,223459;-70,144234;28;4;0;4;0;0;0;1;1
130;12;431000000131;310;4;1;0;1;1;0;0;-20,223459;-70,144234;18;0;0;0;0;0;0;1;1
131;1;111000000131;110;1;1;0;1;0;0;0;-20,22464;-70,148178;35;25;0;2;0;0;23;1;1
131;2;211000000131;110;2;1;0;1;0;0;0;-20,22464;-70,148178;36;14;0;0;0;0;14;1;1
131;3;311000000131;110;3;1;0;1;0;0;0;-20,22464;-70,148178;37;0;0;0;0;0;0;1;1
131;4;411000000131;110;4;1;0;1;0;0;0;-20,22464;-70,148178;26;3;0;0;0;0;3;1;1
131;5;511000000131;110;5;1;0;1;0;0;0;-20,22464;-70,148178;40;11;0;0;0;0;11;1;1
131;6;611000000131;110;6;1;0;1;0;0;0;-20,22464;-70,148178;40;6;0;0;0;0;6;1;1
131;7;711000000131;110;7;1;0;1;0;0;0;-20,22464;-70,148178;40;5;0;0;0;0;5;1;1
131;8;811000000131;110;8;1;0;1;0;0;0;-20,22464;-70,148178;36;17;0;0;0;0;17;1;1
131;9;131000000131;310;1;1;0;1;0;0;0;-20,22464;-70,148178;40;0;0;0;0;0;0;1;1
131;10;231000000131;310;2;1;0;1;0;0;0;-20,22464;-70,148178;40;9;0;0;0;0;9;1;1
131;11;331000000131;310;3;1;0;1;0;0;0;-20,22464;-70,148178;40;2;0;0;0;0;2;1;1
131;12;431000000131;310;4;1;0;1;0;0;0;-20,22464;-70,148178;33;12;0;0;0;0;12;1;1
132;0;501000000131;10;5;1;0;1;1;0;0;-20,28974;-70,127434;40;0;0;0;0;0;0;1;1
132;0;501000000132;10;5;2;0;1;1;0;0;-20,28974;-70,127434;39;2;0;0;0;0;2;1;1
132;1;111000000131;110;1;1;0;1;1;0;0;-20,28974;-70,127434;79;0;0;0;0;0;0;1;1
132;2;211000000133;110;2;3;0;1;1;0;0;-20,28974;-70,127434;137;0;0;0;0;0;0;1;1
132;3;311000000133;110;3;3;0;1;1;0;0;-20,28974;-70,127434;142;0;0;0;0;0;0;1;1
132;4;411000000133;110;4;3;0;1;1;0;0;-20,28974;-70,127434;141;0;0;0;0;0;0;1;1
132;5;511000000133;110;5;3;0;1;1;0;0;-20,28974;-70,127434;144;0;0;0;0;0;0;1;1
132;6;611000000133;110;6;3;0;1;1;0;0;-20,28974;-70,127434;140;0;0;0;0;0;0;1;1
132;7;711000000133;110;7;3;0;1;1;0;0;-20,28974;-70,127434;122;0;0;0;0;0;0;1;1
132;8;811000000133;110;8;3;0;1;1;0;0;-20,28974;-70,127434;111;0;0;0;0;0;0;1;1
132;9;131000000133;310;1;3;0;1;1;0;0;-20,28974;-70,127434;192;0;0;0;0;0;0;1;1
132;10;231000000133;310;2;3;0;1;1;0;0;-20,28974;-70,127434;183;0;0;0;0;0;0;1;1
132;11;331000000133;310;3;3;0;1;1;0;0;-20,28974;-70,127434;184;0;0;0;0;0;0;1;1
132;12;431000000133;310;4;3;0;1;1;0;0;-20,28974;-70,127434;171;2;0;2;0;0;0;1;1
133;-1;401000000131;10;4;1;0;1;0;0;0;-20,22514;-70,148499;35;1;0;0;0;0;1;1;1
133;0;501000000131;10;5;1;0;1;0;0;0;-20,22514;-70,148499;33;0;0;0;0;0;0;1;1
133;1;111000000131;110;1;1;0;1;0;0;0;-20,22514;-70,148499;44;0;0;0;0;0;0;1;1
133;2;211000000131;110;2;1;0;1;0;0;0;-20,22514;-70,148499;70;0;0;0;0;0;0;1;1
133;3;311000000131;110;3;1;0;1;0;0;0;-20,22514;-70,148499;70;1;0;0;0;0;1;1;1
133;4;411000000131;110;4;1;0;1;0;0;0;-20,22514;-70,148499;74;0;0;0;0;0;0;1;1
133;5;511000000131;110;5;1;0;1;0;0;0;-20,22514;-70,148499;72;1;0;0;0;0;1;1;1
133;6;611000000131;110;6;1;0;1;0;0;0;-20,22514;-70,148499;68;0;0;0;0;0;0;1;1
133;7;711000000131;110;7;1;0;1;0;0;0;-20,22514;-70,148499;59;0;0;0;0;0;0;1;1
133;8;811000000131;110;8;1;0;1;0;0;0;-20,22514;-70,148499;67;1;0;0;0;0;1;1;1
133;9;131000000131;310;1;1;0;1;0;0;0;-20,22514;-70,148499;35;1;0;0;0;0;1;1;1
133;10;231000000131;310;2;1;0;1;0;0;0;-20,22514;-70,148499;38;1;0;0;0;0;1;1;1
133;11;331000000131;310;3;1;0;1;0;0;0;-20,22514;-70,148499;45;0;0;0;0;0;0;1;1
133;12;431000000131;310;4;1;0;1;0;0;0;-20,22514;-70,148499;43;0;0;0;0;0;0;1;1
134;1;111000000131;110;1;1;0;1;1;0;0;-20,21558;-70,154388;32;19;1;4;0;0;14;1;1
134;2;211000000131;110;2;1;0;1;1;0;0;-20,21558;-70,154388;32;0;0;0;0;0;0;1;1
134;3;311000000131;110;3;1;0;1;1;0;0;-20,21558;-70,154388;32;4;0;0;0;0;4;1;1
134;4;411000000131;110;4;1;0;1;1;0;0;-20,21558;-70,154388;32;5;0;0;0;0;5;1;1
134;5;511000000131;110;5;1;0;1;1;0;0;-20,21558;-70,154388;33;0;0;0;0;0;0;1;1
134;6;611000000131;110;6;1;0;1;1;0;0;-20,21558;-70,154388;33;1;0;0;0;0;1;1;1
134;7;711000000131;110;7;1;0;1;1;0;0;-20,21558;-70,154388;32;1;0;0;0;0;1;1;1
134;8;811000000131;110;8;1;0;1;1;0;0;-20,21558;-70,154388;32;2;0;0;0;0;2;1;1
134;9;131000000131;310;1;1;0;1;1;0;0;-20,21558;-70,154388;32;5;2;0;0;0;3;1;0
134;10;231000000131;310;2;1;0;1;1;0;0;-20,21558;-70,154388;32;0;0;0;0;0;0;1;1
134;11;331000000131;310;3;1;0;1;1;0;0;-20,21558;-70,154388;36;0;0;0;0;0;0;1;1
134;12;431000000131;310;4;1;0;1;1;0;0;-20,21558;-70,154388;32;2;0;0;0;0;2;1;0
144;1;111000000131;110;1;1;0;1;1;0;0;-20,223631;-70,143044;26;0;0;0;0;0;0;1;1
144;2;211000000131;110;2;1;0;1;1;0;0;-20,223631;-70,143044;31;10;0;0;0;0;10;1;1
144;3;311000000131;110;3;1;0;1;1;0;0;-20,223631;-70,143044;33;4;0;0;0;0;4;1;1
144;4;411000000131;110;4;1;0;1;1;0;0;-20,223631;-70,143044;30;0;0;0;0;0;0;1;1
144;5;511000000131;110;5;1;0;1;1;0;0;-20,223631;-70,143044;31;1;0;0;0;0;1;1;1
144;6;611000000131;110;6;1;0;1;1;0;0;-20,223631;-70,143044;30;1;0;0;0;0;1;1;1
144;7;711000000131;110;7;1;0;1;1;0;0;-20,223631;-70,143044;31;1;0;0;0;0;1;1;1
144;8;811000000131;110;8;1;0;1;1;0;0;-20,223631;-70,143044;39;13;0;0;0;0;13;1;1
144;9;131000000131;310;1;1;0;1;1;0;0;-20,223631;-70,143044;40;5;0;0;0;0;5;1;0
144;10;231000000131;310;2;1;0;1;1;0;0;-20,223631;-70,143044;40;3;0;0;0;0;3;1;0
144;11;331000000131;310;3;1;0;1;1;0;0;-20,223631;-70,143044;39;2;0;0;0;0;2;1;0
144;12;431000000131;310;4;1;0;1;1;0;0;-20,223631;-70,143044;40;18;0;0;0;0;18;1;0
154;1;111000000133;110;1;3;0;1;0;0;0;-19,92428;-69,511124;5;2;0;0;0;0;2;1;1
154;2;211000000133;110;2;3;0;1;0;0;0;-19,92428;-69,511124;5;1;0;0;0;0;1;1;1
154;3;311000000133;110;3;3;0;1;0;0;0;-19,92428;-69,511124;6;1;0;0;0;0;1;1;1
154;4;411000000133;110;4;3;0;1;0;0;0;-19,92428;-69,511124;5;2;0;0;0;0;2;1;1
154;5;511000000133;110;5;3;0;1;0;0;0;-19,92428;-69,511124;7;0;0;0;0;0;0;1;1
154;6;611000000133;110;6;3;0;1;0;0;0;-19,92428;-69,511124;4;1;0;0;0;0;1;1;1
154;7;711000000133;110;7;3;0;1;0;0;0;-19,92428;-69,511124;5;3;0;0;0;0;3;1;1
154;8;811000000133;110;8;3;0;1;0;0;0;-19,92428;-69,511124;5;1;0;0;0;0;1;1;1
156;-1;401000000133;10;4;3;0;1;0;0;0;-19,59798;-70,212967;5;4;0;0;0;0;4;1;1
156;0;501000000133;10;5;3;0;1;0;0;0;-19,59798;-70,212967;5;5;0;1;0;0;4;1;1
156;1;111000000133;110;1;3;0;1;0;0;0;-19,59798;-70,212967;15;13;0;1;0;0;12;1;1
156;2;211000000133;110;2;3;0;1;0;0;0;-19,59798;-70,212967;15;7;0;0;0;0;7;1;1
156;3;311000000133;110;3;3;0;1;0;0;0;-19,59798;-70,212967;15;10;0;0;0;0;10;1;1
156;4;411000000133;110;4;3;0;1;0;0;0;-19,59798;-70,212967;15;11;0;0;0;0;11;1;1
156;5;511000000133;110;5;3;0;1;0;0;0;-19,59798;-70,212967;15;13;0;1;0;0;12;1;1
156;6;611000000133;110;6;3;0;1;0;0;0;-19,59798;-70,212967;15;10;0;0;0;0;10;1;1
156;7;711000000133;110;7;3;0;1;0;0;0;-19,59798;-70,212967;15;8;0;0;0;0;8;1;1
156;8;811000000133;110;8;3;0;1;0;0;0;-19,59798;-70,212967;15;12;0;1;0;0;11;1;1
158;1;111000000133;110;1;3;0;1;0;0;0;-19,53726;-69,20697;5;4;0;0;0;0;4;1;1
159;2;211000000133;110;2;3;0;1;0;0;0;-19,55468;-69,245956;5;5;0;1;0;0;4;1;1
159;3;311000000133;110;3;3;0;1;0;0;0;-19,55468;-69,245956;5;4;0;1;0;0;3;1;1
159;4;411000000133;110;4;3;0;1;0;0;0;-19,55468;-69,245956;5;3;0;0;0;0;3;1;1
