rbd;cod_nivel;cod_curso;cod_ense;cod_grado;cod_jor;cod_espe;cod_sede;con_copago;solo_hombres;solo_mujeres;lat;lon;cupos_totales;vacantes;vacantes_pie;vacantes_prioritarios;vacantes_alta_exigencia_t;vacantes_alta_exigencia_r;vacantes_regular;software_aleatorio;tiene_orden_pie;tiene_orden_alta_t
13423;3;311000000133;110;3;3;0;1;0;0;0;-30,27532;-70,668999;15;10;2;0;0;0;8;1;0;0
13423;4;411000000133;110;4;3;0;1;0;0;0;-30,27532;-70,668999;15;12;2;1;0;0;9;1;0;0
13423;5;511000000133;110;5;3;0;1;0;0;0;-30,27532;-70,668999;15;10;2;0;0;0;8;1;0;0
13423;6;611000000133;110;6;3;0;1;0;0;0;-30,27532;-70,668999;15;11;2;0;0;0;9;1;0;0
13423;7;711000000133;110;7;3;0;1;0;0;0;-30,27532;-70,668999;30;24;2;0;0;0;22;1;0;0
13423;8;811000000133;110;8;3;0;1;0;0;0;-30,27532;-70,668999;30;22;0;0;0;0;22;1;0;0
13426;1;111000000132;110;1;2;0;1;1;0;0;-29,89929;-71,248581;20;20;0;3;0;0;17;1;0;0
13426;2;211000000132;110;2;2;0;1;1;0;0;-29,89929;-71,248581;24;10;0;1;0;0;9;1;0;0
13426;3;311000000132;110;3;2;0;1;1;0;0;-29,89929;-71,248581;23;12;0;0;0;0;12;1;0;0
13426;4;411000000131;110;4;1;0;1;1;0;0;-29,89929;-71,248581;24;8;0;0;0;0;8;1;0;0
13426;5;511000000131;110;5;1;0;1;1;0;0;-29,89929;-71,248581;24;2;0;0;0;0;2;1;0;0
13426;6;611000000131;110;6;1;0;1;1;0;0;-29,89929;-71,248581;23;7;0;2;0;0;5;1;0;0
13426;7;711000000131;110;7;1;0;1;1;0;0;-29,89929;-71,248581;25;4;0;0;0;0;4;1;0;0
13426;8;811000000131;110;8;1;0;1;1;0;0;-29,89929;-71,248581;25;8;0;0;0;0;8;1;0;0
13426;9;131000000133;310;1;3;0;1;1;0;0;-29,89929;-71,248581;32;19;0;2;0;0;17;1;0;0
13426;10;231000000133;310;2;3;0;1;1;0;0;-29,89929;-71,248581;28;10;0;1;0;0;9;1;0;0
13426;11;331000000133;310;3;3;0;1;1;0;0;-29,89929;-71,248581;27;8;0;0;0;0;8;1;0;0
13426;12;431000000133;310;4;3;0;1;1;0;0;-29,89929;-71,248581;24;9;0;0;0;0;9;1;0;0
13427;-1;401000000132;10;4;2;0;1;1;0;0;-30,6964;-70,97139;35;35;0;6;0;0;29;1;0;0
13427;0;501000000131;10;5;1;0;1;1;0;0;-30,6964;-70,97139;45;16;0;0;0;0;16;1;0;0
13427;1;111000000132;110;1;2;0;1;1;0;0;-30,6964;-70,97139;76;35;0;0;0;0;35;1;0;0
13427;2;211000000131;110;2;1;0;1;1;0;0;-30,6964;-70,97139;76;19;0;0;0;0;19;1;0;0
13427;3;311000000131;110;3;1;0;1;1;0;0;-30,6964;-70,97139;76;18;0;0;0;0;18;1;0;0
13427;4;411000000131;110;4;1;0;1;1;0;0;-30,6964;-70,97139;76;29;0;0;0;0;29;1;0;0
13427;5;511000000131;110;5;1;0;1;1;0;0;-30,6964;-70,97139;76;13;0;0;0;0;13;1;0;0
13427;6;611000000131;110;6;1;0;1;1;0;0;-30,6964;-70,97139;76;14;0;0;0;0;14;1;0;0
13427;7;711000000131;110;7;1;0;1;0;0;0;-30,6964;-70,97139;76;15;0;0;0;0;15;1;0;0
13427;8;811000000131;110;8;1;0;1;1;0;0;-30,6964;-70,97139;76;12;0;0;0;0;12;1;0;0
13427;9;131000000131;310;1;1;0;1;0;0;0;-30,6964;-70,97139;84;39;0;0;0;0;39;1;0;0
13427;10;231000000131;310;2;1;0;1;1;0;0;-30,6964;-70,97139;84;14;0;0;0;0;14;1;0;0
13427;11;341041005131;410;3;1;41005;1;1;0;0;-30,6964;-70,97139;42;5;0;0;0;0;5;1;0;0
13427;11;371072007131;710;3;1;72007;1;1;0;0;-30,6964;-70,97139;42;7;0;0;0;0;7;1;0;0
13427;12;441041005131;410;4;1;41005;1;1;0;0;-30,6964;-70,97139;42;13;0;0;0;0;13;1;0;0
13427;12;471072007131;710;4;1;72007;1;1;0;0;-30,6964;-70,97139;42;3;0;0;0;0;3;1;0;0
13428;1;111000000133;110;1;3;0;1;0;0;0;-31,64827;-71,205833;22;22;0;4;0;0;18;1;0;0
13428;2;211000000133;110;2;3;0;1;0;0;0;-31,64827;-71,205833;23;2;0;0;0;0;2;1;0;0
13428;3;311000000133;110;3;3;0;1;0;0;0;-31,64827;-71,205833;23;2;0;0;0;0;2;1;0;0
13428;4;411000000133;110;4;3;0;1;0;0;0;-31,64827;-71,205833;22;6;0;0;0;0;6;1;0;0
13428;5;511000000133;110;5;3;0;1;0;0;0;-31,64827;-71,205833;33;4;0;0;0;0;4;1;0;0
13428;6;611000000133;110;6;3;0;1;0;0;0;-31,64827;-71,205833;23;0;0;0;0;0;0;1;0;0
13428;7;711000000133;110;7;3;0;1;0;0;0;-31,64827;-71,205833;23;10;0;0;0;0;10;1;0;0
13428;8;811000000133;110;8;3;0;1;0;0;0;-31,64827;-71,205833;32;4;0;0;0;0;4;1;0;0
13439;-1;401000000132;10;4;2;0;1;1;0;0;-30,591961;-71,202072;35;35;0;6;0;0;29;1;0;0
13439;0;501000000131;10;5;1;0;1;1;0;0;-30,591961;-71,202072;40;6;0;0;0;0;6;1;0;0
13439;1;111000000133;110;1;3;0;1;1;0;0;-30,591961;-71,202072;42;5;0;0;0;0;5;1;0;0
13439;2;211000000133;110;2;3;0;1;1;0;0;-30,591961;-71,202072;42;3;0;0;0;0;3;1;0;0
13439;3;311000000133;110;3;3;0;1;1;0;0;-30,591961;-71,202072;42;3;0;0;0;0;3;1;0;0
13439;4;411000000133;110;4;3;0;1;1;0;0;-30,591961;-71,202072;42;3;0;0;0;0;3;1;0;0
13439;5;511000000133;110;5;3;0;1;1;0;0;-30,591961;-71,202072;42;4;0;0;0;0;4;1;0;0
13439;6;611000000133;110;6;3;0;1;1;0;0;-30,591961;-71,202072;43;4;0;0;0;0;4;1;0;0
13439;7;711000000133;110;7;3;0;1;1;0;0;-30,591961;-71,202072;42;6;0;0;0;0;6;1;0;0
13439;8;811000000133;110;8;3;0;1;1;0;0;-30,591961;-71,202072;42;1;0;1;0;0;0;1;0;0
13439;9;131000000133;310;1;3;0;1;1;0;0;-30,591961;-71,202072;42;5;0;0;0;0;5;1;0;0
13439;10;231000000133;310;2;3;0;1;1;0;0;-30,591961;-71,202072;43;5;0;0;0;0;5;1;0;0
13439;11;331000000133;310;3;3;0;1;1;0;0;-30,591961;-71,202072;35;2;0;0;0;0;2;1;0;0
13439;12;431000000133;310;4;3;0;1;1;0;0;-30,591961;-71,202072;35;0;0;0;0;0;0;1;0;0
13442;-1;401000000132;10;4;2;0;1;0;0;0;-29,99054;-71,334129;70;70;0;11;0;0;59;1;0;0
13442;0;501000000131;10;5;1;0;1;1;0;0;-29,99054;-71,334129;76;12;0;0;0;0;12;1;0;0
13442;1;111000000133;110;1;3;0;1;1;0;0;-29,99054;-71,334129;94;23;0;0;0;0;23;1;0;0
13442;2;211000000133;110;2;3;0;1;1;0;0;-29,99054;-71,334129;84;4;0;0;0;0;4;1;0;0
13442;3;311000000133;110;3;3;0;1;1;0;0;-29,99054;-71,334129;120;13;0;0;0;0;13;1;0;0
13442;4;411000000133;110;4;3;0;1;1;0;0;-29,99054;-71,334129;82;0;0;0;0;0;0;1;0;0
13442;5;511000000133;110;5;3;0;1;1;0;0;-29,99054;-71,334129;82;0;0;0;0;0;0;1;0;0
13442;6;611000000133;110;6;3;0;1;1;0;0;-29,99054;-71,334129;83;8;0;0;0;0;8;1;0;0
13442;7;711000000133;110;7;3;0;1;1;0;0;-29,99054;-71,334129;102;5;0;0;0;0;5;1;0;0
13442;8;811000000133;110;8;3;0;1;1;0;0;-29,99054;-71,334129;106;8;0;0;0;0;8;1;0;0
13442;9;131000000133;310;1;3;0;1;1;0;0;-29,99054;-71,334129;104;15;0;0;0;0;15;1;0;0
13442;10;231000000133;310;2;3;0;1;1;0;0;-29,99054;-71,334129;95;4;0;0;0;0;4;1;0;0
13442;11;331000000133;310;3;3;0;1;1;0;0;-29,99054;-71,334129;82;3;0;0;0;0;3;1;0;0
13442;12;431000000133;310;4;3;0;1;1;0;0;-29,99054;-71,334129;68;7;0;0;0;0;7;1;0;0
13445;9;131000000131;310;1;1;0;1;1;0;0;-29,966181;-71,341133;19;19;2;3;0;0;14;1;0;0
13445;10;231000000131;310;2;1;0;1;1;0;0;-29,966181;-71,341133;28;10;0;0;0;0;10;1;0;0
13445;11;331000000131;310;3;1;0;1;1;0;0;-29,966181;-71,341133;26;7;0;0;0;0;7;1;0;0
13445;12;431000000131;310;4;1;0;1;1;0;0;-29,966181;-71,341133;27;5;0;0;0;0;5;1;0;0
13446;-1;401000000112;10;4;2;0;1;0;0;1;-29,9202;-71,213631;30;30;0;5;0;0;25;1;0;0
13446;-1;401000000122;10;4;2;0;1;0;1;0;-29,9202;-71,213631;30;30;0;5;0;0;25;1;0;0
13446;0;501000000111;10;5;1;0;1;0;0;1;-29,9202;-71,213631;30;0;0;0;0;0;0;1;0;0
13446;0;501000000121;10;5;1;0;1;0;1;0;-29,9202;-71,213631;30;2;0;0;0;0;2;1;0;0
13446;1;111000000113;110;1;3;0;1;0;0;1;-29,9202;-71,213631;35;11;0;0;0;0;11;1;0;0
13446;1;111000000123;110;1;3;0;1;0;1;0;-29,9202;-71,213631;35;3;0;0;0;0;3;1;0;0
13446;2;211000000113;110;2;3;0;1;0;0;1;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;2;211000000123;110;2;3;0;1;0;1;0;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;3;311000000113;110;3;3;0;1;0;0;1;-29,9202;-71,213631;35;2;0;0;0;0;2;1;0;0
13446;3;311000000123;110;3;3;0;1;0;1;0;-29,9202;-71,213631;36;0;0;0;0;0;0;1;0;0
13446;4;411000000113;110;4;3;0;1;0;0;1;-29,9202;-71,213631;35;2;0;0;0;0;2;1;0;0
13446;4;411000000123;110;4;3;0;1;0;1;0;-29,9202;-71,213631;35;4;0;0;0;0;4;1;0;0
13446;5;511000000113;110;5;3;0;1;0;0;1;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;5;511000000123;110;5;3;0;1;0;1;0;-29,9202;-71,213631;35;1;0;0;0;0;1;1;0;0
13446;6;611000000113;110;6;3;0;1;0;0;1;-29,9202;-71,213631;35;4;0;0;0;0;4;1;0;0
13446;6;611000000123;110;6;3;0;1;0;1;0;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;7;711000000113;110;7;3;0;1;0;0;1;-29,9202;-71,213631;35;3;0;0;0;0;3;1;0;0
13446;7;711000000123;110;7;3;0;1;0;1;0;-29,9202;-71,213631;35;6;0;0;0;0;6;1;0;0
13446;8;811000000113;110;8;3;0;1;0;0;1;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;8;811000000123;110;8;3;0;1;0;1;0;-29,9202;-71,213631;35;0;0;0;0;0;0;1;0;0
13446;9;131000000113;310;1;3;0;1;0;0;1;-29,9202;-71,213631;35;6;0;1;0;0;5;1;0;0
13446;9;131000000123;310;1;3;0;1;0;1;0;-29,9202;-71,213631;35;3;0;0;0;0;3;1;0;0
13446;10;231000000113;310;2;3;0;1;0;0;1;-29,9202;-71,213631;35;3;0;1;0;0;2;1;0;0
13446;10;231000000123;310;2;3;0;1;0;1;0;-29,9202;-71,213631;35;4;0;0;0;0;4;1;0;0
13446;11;331000000113;310;3;3;0;1;0;0;1;-29,9202;-71,213631;35;3;0;0;0;0;3;1;0;0
13446;11;331000000123;310;3;3;0;1;0;1;0;-29,9202;-71,213631;35;2;0;1;0;0;1;1;0;0
13446;12;431000000113;310;4;3;0;1;0;0;1;-29,9202;-71,213631;35;5;0;1;0;0;4;1;0;0
13446;12;431000000123;310;4;3;0;1;0;1;0;-29,9202;-71,213631;35;5;0;0;0;0;5;1;0;0
13461;9;131000000133;310;1;3;0;1;0;0;0;-30,26264;-71,493401;70;66;0;11;0;0;55;1;0;0
13461;10;231000000133;310;2;3;0;1;0;0;0;-30,26264;-71,493401;70;29;0;0;0;0;29;1;0;0
13461;11;331000000133;310;3;3;0;1;0;0;0;-30,26264;-71,493401;35;17;0;0;0;0;17;1;0;0
13461;11;381081003133;810;3;3;81003;1;0;0;0;-30,26264;-71,493401;35;14;0;0;0;0;14;1;0;0
13461;12;431000000133;310;4;3;0;1;0;0;0;-30,26264;-71,493401;35;5;0;0;0;0;5;1;0;0
13461;12;481081003133;810;4;3;81003;1;0;0;0;-30,26264;-71,493401;35;35;0;6;0;0;29;1;0;0
13463;-1;401000000133;10;4;3;0;1;0;0;0;-29,870449;-71,239441;50;50;0;8;0;0;42;1;0;0
13463;0;501000000133;10;5;3;0;1;0;0;0;-29,870449;-71,239441;57;21;0;0;0;0;21;1;0;0
13463;1;111000000133;110;1;3;0;1;0;0;0;-29,870449;-71,239441;120;61;0;0;0;0;61;1;0;0
13463;2;211000000133;110;2;3;0;1;0;0;0;-29,870449;-71,239441;120;60;0;0;0;0;60;1;0;0
13463;3;311000000133;110;3;3;0;1;0;0;0;-29,870449;-71,239441;120;29;0;0;0;0;29;1;0;0
13463;4;411000000133;110;4;3;0;1;0;0;0;-29,870449;-71,239441;120;40;0;0;0;0;40;1;0;0
13463;5;511000000133;110;5;3;0;1;0;0;0;-29,870449;-71,239441;120;28;0;0;0;0;28;1;0;0
13463;6;611000000133;110;6;3;0;1;0;0;0;-29,870449;-71,239441;120;47;0;0;0;0;47;1;0;0
13463;7;711000000133;110;7;3;0;1;0;0;0;-29,870449;-71,239441;120;63;0;0;0;0;63;1;0;0
13463;8;811000000133;110;8;3;0;1;0;0;0;-29,870449;-71,239441;120;96;0;0;0;0;96;1;0;0
13465;1;111000000133;110;1;3;0;1;0;0;0;-31,79648;-70,9618;4;4;0;1;0;0;3;1;0;0
13465;2;211000000133;110;2;3;0;1;0;0;0;-31,79648;-70,9618;5;3;0;1;0;0;2;1;0;0
13465;3;311000000133;110;3;3;0;1;0;0;0;-31,79648;-70,9618;4;3;0;1;0;0;2;1;0;0
13465;4;411000000133;110;4;3;0;1;0;0;0;-31,79648;-70,9618;6;1;0;0;0;0;1;1;0;0
13465;5;511000000133;110;5;3;0;1;0;0;0;-31,79648;-70,9618;4;3;0;0;0;0;3;1;0;0
13465;6;611000000133;110;6;3;0;1;0;0;0;-31,79648;-70,9618;4;2;0;0;0;0;2;1;0;0
13465;7;711000000133;110;7;3;0;1;0;0;0;-31,79648;-70,9618;6;2;0;0;0;0;2;1;0;0
13465;8;811000000133;110;8;3;0;1;0;0;0;-31,79648;-70,9618;4;3;0;0;0;0;3;1;0;0
13467;-1;401000000132;10;4;2;0;1;0;0;0;-29,94212;-71,341911;24;24;0;4;0;0;20;1;0;0
13467;0;501000000131;10;5;1;0;1;0;0;0;-29,94212;-71,341911;24;6;0;0;0;0;6;1;0;0
13467;1;111000000131;110;1;1;0;1;0;0;0;-29,94212;-71,341911;30;5;0;0;0;0;5;1;0;0
13467;2;211000000131;110;2;1;0;1;0;0;0;-29,94212;-71,341911;30;3;0;0;0;0;3;1;0;0
13467;3;311000000133;110;3;3;0;1;0;0;0;-29,94212;-71,341911;30;3;0;0;0;0;3;1;0;0
13467;4;411000000133;110;4;3;0;1;0;0;0;-29,94212;-71,341911;30;5;0;0;0;0;5;1;0;0
13467;5;511000000133;110;5;3;0;1;0;0;0;-29,94212;-71,341911;31;3;0;0;0;0;3;1;0;0
13467;6;611000000133;110;6;3;0;1;0;0;0;-29,94212;-71,341911;28;2;0;0;0;0;2;1;0;0
13467;7;711000000132;110;7;2;0;1;0;0;0;-29,94212;-71,341911;27;1;0;0;0;0;1;1;0;0
13467;8;811000000132;110;8;2;0;1;0;0;0;-29,94212;-71,341911;27;5;0;0;0;0;5;1;0;0
13474;-1;401000000133;10;4;3;0;1;0;0;0;-29,874451;-71,238586;30;28;0;3;0;0;25;1;0;0
13474;0;501000000133;10;5;3;0;1;0;0;0;-29,874451;-71,238586;30;10;0;0;0;0;10;1;0;0
13474;1;111000000133;110;1;3;0;1;0;0;0;-29,874451;-71,238586;40;9;0;0;0;0;9;1;0;0
13474;2;211000000133;110;2;3;0;1;0;0;0;-29,874451;-71,238586;42;9;0;0;0;0;9;1;0;0
13474;3;311000000133;110;3;3;0;1;0;0;0;-29,874451;-71,238586;40;13;0;0;0;0;13;1;0;0
13474;4;411000000133;110;4;3;0;1;0;0;0;-29,874451;-71,238586;40;8;0;0;0;0;8;1;0;0
13474;5;511000000133;110;5;3;0;1;0;0;0;-29,874451;-71,238586;40;3;0;0;0;0;3;1;0;0
13474;6;611000000133;110;6;3;0;1;0;0;0;-29,874451;-71,238586;35;3;0;0;0;0;3;1;0;0
13474;7;711000000133;110;7;3;0;1;0;0;0;-29,874451;-71,238586;35;21;0;0;0;0;21;1;0;0
13474;8;811000000133;110;8;3;0;1;0;0;0;-29,874451;-71,238586;30;6;0;0;0;0;6;1;0;0
13475;-1;401000000132;10;4;2;0;1;0;0;0;-29,87557;-71,232697;50;50;0;8;0;0;42;1;0;0
13475;0;501000000131;10;5;1;0;1;0;0;0;-29,87557;-71,232697;60;35;0;0;0;0;35;1;0;0
13475;1;111000000133;110;1;3;0;1;0;0;0;-29,87557;-71,232697;70;16;0;0;0;0;16;1;0;0
13475;2;211000000133;110;2;3;0;1;0;0;0;-29,87557;-71,232697;70;11;0;0;0;0;11;1;0;0
13475;3;311000000133;110;3;3;0;1;0;0;0;-29,87557;-71,232697;70;14;0;0;0;0;14;1;0;0
13475;4;411000000133;110;4;3;0;1;0;0;0;-29,87557;-71,232697;70;0;0;0;0;0;0;1;0;0
13475;5;511000000133;110;5;3;0;1;0;0;0;-29,87557;-71,232697;70;7;0;0;0;0;7;1;0;0
13475;6;611000000133;110;6;3;0;1;0;0;0;-29,87557;-71,232697;70;4;0;0;0;0;4;1;0;0
13475;7;711000000133;110;7;3;0;1;0;0;0;-29,87557;-71,232697;70;18;0;0;0;0;18;1;0;0
13475;8;811000000133;110;8;3;0;1;0;0;0;-29,87557;-71,232697;70;17;0;0;0;0;17;1;0;0
13475;9;131000000133;310;1;3;0;1;0;0;0;-29,87557;-71,232697;70;8;0;0;0;0;8;1;0;0
13475;10;231000000133;310;2;3;0;1;0;0;0;-29,87557;-71,232697;105;18;0;0;0;0;18;1;0;0
13475;11;341041005133;410;3;3;41005;1;0;0;0;-29,87557;-71,232697;25;4;0;0;0;0;4;1;0;0
13475;11;351052010133;510;3;3;52010;1;0;0;0;-29,87557;-71,232697;25;0;0;0;0;0;0;1;0;0
13475;11;351053014133;510;3;3;53014;1;0;0;0;-29,87557;-71,232697;25;5;0;0;0;0;5;1;0;0
13475;12;441041005133;410;4;3;41005;1;0;0;0;-29,87557;-71,232697;25;8;0;0;0;0;8;1;0;0
13475;12;451052010133;510;4;3;52010;1;0;0;0;-29,87557;-71,232697;25;0;0;0;0;0;0;1;0;0
13475;12;451053014133;510;4;3;53014;1;0;0;0;-29,87557;-71,232697;25;1;0;0;0;0;1;1;0;0
13486;-1;401000000133;10;4;3;0;1;0;0;0;-31,89065;-71,491707;35;35;0;6;0;0;29;1;0;0
13486;0;501000000133;10;5;3;0;1;0;0;0;-31,89065;-71,491707;42;9;0;0;0;0;9;1;0;0
13486;1;111000000133;110;1;3;0;1;0;0;0;-31,89065;-71,491707;84;45;0;0;0;0;45;1;0;0
13486;2;211000000133;110;2;3;0;1;0;0;0;-31,89065;-71,491707;84;6;0;0;0;0;6;1;0;0
13486;3;311000000133;110;3;3;0;1;0;0;0;-31,89065;-71,491707;84;3;0;0;0;0;3;1;0;0
13486;4;411000000133;110;4;3;0;1;0;0;0;-31,89065;-71,491707;84;20;0;0;0;0;20;1;0;0
13486;5;511000000133;110;5;3;0;1;0;0;0;-31,89065;-71,491707;84;9;0;0;0;0;9;1;0;0
13486;6;611000000133;110;6;3;0;1;0;0;0;-31,89065;-71,491707;84;12;0;0;0;0;12;1;0;0
13486;7;711000000133;110;7;3;0;1;0;0;0;-31,89065;-71,491707;84;7;0;0;0;0;7;1;0;0
13486;8;811000000133;110;8;3;0;1;0;0;0;-31,89065;-71,491707;84;10;0;0;0;0;10;1;0;0
13486;9;131000000133;310;1;3;0;1;0;0;0;-31,89065;-71,491707;168;104;0;0;0;0;104;1;0;0
13486;10;231000000133;310;2;3;0;1;0;0;0;-31,89065;-71,491707;126;11;0;0;0;0;11;1;0;0
13486;11;331000000133;310;3;3;0;1;0;0;0;-31,89065;-71,491707;168;5;0;0;0;0;5;1;0;0
13486;12;431000000133;310;4;3;0;1;0;0;0;-31,89065;-71,491707;168;42;0;0;0;0;42;1;0;0
13489;-1;401000000112;10;4;2;0;1;0;0;1;-29,97242;-71,256821;35;35;0;6;0;0;29;1;0;0
13489;-1;401000000122;10;4;2;0;1;0;1;0;-29,97242;-71,256821;35;35;0;6;0;0;29;1;0;0
13489;0;501000000111;10;5;1;0;1;0;0;1;-29,97242;-71,256821;35;4;0;0;0;0;4;1;0;0
13489;0;501000000121;10;5;1;0;1;0;1;0;-29,97242;-71,256821;35;3;0;0;0;0;3;1;0;0
13489;1;111000000113;110;1;3;0;1;0;0;1;-29,97242;-71,256821;35;4;0;0;0;0;4;1;0;0
13489;1;111000000123;110;1;3;0;1;0;1;0;-29,97242;-71,256821;40;4;0;0;0;0;4;1;0;0
13489;2;211000000113;110;2;3;0;1;0;0;1;-29,97242;-71,256821;39;2;0;0;0;0;2;1;0;0
13489;2;211000000123;110;2;3;0;1;0;1;0;-29,97242;-71,256821;35;1;0;0;0;0;1;1;0;0
13489;3;311000000113;110;3;3;0;1;0;0;1;-29,97242;-71,256821;36;2;0;0;0;0;2;1;0;0
13489;3;311000000123;110;3;3;0;1;0;1;0;-29,97242;-71,256821;35;1;0;0;0;0;1;1;0;0
13489;4;411000000113;110;4;3;0;1;0;0;1;-29,97242;-71,256821;35;0;0;0;0;0;0;1;0;0
13489;4;411000000123;110;4;3;0;1;0;1;0;-29,97242;-71,256821;35;3;0;0;0;0;3;1;0;0
13489;5;511000000113;110;5;3;0;1;0;0;1;-29,97242;-71,256821;35;2;0;0;0;0;2;1;0;0
13489;5;511000000123;110;5;3;0;1;0;1;0;-29,97242;-71,256821;35;2;0;0;0;0;2;1;0;0
13489;6;611000000113;110;6;3;0;1;0;0;1;-29,97242;-71,256821;35;1;0;0;0;0;1;1;0;0
13489;6;611000000123;110;6;3;0;1;0;1;0;-29,97242;-71,256821;35;0;0;0;0;0;0;1;0;0
13489;7;711000000113;110;7;3;0;1;0;0;1;-29,97242;-71,256821;37;2;0;0;0;0;2;1;0;0
13489;7;711000000123;110;7;3;0;1;0;1;0;-29,97242;-71,256821;35;3;0;3;0;0;0;1;0;0
13489;8;811000000113;110;8;3;0;1;0;0;1;-29,97242;-71,256821;35;0;0;0;0;0;0;1;0;0
13489;8;811000000123;110;8;3;0;1;0;1;0;-29,97242;-71,256821;35;0;0;0;0;0;0;1;0;0
13489;9;131000000113;310;1;3;0;1;0;0;1;-29,97242;-71,256821;35;3;0;0;0;0;3;1;0;0
13489;9;131000000123;310;1;3;0;1;0;1;0;-29,97242;-71,256821;35;2;0;0;0;0;2;1;0;0
13489;10;231000000113;310;2;3;0;1;0;0;1;-29,97242;-71,256821;35;2;0;2;0;0;0;1;0;0
13489;10;231000000123;310;2;3;0;1;0;1;0;-29,97242;-71,256821;36;4;0;0;0;0;4;1;0;0
13489;11;331000000113;310;3;3;0;1;0;0;1;-29,97242;-71,256821;35;6;0;1;0;0;5;1;0;0
13489;11;331000000123;310;3;3;0;1;0;1;0;-29,97242;-71,256821;35;2;0;2;0;0;0;1;0;0
13489;12;431000000113;310;4;3;0;1;0;0;1;-29,97242;-71,256821;35;2;0;0;0;0;2;1;0;0
13489;12;431000000123;310;4;3;0;1;0;1;0;-29,97242;-71,256821;35;7;0;0;0;0;7;1;0;0
13491;0;501000000131;10;5;1;0;1;1;0;0;-29,951099;-71,266968;32;8;0;0;0;0;8;1;0;0
13491;0;501000000132;10;5;2;0;1;1;0;0;-29,951099;-71,266968;32;31;1;5;0;0;25;1;0;0
13491;1;111000000133;110;1;3;0;1;1;0;0;-29,951099;-71,266968;76;43;3;0;0;0;40;1;0;0
13491;2;211000000133;110;2;3;0;1;1;0;0;-29,951099;-71,266968;84;20;0;0;0;0;20;1;0;0
13491;3;311000000133;110;3;3;0;1;1;0;0;-29,951099;-71,266968;84;6;2;0;0;0;4;1;0;0
13491;4;411000000133;110;4;3;0;1;1;0;0;-29,951099;-71,266968;42;0;0;0;0;0;0;1;0;0
13491;5;511000000133;110;5;3;0;1;1;0;0;-29,951099;-71,266968;42;0;0;0;0;0;0;1;0;0
13491;6;611000000133;110;6;3;0;1;1;0;0;-29,951099;-71,266968;84;15;0;0;0;0;15;1;0;0
13491;7;711000000133;110;7;3;0;1;1;0;0;-29,951099;-71,266968;84;10;1;0;0;0;9;1;0;0
13491;8;811000000133;110;8;3;0;1;1;0;0;-29,951099;-71,266968;84;16;0;0;0;0;16;1;0;0
13491;9;131000000133;310;1;3;0;1;1;0;0;-29,951099;-71,266968;84;39;3;1;0;0;35;1;0;0
13491;10;231000000133;310;2;3;0;1;1;0;0;-29,951099;-71,266968;84;26;0;0;0;0;26;1;0;0
13491;11;331000000133;310;3;3;0;1;1;0;0;-29,951099;-71,266968;84;19;1;0;0;0;18;1;0;0
13491;12;431000000133;310;4;3;0;1;1;0;0;-29,951099;-71,266968;84;22;1;0;0;0;21;1;0;0
13494;-1;401000000131;10;4;1;0;1;0;0;0;-30,7819;-70,938026;35;35;0;6;0;0;29;1;0;0
13494;0;501000000131;10;5;1;0;1;0;0;0;-30,7819;-70,938026;35;13;0;0;0;0;13;1;0;0
13494;1;111000000133;110;1;3;0;1;0;0;0;-30,7819;-70,938026;35;8;0;0;0;0;8;1;0;0
13494;2;211000000133;110;2;3;0;1;0;0;0;-30,7819;-70,938026;45;5;0;0;0;0;5;1;0;0
13494;3;311000000133;110;3;3;0;1;0;0;0;-30,7819;-70,938026;40;6;0;0;0;0;6;1;0;0
13494;4;411000000133;110;4;3;0;1;0;0;0;-30,7819;-70,938026;40;7;0;0;0;0;7;1;0;0
13494;5;511000000133;110;5;3;0;1;0;0;0;-30,7819;-70,938026;70;32;0;0;0;0;32;1;0;0
13494;6;611000000133;110;6;3;0;1;0;0;0;-30,7819;-70,938026;35;15;0;0;0;0;15;1;0;0
13494;7;711000000133;110;7;3;0;1;0;0;0;-30,7819;-70,938026;35;9;0;0;0;0;9;1;0;0
13494;8;811000000133;110;8;3;0;1;0;0;0;-30,7819;-70,938026;35;19;0;0;0;0;19;1;0;0
13498;1;111000000131;110;1;1;0;1;0;0;0;-30,950451;-71,327217;5;5;0;1;0;0;4;1;0;0
13498;2;211000000131;110;2;1;0;1;0;0;0;-30,950451;-71,327217;5;5;0;1;0;0;4;1;0;0
13498;3;311000000131;110;3;1;0;1;0;0;0;-30,950451;-71,327217;5;5;0;1;0;0;4;1;0;0
13498;4;411000000131;110;4;1;0;1;0;0;0;-30,950451;-71,327217;5;3;0;0;0;0;3;1;0;0
13498;5;511000000131;110;5;1;0;1;0;0;0;-30,950451;-71,327217;5;5;0;1;0;0;4;1;0;0
13498;6;611000000131;110;6;1;0;1;0;0;0;-30,950451;-71,327217;6;6;0;1;0;0;5;1;0;0
13503;1;111000000131;110;1;1;0;1;0;0;0;-29,934879;-71,260033;30;30;0;5;0;0;25;1;0;0
