mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
538730;18428800;1;1;0
539044;19997307;1;1;1
544147;16566122;1;1;1
545848;5021575;1;1;1
549005;14073738;0;1;0
549141;10555381;0;1;1
553595;24263948;0;1;0
553701;19678989;1;1;1
555231;19722889;0;1;0
557260;23119984;1;1;0
559671;22919105;0;1;0
559913;5637153;1;1;0
560415;3355017;0;1;0
560517;11767057;0;1;1
560977;8482178;0;1;0
564504;16270825;0;1;1
564504;19644484;0;1;1
567345;4463310;0;1;0
568027;4137550;0;1;1
568294;24789943;0;1;0
568372;5926663;0;1;0
568529;14221686;0;1;1
569490;15211923;0;1;1
570431;10397945;0;1;0
570563;16592672;1;1;1
570888;17188650;0;1;0
573314;18778871;0;1;1
573407;20081919;0;1;0
573653;24651829;0;1;0
574429;2429146;0;1;0
574429;5633624;0;1;0
574871;1334127;0;1;0
574871;10947296;0;1;0
576002;6377929;1;1;0
576002;13218709;1;1;0
576028;4280382;0;1;0
579087;5201096;0;1;1
579203;14402954;0;1;1
579621;14943857;0;1;0
580637;20197215;0;1;0
581005;24006890;0;1;1
581461;5545059;0;1;1
582969;24693839;0;1;1
583333;17360982;0;1;0
583333;21294358;0;1;0
584711;14471036;1;1;0
585133;23741165;0;1;0
585338;13501948;0;1;0
585550;2597730;0;1;0
587132;4213066;0;1;0
587132;22972077;0;1;0
587313;23160268;0;1;0
588035;10114304;0;1;0
588720;21358378;0;1;1
591965;12596970;0;1;1
592257;939475;0;1;0
594012;9681722;0;1;1
595067;13022177;0;1;1
595271;17620032;0;1;0
595309;22296869;0;1;0
596134;4666696;1;1;1
596238;24738341;0;1;1
597677;23694059;0;1;0
600336;15463542;0;1;0
600804;16101388;1;1;1
601394;616214;0;1;0
601394;11162708;0;1;1
601523;24355210;0;1;0
602238;15863206;0;1;0
603238;10548230;1;1;1
603263;11450612;0;1;1
604452;20891931;1;1;0
604653;9849875;0;1;0
607891;9973203;1;1;0
607937;3704395;0;1;1
607955;1173262;0;1;1
610155;1319339;0;1;0
610155;21113724;0;1;0
611201;12455345;0;1;1
613113;20167119;0;1;0
613478;5495035;0;1;0
613483;20598076;0;1;1
617192;14677371;0;1;0
619685;18839671;0;1;1
622078;20556677;0;1;0
622227;6980834;0;1;1
622421;3028830;0;1;1
623670;8220366;0;1;0
623670;17444950;0;1;1
627117;18966225;0;1;1
628488;12647047;0;1;0
631655;17615533;0;1;0
632147;1781594;0;1;0
635062;10814259;0;1;1
635478;14325793;0;1;1
638234;19699527;0;1;1
638883;13108786;0;1;0
640707;1810322;1;1;1
641427;21999882;0;1;1
641811;2684089;1;1;0
