mrun;cod_nivel;es_mujer;prioritario;alto_rendimiento;lat_con_error;lon_con_error
22147234;0;1;0;0;-37,9480753742095;-72,4351512871998
22147687;-1;1;1;0;-33,0143807514415;-71,2583587377081
22148498;1;0;0;0;-33,048254989948;-71,3685408482961
22148500;9;1;1;1;-36,795578436385;-73,1128114637339
22149976;5;1;0;0;-30,6303657895228;-71,2190051020354
22150397;7;1;0;0;-53,152581471546;-70,9444996727372
22151180;1;0;0;0;-32,4511401676519;-71,2363419873336
22151507;-1;0;0;0;-33,0454159630842;-71,4374030332893
22151554;0;1;1;0;-33,0610321907794;-71,6186580316409
22151620;9;1;0;1;-36,6498747697419;-72,0345905385314
22151644;0;0;0;0;-38,7513295948455;-72,6292275957161
22152951;9;1;1;1;-29,965105395208;-71,2497082360069
22153320;9;0;1;0;-40,584528310291;-73,7358369220005
22154748;4;1;1;0;-34,4035039096534;-70,8970734515721
22156982;9;1;1;1;-30,0010377841359;-71,3286467958742
22156989;-1;1;0;0;-41,2544801231546;-73,0096194565762
22157054;8;0;0;0;-41,3794938931821;-72,9181911062739
22157207;-1;0;0;0;-33,0353347916076;-71,3948621956815
22157257;4;1;0;0;-34,1390579868794;-70,729749953475
22157425;10;0;1;0;-29,966120910427;-71,3323399267184
22158267;9;0;0;0;-36,7994862977468;-73,1048231201325
22159202;0;0;0;0;-23,6405931828178;-70,3920871226233
22159461;-1;0;1;0;-27,3532197314289;-70,3145590568465
22160096;1;1;0;0;-22,4510669160888;-68,9452288838112
22160650;-1;1;1;0;-36,6258967857955;-72,1084618528117
22160827;8;0;1;0;-34,3565739465551;-71,2878964183483
22160935;0;0;0;0;-22,4550509018037;-68,9308263559456
22161104;9;1;0;0;-35,4462008531423;-71,6825223738375
22161712;-1;0;1;0;-33,0380960794364;-71,6496385851171
22162501;1;0;0;0;-29,9715521423766;-71,2984260392424
22163123;7;0;0;0;-36,7960941134904;-73,1111006582283
22163578;9;1;1;1;-33,399560963744;-71,6842420763183
22164283;9;1;0;0;-35,4181862871279;-71,6393229803508
22164439;9;0;1;0;-34,3950069066517;-70,9302156131923
22164513;1;0;1;0;-33,050324499894;-71,369681310401
22164633;-1;0;1;0;-39,8171084767016;-73,2564614673816
22165009;1;0;0;0;-29,9354616304806;-71,2376369178775
22165878;9;0;1;0;-27,3667167531981;-70,3304418139304
22166254;-1;0;1;0;-34,1577484347712;-70,7099600681359
22166358;7;0;0;0;-29,9729870611276;-71,3104020669192
22166636;-1;1;0;0;-30,5888492070143;-71,1851360839852
22167324;-1;0;1;0;-33,0418004531265;-71,4094999620246
22167390;1;1;0;0;-20,2397877969352;-70,1361410068356
22168317;7;0;0;0;-34,5930046731829;-70,9947862706133
22168332;0;1;0;0;-32,998445307735;-71,4825356510663
22168787;6;1;1;0;-29,9681334310868;-71,3414984912293
22169016;-1;1;0;0;-34,2727064269415;-71,0326817023284
22170022;1;1;1;0;-27,362023291932;-70,3154702990806
22170064;1;1;1;0;-36,6050845224625;-72,0861132582824
22171040;9;1;0;0;-41,1225712963473;-73,0580466879321
22171643;-1;1;1;0;-36,8336546936671;-73,0048119479038
22171862;9;0;1;0;-20,2471967666848;-70,1249237889592
22173018;2;0;0;0;-29,9056467607574;-71,2477745739342
22173031;9;0;0;0;-34,1549789812468;-70,7644708803735
22173619;5;0;1;0;-34,1613446848696;-70,6668254405468
22173970;6;1;1;0;-41,4672543269411;-72,9998222486791
22174306;10;1;0;0;-40,5900153400785;-73,1194658255968
22174861;4;0;0;0;-30,0338938116728;-70,7207230084459
22174868;1;0;0;0;-37,4676199017376;-72,3338313126642
22175294;0;1;0;0;-38,7683139435068;-72,6057095545849
22175614;-1;0;0;0;-37,4681604264251;-72,3805065055969
22175629;3;1;1;0;-20,2498481172161;-70,1366848670269
22176089;-1;1;1;0;-35,5991497553857;-71,7261933029652
22176232;9;0;0;0;-38,7271008955772;-72,5775786644152
22177219;-1;0;1;0;-34,1800206026652;-71,4016182312485
22177990;-1;0;0;0;-35,4416511635956;-71,6087946903286
22178039;-1;0;0;0;-34,962967529383;-71,2049913552079
22178298;9;0;0;0;-27,4094382622184;-70,277418723701
22178456;-1;1;0;0;-34,1710871690499;-70,7620166654959
22180067;6;0;1;0;-34,1697138174732;-70,7135975311286
22180740;7;1;1;0;-36,9753728288001;-73,1405994888763
22180863;9;0;1;0;-34,1590743191417;-70,7393906966987
22181128;-1;0;0;0;-38,7213277540032;-72,6026031648938
22181643;9;1;1;1;-39,8130480208716;-73,2466522202243
22182659;-1;1;0;0;-33,0318978668818;-71,426858791977
22183559;6;0;1;0;-34,4128173165659;-71,2478524037943
22183596;1;0;0;0;-22,907449597061;-68,202750061036
22183837;2;0;0;0;-29,95808054728;-71,3398250705144
22184566;-1;0;1;0;-41,386062444065;-72,9100495587547
22184795;3;0;0;0;-20,279071278605;-70,0959945410814
22185435;8;0;1;0;-53,1518319194704;-70,9096724355514
22185539;10;1;1;0;-29,8833269103662;-71,2229103511312
22186714;-1;1;0;0;-22,4624076766603;-68,9176203389966
22186715;-1;1;0;0;-38,726722894914;-72,6094342175215
22187237;7;0;0;0;-38,7565847987259;-72,5939838724206
22187468;0;1;1;0;-36,715433734224;-73,1132192548927
22187726;4;0;1;0;-20,2245094894689;-70,1414793315006
22187797;-1;0;0;0;-39,811964952836;-73,2255557966444
22188035;-1;1;0;0;-23,5504474999197;-70,3910042012114
22188053;2;0;1;0;-34,4421593932331;-71,0858558569225
22188211;9;0;0;0;-42,4707195754247;-73,7812525205141
22188977;-1;0;0;0;-36,8003045005095;-73,0327229135048
22189784;0;0;0;0;-29,9354251316349;-71,2381185653479
22189794;-1;0;1;0;-30,6061555703198;-71,214062683908
22189804;2;1;1;0;-40,5598303964046;-73,2027196208585
22191484;-1;1;1;0;-36,9905562002791;-73,1743549624069
22192276;9;0;0;1;-27,9114606949081;-70,0233267537055
22192793;9;1;0;0;-32,878811264452;-71,2464279174798
22194419;3;0;0;0;-34,586676078245;-70,9854214403525
22194430;1;0;0;0;-39,3076516999776;-72,2144522616568
22195057;7;1;1;1;-39,5410039150394;-72,9664941863281
22197526;-1;1;0;0;-51,7211493014845;-72,4950050972298
22198117;9;0;1;0;-40,5844926029278;-73,1792466598779
22198214;-1;1;0;0;-42,3825823255729;-73,6622530539952
22198675;10;0;1;0;-41,4569645033194;-72,9993838378458
22199369;1;0;1;0;-33,0622279257623;-71,5633177625867
22199582;9;1;1;0;-38,9835639325574;-72,6423686167504
22199822;-1;0;0;0;-20,2233836057887;-70,1501180369167
22199912;0;0;1;0;-42,4893016932224;-73,4673591020096
22200218;3;1;1;0;-34,2173100404053;-70,9991853182335
22201756;9;1;1;0;-40,27546224893;-73,0788984104503
22201925;1;0;0;0;-34,6351837186511;-71,3578330630052
22202403;-1;0;1;0;-34,6306293422666;-71,3581056330202
22203229;11;1;1;0;-40,5775543552737;-73,1630057357946
22203788;0;1;1;0;-41,4475892947225;-72,909177098208
22204039;0;1;0;0;-36,8170149244801;-73,0534313879524
22204709;-1;0;0;0;-37,4777427824582;-72,3302651545628
22205554;9;0;1;0;-36,9830568828314;-73,1484811840883
22206320;1;0;1;0;-33,0575872613888;-71,429661520166
22207126;-1;0;0;0;-38,7209650671001;-72,565737401755
22207258;9;1;0;0;-36,6304929951809;-72,1235032869217
22207849;9;1;1;1;-34,7846995698343;-71,0430361403302
22208082;9;1;1;0;-45,5874444937492;-72,0631708237623
22208305;-1;0;0;0;-28,5735778481344;-70,7657596808284
22208831;9;1;0;1;-34,188853476965;-71,6996480559751
22209931;0;1;0;0;-30,6090063259322;-71,2031181142953
22210307;9;0;1;0;-34,3614455133705;-71,2788247273072
22210308;9;1;1;1;-27,4090727271715;-70,2826622473313
22210950;8;1;0;0;-29,9025716840702;-71,2657038398708
22211005;0;0;1;0;-37,4778837512962;-72,3647552146994
22211876;1;0;1;0;-35,8381303877812;-71,6041966231107
22212163;1;0;0;0;-26,3455168944129;-70,6132897695842
22212490;-1;1;1;0;-40,5853084437259;-73,14039718652
22212736;0;1;0;0;-36,5930913627176;-72,1129278169474
22212839;9;1;0;0;-36,6304893053055;-72,0788102443405
22213389;5;0;1;0;-29,8669556281061;-71,2358986763281
22213725;1;1;0;0;-37,6115105870696;-73,6572150554113
22213886;-1;0;1;0;-32,8067979744868;-70,5844836559349
22214314;4;0;0;0;-20,2125002888566;-70,1376438997587
22214411;11;1;1;0;-34,1708229583758;-70,7402509863948
22214600;1;0;0;0;-33,5911578616622;-71,6069652324527
22215599;9;0;1;0;-41,762296965396;-73,1577794103957
22215994;9;0;1;0;-39,6671033372821;-72,9633900905179
22216852;4;0;1;0;-41,3950612918688;-73,4634864187305
22217398;9;1;0;1;-36,6050381845083;-72,1028657804266
22219351;-1;0;1;0;-33,4422956056387;-71,6843425950059
22219517;-1;0;0;0;-40,5958917420786;-73,1045388703405
22219710;5;0;1;0;-29,9518937584591;-71,3471862866576
22220828;9;0;1;0;-34,5951963819216;-70,9924272251083
22221541;0;1;1;0;-33,0451851885871;-71,5964996976552
22221569;-1;0;0;0;-32,8874212008515;-71,2565051093815
22221903;-1;1;1;0;-33,9796180906825;-70,7106009653992
22222064;-1;0;0;0;-32,7964417346239;-71,2144446541044
22222668;2;1;1;0;-34,3917585787925;-71,1654494877787
22223276;0;0;0;0;-33,0416140743232;-71,4156770723473
22223893;-1;0;1;0;-35,1112819073771;-71,2899467768966
22223911;1;0;0;0;-34,4289992187705;-71,1661678227817
22224081;10;1;0;1;-34,1420144301679;-70,7349689309498
22224109;-1;0;1;0;-32,9180650675209;-71,45075292161
22225905;7;0;1;0;-29,9711614301724;-71,3232123736993
22226022;1;0;1;0;-41,3238845180993;-73,084043088532
22226176;0;1;0;0;-23,5918635479162;-70,3825543876972
22227173;0;1;1;0;-38,7663286617992;-72,5979383951118
22227585;4;0;1;0;-29,9950269582268;-71,3255697191734
22228207;9;1;1;0;-33,0599013175704;-71,5751453792282
22229374;6;0;1;0;-41,381920478683;-72,8978542201207
22229657;9;1;0;0;-41,4763722400265;-72,9863662633572
22229736;9;1;0;0;-20,2727735132494;-70,1260313669157
22230766;-1;1;1;0;-29,9333858220617;-71,2788327803469
22231997;1;0;0;0;-29,9014806897669;-71,2530851146153
22232785;1;0;1;0;-34,1673926574683;-70,7220388580358
22232883;0;0;0;0;-34,1538333965355;-71,4810278855895
22233516;0;1;0;0;-33,0119253710331;-71,5517087986488
22234013;1;1;0;0;-27,3759986986891;-70,3038791482222
22234021;7;1;1;0;-33,4348805776367;-70,7502198340316
22234567;-1;1;1;0;-35,5377921676053;-71,4913179302723
22235597;0;1;1;0;-36,6267428785959;-72,1094017261539
22236685;1;1;0;0;-33,0263156761333;-71,5417547178684
22238344;-1;0;0;0;-18,4803910238774;-70,3073347329558
22238562;8;0;0;0;-34,1659202305803;-70,7651038437734
22238875;0;1;0;0;-41,4646877059641;-72,9511730654362
22239262;0;0;1;0;-36,7244951885905;-73,1161452927175
22239307;-1;1;1;0;-37,1283144921844;-72,0082857515375
22239354;-1;0;1;0;-20,2671497383941;-70,0994539581546
22239390;1;1;0;0;-38,6791016158606;-72,5021371577923
22239801;7;1;0;0;-34,1599704867056;-70,668066757585
22241663;-1;0;0;0;-36,9863459458685;-73,1561766968859
22242220;9;0;0;0;-34,4025647145237;-70,8676252563797
22242350;1;0;0;0;-33,6000150090128;-71,5976944056812
22242691;-1;1;1;0;-34,5703708768496;-70,9956128278388
22243715;9;1;0;0;-35,4193120737869;-71,6560736125521
22244298;1;0;0;0;-42,4721282564032;-73,7794986579597
22244421;2;0;1;0;-53,1726478118432;-70,9411120116958
22245855;9;0;0;0;-36,9908099310332;-73,1555256602734
22246485;2;0;1;0;-34,1574993812954;-70,7652418806493
22246619;11;0;1;0;-20,2729427930891;-70,108003160871
22247206;0;0;0;0;-33,5930874590057;-71,5958433502187
22247658;-1;1;1;0;-27,3667494812218;-70,3315402243757
22247764;1;0;1;0;-33,0480714347592;-71,6118274965137
22247827;11;0;1;0;-41,8767579947207;-73,8250108962155
22249257;-1;1;1;0;-33,0216015634119;-71,5209708336372
22249874;11;1;0;1;-29,9919063453794;-71,3539622241305
22250421;-1;0;1;0;-34,2941923602574;-71,3136677168997
22250474;1;0;0;0;-39,8093662660033;-73,2580274464749
22250581;10;1;0;0;-40,5728515454635;-73,1773225965637
22250837;-1;1;1;0;-36,6937860133091;-71,890094012527
22251632;-1;1;0;0;-29,9197889497707;-71,2032760687674
22252656;9;0;1;0;-22,0947801515176;-70,2021336325935
22253649;7;1;1;0;-38,7452999514392;-72,9474500186757
22253762;1;1;0;0;-39,2722208043852;-71,9779466369912
22253784;0;1;1;0;-29,959158315493;-71,2614443662355
22256174;-1;0;0;0;-29,887907375328;-71,2168061875749
22257405;-1;0;1;0;-18,4473865684337;-70,2881418574977
22258278;9;0;1;1;-40,5718809336815;-73,1683599294485
22258360;9;0;1;0;-33,0673269916064;-71,6337405115726
22258870;1;0;0;0;-34,5855013312295;-70,9904815563819
22259211;9;1;1;1;-33,6020559616354;-71,6146952557281
22260492;-1;0;1;0;-39,8324194473542;-73,2143172908479
22260651;0;1;0;0;-33,0202151393632;-71,4838385937256
22261716;6;1;1;0;-40,575152348953;-73,1216482934975
22262547;1;1;0;0;-36,8608381052758;-73,136692956231
22262684;-1;1;0;0;-35,8429037489947;-71,5950911214985
22263401;-1;0;1;0;-40,0756708763705;-72,8680323118073
22263446;-1;0;0;0;-27,3561337291532;-70,31877389645
22264394;1;1;1;0;-41,3363538058206;-72,9645664946711
22264525;8;0;0;1;-41,4614950029794;-72,9572427581091
22265180;5;1;1;0;-41,386453141384;-72,9032775677206
22265542;1;1;1;0;-18,4379375991037;-70,2845579922276
22266746;2;1;1;0;-34,5773697080583;-71,3800020268757
22266775;-1;1;1;0;-35,932863069066;-71,5120781902382
22267148;1;0;0;0;-23,5796321506454;-70,3856542348975
22267179;0;0;0;0;-33,0025341349817;-71,4913671300011
22269242;-1;0;0;0;-23,5686491490729;-70,3766404241634
22270281;-1;1;1;0;-40,5621320003386;-73,1631087123888
22270464;10;0;1;0;-34,1727393954239;-70,7110394894396
22271615;-1;1;0;0;-20,2425765038952;-70,1382397805149
22271818;-1;1;0;0;-37,4442156457597;-72,3354171020977
22272401;-1;0;1;0;-32,9939474196915;-71,479722313962
22273881;9;0;0;0;-34,0278682211335;-71,0999226425583
22274037;1;1;0;0;-39,7973538270166;-73,2214279858394
22274163;7;0;1;0;-33,0138745090319;-71,263599547531
22276322;0;0;0;0;-36,8091075016405;-73,0715657377543
22277664;0;0;1;0;-35,6023896565624;-71,7219217949098
22278425;-1;1;1;0;-37,0221357461552;-73,1458409173239
22278696;4;0;1;0;-32,578661669;-70,7401315302514
22278724;0;0;1;0;-36,9003464751316;-73,1466441762814
22278773;-1;1;1;0;-37,5054395605463;-72,6733203213608
22280100;5;1;0;0;-29,9386092436768;-71,2573288917987
22280409;-1;0;1;0;-23,5993786769048;-70,3786052969366
22280455;0;0;0;0;-20,2671695993563;-70,1109367628851
22280960;10;0;1;0;-40,66106511852;-72,6143872443515
22281319;1;1;0;0;-23,0977297881699;-70,4424285547569
22281685;-1;1;0;0;-32,7920176463146;-71,5387854226162
22282170;1;1;1;0;-18,4795347169916;-70,2974454030361
22283363;1;0;0;0;-42,4653618845098;-73,7850858988125
22283551;-1;0;0;0;-29,9936000932755;-71,3225178722501
22284350;0;1;1;0;-37,0810514225066;-72,439507393257
22285556;0;1;1;0;-38,7424372054718;-72,9837313880765
22285595;0;1;0;0;-33,5619881791218;-71,6050332883531
22285955;2;0;0;0;-29,9721377105059;-71,2630752812062
22286000;2;1;0;0;-34,1299323129986;-70,7360815180639
22287217;3;1;1;0;-29,9429576621132;-71,3460390661402
22287238;0;1;0;0;-38,7466177684832;-72,6092487925065
22287646;-1;1;1;0;-35,6000569684173;-71,7203995126537
22287909;1;0;0;0;-33,0597876584573;-71,3943785282825
22288182;-1;0;0;0;-36,6061090848577;-72,0713428182135
22288463;-1;0;0;0;-35,4345042493533;-71,6877453635913
22290002;7;1;0;1;-22,4486212054134;-68,9347884568885
22291561;0;0;1;0;-18,4400276497314;-70,2840511641999
22292640;1;0;1;0;-36,982820090323;-73,1538494798135
22293078;-1;0;0;0;-29,9263472122053;-71,2512309563834
22294660;7;0;0;0;-39,8366665316891;-73,2230357944069
22294881;-1;1;1;0;-36,7954135001972;-73,0419883693388
22296004;2;0;0;0;-29,9759971143592;-71,289026751573
22297775;9;0;1;0;-36,7345374223862;-73,1166449559623
22297858;1;0;0;0;-20,2389820944282;-70,1291282746293
22298190;-1;1;0;0;-36,7991383022613;-73,0359394239039
22298776;3;1;1;0;-34,1532955719986;-70,7410487665834
22299160;9;1;0;0;-36,7153424684263;-73,1138197170413
22299243;1;0;0;0;-36,792046002322;-73,1139556594929
22300568;0;0;0;0;-36,85545078536;-73,1397787958853
22300741;7;1;0;0;-29,902740061461;-71,2519234972367
22300925;-1;0;0;0;-36,6031110554281;-72,1032764688684
22301918;6;0;0;0;-53,1860320748899;-70,9456100029041
22302577;0;0;1;0;-40,4123047591641;-73,0135411310141
22303358;1;0;0;0;-36,8862493482562;-73,1437257216999
22303506;-1;0;0;0;-34,0662470160129;-70,7314305890148
22303744;1;0;1;0;-29,9770733657277;-71,2899578595576
22304135;4;0;1;0;-41,4662700664789;-72,997537872287
22305979;2;0;0;0;-20,2844157962246;-70,0959651004079
22306056;5;1;0;0;-29,982692765343;-71,3461481242935
22306520;2;1;1;0;-34,4518117113842;-71,5468253404935
22307490;-1;1;1;0;-37,2350096323844;-71,9308333643084
22307509;10;0;0;0;-29,8807808429746;-71,2506905880413
22308249;-1;1;1;0;-23,5869109573378;-70,3791806586388
22308421;9;0;0;0;-23,6684786096279;-70,3907787475339
22308550;9;1;0;0;-18,4762819071561;-70,3066319083488
22309795;-1;1;0;0;-33,643435410797;-71,6293650212229
22312898;9;0;1;0;-18,4817615182159;-70,2813628876366
22313599;1;1;0;0;-37,4485531781151;-72,334913069838
22313648;7;1;0;0;-38,7458811986793;-72,5813247751223
22314293;9;1;1;0;-37,4854201635463;-72,3358332855177
22314485;10;1;1;0;-34,4074536628093;-70,8489407243781
22315041;-1;1;0;0;-33,0463343680539;-71,611424136657
22315650;9;0;1;0;-40,0690350236607;-72,8744413684624
22316443;-1;1;1;0;-36,9759359207995;-73,1410886790981
22316573;9;1;0;0;-20,2818458875884;-70,1250511670596
22316693;1;0;1;0;-38,6834587586605;-71,9993384682263
22316739;1;1;1;0;-40,0978123388582;-72,5066008509409
22317295;10;1;0;0;-29,8805919617526;-71,2469182615309
22318251;0;1;1;0;-33,0121518415518;-71,5115351000775
22318527;7;0;0;0;-29,9012516482503;-71,2505842955696
22320267;4;0;1;0;-40,4136773561853;-73,0158154083647
22320888;9;1;1;0;-34,9714462988114;-71,2790705126551
22321047;9;0;1;0;-20,2520249862469;-69,7842061530144
22321098;9;0;0;1;-23,6219443289896;-70,3808665242059
22321571;-1;1;0;0;-34,0647725488977;-70,7267721703184
22322607;9;0;0;0;-36,6067593025081;-72,1033722662409
22322894;9;0;0;0;-34,1892444869894;-70,7414250749474
22323007;1;0;0;0;-45,5766322292518;-72,0363757897973
22323514;1;0;0;0;-32,845135456891;-71,2241630241892
22324872;9;1;1;1;-29,8640666501793;-71,2394513971567
22324911;9;1;1;0;-33,0200383144158;-71,5533316402115
22325272;9;0;0;0;-33,042334414505;-71,6364625502539
22325889;6;0;0;0;-29,9841279420262;-71,3413553890807
22325985;-1;0;1;0;-28,5698094182259;-70,763768176654
22326285;9;1;1;0;-33,0421128225087;-71,5341590460896
22326991;9;1;0;0;-35,4124377508036;-71,6465215328592
22327665;10;0;1;1;-42,6810308018766;-73,9006651491262
22328456;1;1;1;0;-23,5793148254781;-70,3805547947148
22328621;9;0;1;0;-33,0759654058526;-71,5847759015424
22328940;-1;0;1;0;-32,8457978930902;-70,5979554814079
22330148;4;0;0;0;-29,9063275618886;-71,2224978071796
22330277;1;1;0;0;-38,5090741167109;-72,4539402880899
22330862;-1;0;1;0;-27,3607958482;-70,3253404438092
22331280;-1;1;0;0;-35,1161641620123;-71,2816485804531
22331522;-1;1;0;0;-28,1499026101092;-70,9336904436376
22331588;3;0;1;0;-34,0895783370128;-71,3728154981525
22333265;-1;1;0;0;-37,4626644961099;-72,3617077110402
22333266;-1;1;1;0;-35,4120379382391;-71,6399312559577
22335039;7;1;1;0;-29,9602628620557;-71,3386845466054
22335214;0;0;0;0;-23,5923330150121;-70,3949643927889
22335589;-1;1;1;0;-23,5863260470524;-70,3794221762542
22336071;1;1;0;0;-41,4719701451097;-72,9270337501868
22336733;-1;1;0;0;-35,4305974979415;-71,6062130529845
22337085;5;0;1;0;-41,4799523645682;-72,980538452815
22337100;0;0;1;0;-29,9916573390109;-71,3575023795602
22338601;1;0;0;0;-38,7354180308648;-72,6230750201018
22338737;9;0;1;0;-39,3389438662356;-71,9686578522595
22339527;9;1;0;0;-20,2502705194968;-70,1080529302197
22340209;0;0;0;0;-29,9824265990242;-71,3318296217353
22340849;-1;1;0;0;-38,7411620277027;-72,596442748602
22341234;0;1;1;0;-38,7454168600582;-72,9531763162419
22341256;1;1;0;0;-37,4306625588142;-72,111174865784
22342829;1;1;0;0;-38,7151652646095;-72,5568592373432
22343923;9;1;0;1;-41,8735991446179;-73,8172688854124
22345409;1;0;0;0;-36,8040803496314;-73,0468360738115
22346080;10;0;1;0;-41,3989474527998;-73,4626352678098
22347032;4;0;1;0;-34,1692531942624;-70,7396304481804
22347069;0;1;1;0;-34,9629500656497;-71,2938916929394
22347754;7;0;1;0;-37,8015067751953;-73,4102657555227
22349233;9;0;1;0;-39,5362450987818;-72,9469822197139
22350864;8;0;0;0;-41,4771086111038;-72,9874607700393
22351908;-1;1;1;0;-33,3716508682847;-71,6635418434645
22352940;4;1;0;0;-34,3856531631932;-72,0110875294972
22354617;4;1;0;0;-29,9446584097644;-71,2455507830786
22354957;1;0;0;0;-29,973079952255;-71,336276073065
22355759;10;0;1;0;-20,2545905213514;-70,1058166123612
22355891;-1;1;0;0;-53,1297064078925;-70,8931075014225
22355948;2;1;1;0;-20,2221615094101;-70,1317556309825
22355975;-1;0;1;0;-20,277308551368;-70,105212977863
22356094;-1;1;0;0;-40,5719196819474;-73,1699960980382
22356463;10;0;0;0;-20,2215177866225;-70,1456293428662
22356877;-1;0;1;0;-33,118828140845;-71,5814157537641
22358359;1;0;0;0;-22,4628843049863;-68,9248140823738
22358969;9;1;0;0;-34,9651540288497;-71,2195677985663
22359096;1;0;1;0;-36,7391649766673;-73,0942896068186
22359651;0;1;0;0;-35,8443542072321;-71,6189012714138
22360438;0;1;1;0;-23,6200946465958;-70,3757659504197
22360497;7;1;0;0;-38,7507071597186;-72,6328980712982
22361523;9;1;1;1;-29,9925848057378;-71,3310034103808
22363073;0;1;0;0;-37,4874892192821;-72,3459681350087
22363177;1;1;1;0;-27,3900790749259;-70,3296543912626
22365072;1;0;0;0;-29,9766935716899;-71,3479344674172
22365189;-1;1;1;0;-30,6056019403217;-71,197539083568
22365704;-1;0;0;0;-40,5722858880616;-73,1155243502996
22365718;1;0;1;0;-30,6033182499692;-71,191459368156
22365942;1;1;0;0;-20,2760858997479;-70,099703717429
22366132;9;0;0;0;-34,1710731585412;-70,7417043203141
22366480;-1;0;0;0;-30,5883182871357;-71,188570448352
22367174;-1;0;0;0;-40,5865984472807;-73,1118533507596
22367453;9;1;1;1;-36,711899092348;-73,1390567168713
22369273;1;1;1;0;-34,2866334394036;-71,0850299077594
22369301;0;1;1;0;-35,3406278666196;-72,4101278998549
22369369;9;1;1;1;-39,8649248084204;-72,814900888688
22370026;1;1;1;0;-34,4055291189378;-70,838952951677
22370139;2;0;1;0;-29,9755616509675;-71,3072506106665
22370386;3;0;1;0;-30,5850743586991;-71,1882895281378
22370746;9;0;0;0;-33,1095533798132;-71,666147789961
22371770;9;1;1;1;-43,112682769797;-73,6183609520074
22372520;-1;0;0;0;-41,4669124528502;-72,9751002785784
22376162;-1;0;1;0;-39,5378930211847;-72,9626380310198
22376600;0;1;0;0;-29,8846825843182;-71,2181473937258
22376777;7;1;1;0;-34,1539465890267;-70,7078055619884
22377008;9;0;0;0;-42,8659119134477;-73,7327778819771
22378191;1;1;1;0;-34,6480761580636;-71,9012479892467
22378640;-1;0;1;0;-38,9879543818409;-72,6608054144434
22379913;1;0;1;0;-35,4493993111179;-71,6786711681638
22379962;1;0;0;0;-41,1512435225431;-73,4176021413932
22380240;-1;0;1;0;-32,7432124975536;-70,7264380921562
22380335;-1;0;1;0;-33,0587789404262;-71,4177214329329
22380721;0;1;1;0;-36,6274402392476;-72,1281196300559
22381280;10;1;0;0;-34,1614433629525;-70,703208088514
22381432;-1;1;1;0;-39,8302816763679;-73,2118831520344
22381993;9;0;1;0;-36,6215219295541;-72,1348555944827
22383119;-1;1;0;0;-41,8783788296275;-73,7999808676989
22383306;-1;1;1;0;-35,4408517548324;-71,6231644978179
22383478;0;0;0;0;-23,0997136797683;-70,4531493827173
22383843;0;0;0;0;-32,8006412161992;-70,5793044562622
22384166;0;0;0;0;-34,168151480993;-70,7638235565036
22384280;1;0;0;0;-23,650930834293;-70,3880841502744
22384413;9;0;1;0;-29,8760057724329;-71,2281576300496
22384625;1;1;0;0;-36,9371721225836;-73,0217697780798
22386781;0;0;0;0;-33,0519352672247;-71,5373769115217
22387031;1;1;0;0;-29,9710623709587;-71,2546176118136
22387688;8;0;0;0;-20,2678659368466;-70,0964049870997
22387811;9;0;1;0;-39,1276689935779;-71,7747672204355
22387904;9;0;1;0;-39,640454478444;-72,3324199791721
22388336;1;1;0;0;-23,572960400218;-70,3798618605628
22388736;1;0;1;0;-38,9787583789601;-72,6413167234549
22389330;-1;1;0;0;-35,96548800962;-72,3170908947056
22389569;-1;0;1;0;-36,7786258684795;-73,1009790175396
22390164;9;1;1;0;-36,6079572770993;-72,1246060563743
22390401;-1;0;0;0;-41,4771975862179;-72,9974342105419
22391268;2;0;1;0;-29,8684652487911;-71,2343094841505
22391800;-1;0;0;0;-23,5986468923473;-70,3774601882835
22392821;0;0;0;0;-30,609126298352;-71,213163278116
22393291;-1;1;0;0;-36,7956191115843;-73,1160127637337
22394173;9;1;1;0;-32,8820827158374;-71,2653640405476
22397056;9;1;1;1;-34,9614065420499;-71,1248730503637
22397061;9;1;0;0;-37,4667372752104;-72,3803872650894
22397555;-1;0;0;0;-36,8344524530391;-73,0381957309552
22399744;-1;1;0;0;-37,0069036198912;-73,1438873146726
22403493;1;0;0;0;-20,2326424175048;-70,1370531173575
22404720;10;0;1;0;-20,2756759271297;-70,1060269404569
22405033;9;0;1;0;-29,9841397470633;-71,262060352968
22405666;0;0;1;0;-36,6735484713674;-72,9651244991695
22406120;1;0;1;0;-33,6080664777694;-71,5976368350295
22406394;-1;0;1;0;-32,7867027007821;-71,1887021433594
22408019;7;1;1;0;-42,2122690574543;-73,6389955764068
22408225;1;0;0;0;-33,0020894824204;-71,5070708643547
22408866;9;1;1;0;-22,0923319645808;-70,2002994906779
22409032;1;1;0;0;-23,617428689416;-70,3838292340786
22409171;12;1;0;0;-20,2940873825158;-70,1051476435598
22409341;1;1;1;0;-22,4398767556564;-68,928433016172
22409459;-1;0;1;0;-35,4652753371857;-71,5633052839781
22409637;9;0;0;0;-36,1300806373356;-71,8131948097084
22410708;9;1;0;0;-34,1799329050104;-70,7755213521423
22411318;9;0;0;0;-26,2426288904984;-69,622492389466
22413830;8;1;1;0;-29,9749409282531;-71,3235659417353
22414410;-1;0;1;0;-32,7213733219905;-71,4127022654957
22415314;-1;0;0;0;-37,2471754383205;-71,9436618410584
22416345;2;1;1;0;-34,3992675450413;-70,9666320590933
22416521;9;0;0;0;-23,5987933446924;-70,3811668403315
